Date,NOROESTE 2 CO ppm,NOROESTE 2 NO ppb,NOROESTE 2 NO2 ppb,NOROESTE 2 NOX ppb,NOROESTE 2 O3 ppb,NOROESTE 2 PM10 ug/m3,NOROESTE 2 PM2.5 ug/m3,NOROESTE 2 PRS mmhg,NOROESTE 2 RAINF mm/hr,NOROESTE 2 RH %,NOROESTE 2 SO2 ppb,NOROESTE 2 SR KW/m2,NOROESTE 2 TOUT degC,NOROESTE 2 WSR KMPH,NOROESTE 2 WDV DEG
2023-08-11 18:00:00,0.36,2.6,10.2,12.8,50.0,104.0,15.0,696.7,0.0,31.0,1.9,0.0,36.2,14.3,98.0
2023-08-11 19:00:00,0.35,2.4,8.9,11.3,39.0,113.0,15.666666666666666,696.7,0.0,31.0,1.7,0.0,35.91,16.4,96.0
2023-08-11 20:00:00,0.41,2.4,12.2,14.6,31.0,124.0,16.333333333333332,696.9,0.0,30.0,1.7,0.0,35.36,13.4,101.0
2023-08-11 21:00:00,0.33,2.9,8.3,11.2,20.0,140.0,17.0,697.7,0.0,45.0,1.8,0.0,33.3,21.8,93.0
2023-08-11 22:00:00,0.37,2.9,5.3,8.2,19.0,250.0,14.0,698.6,0.0,55.0,1.8,0.0,31.15,20.2,91.0
2023-08-11 23:00:00,0.31,2.5,5.1,7.6,17.0,142.0,11.0,699.3,0.0,60.0,1.8,0.0,29.61,17.1,92.0
2023-08-12 00:00:00,0.29,2.7,6.6,9.3,15.0,77.0,11.0,699.6,0.0,65.0,1.8,0.0,28.44,15.0,88.0
2023-08-12 01:00:00,0.24,2.6,6.2,8.8,15.0,62.0,11.333333333333334,699.6,0.0,69.0,1.6,0.0,27.57,11.9,80.0
2023-08-12 02:00:00,0.31,2.1,6.0,8.1,15.0,54.0,11.666666666666666,699.5,0.0,71.0,1.6,0.0,27.16,9.9,87.0
2023-08-12 03:00:00,0.24,2.0,6.8,8.8,14.0,46.0,12.0,699.3,0.0,73.0,1.6,0.0,26.85,10.0,94.0
2023-08-12 04:00:00,0.26,2.0,7.8,9.9,13.0,52.0,13.0,699.3,0.0,74.0,1.6,0.0,26.54,7.4,103.0
2023-08-12 05:00:00,0.28,2.7,9.7,12.4,11.0,57.0,14.0,699.6,0.0,74.0,1.7,0.0,26.43,7.9,100.0
2023-08-12 06:00:00,0.26,3.5,9.1,12.6,11.0,63.0,15.0,700.0,0.0,75.0,1.8,0.0,26.25,4.5,102.0
2023-08-12 07:00:00,0.37,3.5,10.0,13.5,10.0,74.0,15.0,700.3,0.0,76.0,1.5,0.0,26.04,3.4,97.0
2023-08-12 08:00:00,0.44,5.4,8.9,14.3,13.0,72.0,16.0,700.7,0.0,73.0,1.7,0.0,27.28,4.6,108.0
2023-08-12 09:00:00,0.53,8.5,13.8,30.2,12.0,80.0,18.0,700.3,0.0,64.0,1.8,0.0,29.87,2.4,95.0
2023-08-12 10:00:00,0.49,11.6,14.7,26.2,15.0,86.0,18.0,700.2,0.0,51.0,1.7,0.0,32.48,3.1,128.0
2023-08-12 11:00:00,0.36,4.2,10.2,14.4,34.0,90.0,16.0,700.0,0.0,43.0,1.6,0.0,34.15,7.9,101.0
2023-08-12 12:00:00,0.44,2.8,10.4,13.1,67.0,88.0,19.0,699.8,0.0,43.0,1.7,0.0,34.36,12.3,102.0
2023-08-12 13:00:00,0.53,2.6,12.2,14.8,81.0,118.0,21.0,699.4,0.0,42.0,1.6,0.0,34.75,14.9,103.0
2023-08-12 14:00:00,0.39,2.4,9.8,12.2,80.0,135.0,20.0,698.8,0.0,38.0,1.6,0.0,35.59,15.4,99.0
2023-08-12 15:00:00,0.35,2.3,8.9,11.3,72.0,129.0,18.0,698.3,0.0,34.0,1.7,0.0,36.48,14.9,106.0
2023-08-12 16:00:00,0.33,2.3,9.8,12.1,65.0,118.0,14.0,697.8,0.0,30.0,1.6,0.0,36.97,13.5,108.0
2023-08-12 17:00:00,0.33,2.4,9.9,12.4,58.0,98.0,14.0,697.1,0.0,29.0,1.7,0.0,36.97,15.2,100.0
2023-08-12 18:00:00,0.34,2.6,6.8,9.5,49.0,107.0,13.5,696.8,0.0,29.0,1.9,0.0,36.71,15.7,89.0
2023-08-12 19:00:00,0.35,2.4,6.9,9.3,39.0,105.0,13.0,696.9,0.0,29.0,1.9,0.0,36.03,17.4,93.0
2023-08-12 20:00:00,0.44,2.3,9.2,11.4,32.0,123.0,12.5,697.5,0.0,27.0,1.8,0.0,35.35,15.3,101.0
2023-08-12 21:00:00,0.36,2.7,11.0,13.7,22.0,142.0,12.0,698.0,0.0,37.0,1.7,0.0,33.73,17.1,99.0
2023-08-12 22:00:00,0.43,3.2,7.1,10.3,15.0,198.0,11.0,698.7,0.0,50.0,1.9,0.0,31.4,18.1,91.0
2023-08-12 23:00:00,0.33,2.7,5.7,8.3,16.0,120.0,8.0,699.2,0.0,53.0,1.9,0.0,29.75,18.9,90.0
2023-08-13 00:00:00,0.27,2.7,6.6,9.4,14.0,80.0,7.0,699.5,0.0,55.0,1.8,0.0,28.67,15.8,92.0
2023-08-13 01:00:00,0.31,2.65,7.85,10.55,13.0,75.0,5.0,699.8,0.0,58.0,1.8,0.0,27.72,12.9,88.0
2023-08-13 02:00:00,0.24,2.6,9.1,11.7,12.0,69.0,4.0,699.9,0.0,60.0,1.8,0.0,27.09,9.5,89.0
2023-08-13 03:00:00,0.24,2.1,7.6,9.7,13.0,53.0,4.0,700.0,0.0,61.0,1.8,0.0,26.44,10.0,117.0
2023-08-13 04:00:00,0.27,2.1,6.1,8.2,15.0,47.0,4.0,700.0,0.0,60.0,1.8,0.0,25.98,9.3,102.0
2023-08-13 05:00:00,0.26,2.1500000000000004,6.75,8.9,15.0,53.0,7.0,700.1,0.0,61.0,1.8,0.0,25.28,9.5,104.0
2023-08-13 06:00:00,0.26,2.2,7.4,9.6,13.0,49.0,8.0,700.3,0.0,63.0,1.8,0.0,24.64,5.8,117.0
2023-08-13 07:00:00,0.29,2.8,8.2,11.0,12.0,59.0,7.0,700.6,0.0,65.0,1.9,0.0,24.43,6.2,131.0
2023-08-13 08:00:00,0.27,4.7,6.8,11.6,15.0,39.0,7.0,701.0,0.0,61.0,1.9,0.0,26.27,3.7,135.0
2023-08-13 09:00:00,0.44,8.2,9.3,17.4,16.0,50.0,8.0,701.0,0.0,53.0,1.9,0.0,28.61,1.7,74.0
2023-08-13 10:00:00,0.43,5.8999999999999995,8.25,14.1,15.0,57.0,9.0,700.7,0.0,48.0,1.9,0.0,30.54,1.9,101.0
2023-08-13 11:00:00,0.35,3.6,7.2,10.8,37.0,65.0,10.0,700.6,0.0,42.0,1.8,0.0,32.0,6.8,107.0
2023-08-13 12:00:00,0.36,2.6,6.8,9.4,53.0,65.0,10.0,700.2,0.0,40.0,1.9,0.0,32.7,10.5,107.0
2023-08-13 13:00:00,0.29,2.3,6.2,8.6,66.0,83.0,11.0,700.1,0.0,38.0,1.8,0.0,33.26,14.5,109.0
2023-08-13 14:00:00,0.33,2.5,5.7,8.2,58.0,93.0,11.0,699.4,0.0,36.0,1.9,0.0,34.14,15.6,96.0
2023-08-13 15:00:00,0.3,2.9,5.1,7.9,47.0,103.0,7.0,698.7,0.0,29.0,1.9,0.0,35.47,16.2,92.0
2023-08-13 16:00:00,0.26,3.2,5.3,8.4,43.0,98.0,7.0,698.1,0.0,25.0,1.8,0.0,36.33,17.7,85.0
2023-08-13 17:00:00,0.3,2.8,4.6,7.4,40.0,110.0,6.666666666666667,697.6,0.0,21.0,1.8,0.0,36.54,19.6,89.0
2023-08-13 18:00:00,0.28,2.9,5.9,8.8,34.0,142.0,6.333333333333333,697.5,0.0,23.0,1.9,0.0,35.89,18.6,92.0
2023-08-13 19:00:00,0.27,2.5,5.5,8.0,33.0,149.0,6.0,697.8,0.0,24.0,1.9,0.0,35.14,17.8,96.0
2023-08-13 20:00:00,0.33,2.3,7.6,9.8,29.0,96.0,6.0,698.4,0.0,26.0,1.8,0.0,34.19,10.9,109.0
2023-08-13 21:00:00,0.29,2.3,4.4,6.7,28.0,96.0,7.0,698.7,0.0,32.0,1.8,0.0,33.35,16.8,106.0
2023-08-13 22:00:00,0.29,2.8,5.0,7.9,19.0,119.0,8.0,699.4,0.0,48.0,1.8,0.0,30.94,24.1,94.0
2023-08-13 23:00:00,0.22,2.8,4.6,7.4,17.0,157.0,7.0,700.0,0.0,54.0,1.8,0.0,28.94,20.5,82.0
2023-08-14 00:00:00,0.29,2.8,5.0,7.7,16.0,92.0,7.29,700.4,0.0,58.0,1.8,0.0,27.95,17.8,86.0
2023-08-14 01:00:00,0.28,2.2,4.1,6.2,17.0,39.0,5.46,700.4,0.0,59.0,1.8,0.0,27.59,17.1,91.0
2023-08-14 02:00:00,0.3,2.1,3.9,5.8,17.0,35.0,3.88,700.4,0.0,61.0,1.8,0.0,27.02,16.4,91.0
2023-08-14 03:00:00,0.33,2.0,4.7,6.5,16.0,22.0,4.62,700.0,0.0,64.0,1.8,0.0,26.25,12.7,107.0
2023-08-14 04:00:00,0.28,2.0,4.9,6.8,14.0,24.0,3.45,700.0,0.0,68.0,1.7,0.0,25.44,10.5,96.0
2023-08-14 05:00:00,0.27,2.7,5.1,7.7,12.0,17.0,6.75,700.2,0.0,73.0,1.8,0.0,24.76,9.3,101.0
2023-08-14 06:00:00,0.31,2.6,6.4,8.9,10.0,38.0,8.02,700.6,0.0,75.0,1.8,0.0,24.42,9.1,115.0
2023-08-14 07:00:00,0.37,3.5,7.0,10.4,9.0,29.0,7.2,701.0,0.0,76.0,1.9,0.0,24.44,8.4,120.0
2023-08-14 08:00:00,0.33,5.4,6.4,11.7,11.0,46.0,7.1,701.7,0.0,75.0,1.8,0.0,25.32,6.9,116.0
2023-08-14 09:00:00,0.33,5.1,4.8,9.8,15.0,72.0,8.34,701.9,0.0,66.0,1.8,0.0,27.41,7.3,119.0
2023-08-14 10:00:00,0.35,5.6,8.8,14.3,21.0,49.0,9.41,702.0,0.0,58.0,1.8,0.0,28.87,7.6,108.0
2023-08-14 11:00:00,0.39,4.4,7.8,12.1,29.0,48.0,9.59,702.2,0.0,53.0,1.8,0.0,30.12,8.8,119.0
2023-08-14 12:00:00,0.42,4.2,8.7,12.7,42.0,49.0,10.29,701.9,0.0,49.0,1.8,0.0,30.97,12.5,107.0
2023-08-14 13:00:00,0.37,3.3,8.2,11.4,53.0,72.0,11.19,701.7,0.0,46.0,1.8,0.0,31.75,15.1,99.0
2023-08-14 14:00:00,0.32,3.3,6.9,10.1,52.0,83.0,11.17,701.2,0.0,41.0,1.8,0.0,32.97,17.1,97.0
2023-08-14 15:00:00,0.29,2.7,4.3,7.0,43.0,82.0,7.08,700.5,0.0,37.0,1.8,0.0,33.92,20.8,92.0
2023-08-14 16:00:00,0.31,2.7,4.9,7.5,40.0,110.0,6.69,699.8,0.0,33.0,1.775,0.0,34.62,19.2,95.0
2023-08-14 17:00:00,0.32,2.9,5.0,7.7,38.0,88.0,7.11,699.4,0.0,31.0,1.75,0.0,34.75,20.6,94.0
2023-08-14 18:00:00,0.29,3.0,5.8,8.6,33.0,90.0,7.39,699.0,0.0,29.0,1.725,0.0,35.14,20.5,97.0
2023-08-14 19:00:00,0.33,2.6,4.5,7.1,27.0,115.0,5.94,699.8,0.0,33.0,1.7,0.0,34.11,19.7,116.0
2023-08-14 20:00:00,0.36,2.7,5.1,7.7,24.0,72.0,6.24,700.4,0.0,35.0,1.8,0.0,32.97,15.3,112.0
2023-08-14 21:00:00,0.32,2.8,7.2,9.8,21.0,67.0,6.62,700.8,0.0,38.0,1.8,0.0,32.13,17.9,104.0
2023-08-14 22:00:00,0.33,3.0,5.9,8.8,18.0,131.0,7.53,701.5,0.0,44.0,1.8,0.0,30.52,23.5,93.0
2023-08-14 23:00:00,0.35,2.8,4.5,7.2,18.0,168.0,7.41,702.0,0.0,47.0,1.8,0.0,29.31,21.2,85.0
2023-08-15 00:00:00,0.26,3.0,5.3,8.3,16.0,94.0,7.0,702.2,0.0,53.0,1.8,0.0,28.15,16.0,81.0
2023-08-15 01:00:00,0.25,2.4,5.3,7.7,15.0,55.0,6.0,702.1,0.0,56.0,1.9,0.0,27.48,13.5,86.0
2023-08-15 02:00:00,0.24,2.1,6.2,8.4,13.0,48.0,6.0,702.0,0.0,62.0,1.8,0.0,26.59,12.3,89.0
2023-08-15 03:00:00,0.24,2.0,6.3,8.3,11.0,42.0,6.5,702.2,0.0,68.0,1.8,0.0,25.76,10.7,93.0
2023-08-15 04:00:00,0.22,2.0,5.3,7.2,10.0,43.0,7.0,702.3,0.0,72.0,1.8,0.0,25.19,9.0,104.0
2023-08-15 05:00:00,0.31,3.2,5.6,8.8,9.0,39.0,7.5,702.4,0.0,75.0,1.8,0.0,24.72,5.9,118.0
2023-08-15 06:00:00,0.29,4.1,7.9,12.0,7.0,40.0,8.0,702.6,0.0,77.0,1.8,0.0,24.28,4.3,111.0
2023-08-15 07:00:00,0.27,6.7,8.9,15.6,6.0,55.0,11.0,703.0,0.0,79.0,1.8,0.0,24.2,4.7,96.0
2023-08-15 08:00:00,0.32,9.1,7.7,16.7,9.0,101.0,9.0,703.5,0.0,73.0,1.9,0.0,25.87,3.5,111.0
2023-08-15 09:00:00,0.42,7.2,6.9,14.1,14.0,61.0,11.0,703.7,0.0,66.0,1.8,0.0,27.79,2.5,122.0
2023-08-15 10:00:00,0.29,5.7,10.3,16.1,24.0,69.0,11.0,703.7,0.0,57.0,1.8,0.0,29.51,4.9,110.0
2023-08-15 11:00:00,0.35,3.7,8.7,12.4,36.0,74.0,10.5,703.7,0.0,51.0,1.9,0.0,30.62,8.0,106.0
2023-08-15 12:00:00,0.29,3.3,6.7,10.0,40.0,80.0,10.0,703.2,0.0,43.0,1.8,0.0,31.52,14.7,109.0
2023-08-15 13:00:00,0.29,2.9,5.9,8.8,47.0,85.0,8.0,702.7,0.0,39.0,1.9,0.0,32.41,13.9,95.0
2023-08-15 14:00:00,0.24,3.5,7.4,10.9,52.0,76.0,8.0,702.0,0.0,36.0,1.8,0.0,33.45,14.0,98.0
2023-08-15 15:00:00,0.23,2.7,4.7,7.4,42.0,92.0,7.0,701.45,0.0,32.0,1.7,0.0,32.87,15.6,96.0
2023-08-15 16:00:00,0.19,3.0,4.6,7.7,38.0,97.0,8.0,700.9,0.0,33.0,1.7,0.0,34.19,16.0,92.0
2023-08-15 17:00:00,0.16,3.7,5.0,8.7,33.0,114.0,8.0,689.0,0.0,34.0,1.8,0.0,33.39,15.4,86.0
2023-08-15 18:00:00,0.21,3.1,6.2,9.3,28.0,92.0,8.25,689.225,0.0,31.0,1.8,0.0,32.4,14.3,95.0
2023-08-15 19:00:00,0.26,3.2,6.4,9.7,25.0,107.0,8.5,689.45,0.0,30.0,1.8,0.0,32.11,14.8,100.0
2023-08-15 20:00:00,0.29,3.3,9.6,12.9,19.0,87.0,8.75,689.675,0.0,33.0,1.7,0.0,29.56,11.3,87.0
2023-08-15 21:00:00,0.33,3.5,11.1,14.7,18.0,94.0,9.0,689.9,0.0,35.0,1.9,0.0,30.74,11.4,89.0
2023-08-15 22:00:00,0.32,4.6,13.3,17.9,13.0,96.0,10.0,690.0,0.0,38.0,1.8,0.0,30.05,14.9,85.0
2023-08-15 23:00:00,0.25,3.4,7.5,10.9,13.0,108.0,10.0,690.4,0.0,45.0,1.8,0.0,28.68,15.6,80.0
2023-08-16 00:00:00,0.27,3.4,9.6,13.0,12.0,95.0,10.5,702.2,0.0,49.0,1.9,0.0,28.2,14.6,86.0
2023-08-16 01:00:00,0.25,2.8,8.3,11.1,12.0,75.0,11.0,701.95,0.0,50.0,1.8,0.0,26.59,8.4,98.0
2023-08-16 02:00:00,0.25,3.1,8.7,11.8,11.0,90.0,13.0,701.7,0.0,56.0,1.8,0.0,26.85,6.9,121.0
2023-08-16 03:00:00,0.23,2.1,10.0,12.1,8.0,114.0,10.0,700.1428571428572,0.0,57.0,1.7,0.0,25.18,2.9,118.0
2023-08-16 04:00:00,0.21,2.0,9.5,11.5,7.0,63.0,10.0,698.5857142857143,0.0,59.0,1.8,0.0546,24.23,2.7,127.0
2023-08-16 05:00:00,0.23,12.2,11.0,23.2,6.0,71.0,11.0,697.0285714285715,0.0,60.0,1.8,0.0,23.76,2.6,14.0
2023-08-16 06:00:00,0.4,27.9,13.5,41.4,5.0,75.0,12.0,695.4714285714285,0.0,62.0,1.9,0.0,22.97,3.0,15.0
2023-08-16 07:00:00,0.47,36.5,13.5,49.9,5.0,91.0,13.0,693.9142857142857,0.0,62.0,2.0,0.0839999999999999,23.14,2.1,28.0
2023-08-16 08:00:00,0.51,31.7,13.2,44.9,7.0,111.0,15.0,692.3571428571428,0.0,56.0,2.0,0.0,26.1,2.4,57.0
2023-08-16 09:00:00,0.26,9.5,10.1,19.7,14.0,133.0,15.0,690.8,0.0,49.0,1.9,0.0,28.66,2.3,153.0
2023-08-16 10:00:00,0.28,5.3,7.5,12.8,23.0,135.0,13.5,690.8,0.0,42.0,1.8,0.1142,30.14,5.3,117.0
2023-08-16 11:00:00,0.22,3.2,4.8,8.0,29.0,120.0,12.0,690.5999999999999,0.0,34.0,1.8,0.0,30.41,12.0,100.0
2023-08-16 12:00:00,0.28,3.5,6.3,9.8,37.0,106.0,12.0,690.4,0.0,32.0,1.8,0.0,32.55,12.3,104.0
2023-08-16 13:00:00,0.25,3.9,8.4,12.3,43.0,98.0,11.0,695.65,0.0,30.0,1.7,0.0,32.53,13.6,91.0
2023-08-16 14:00:00,0.24,3.6,6.9,10.6,51.0,101.0,10.0,700.9,0.0,29.0,1.8,0.0,34.42,15.2,92.0
2023-08-16 15:00:00,0.26,2.7,5.2,8.0,50.0,98.0,9.0,694.3499999999999,0.0,26.0,1.7,0.0,33.26,14.5,95.0
2023-08-16 16:00:00,0.26,3.0,5.5,8.4,50.0,92.0,8.0,687.8,0.0,24.0,1.8,0.0,34.83,14.4,103.0
2023-08-16 17:00:00,0.22,2.9,5.7,8.6,48.0,74.0,8.0,698.9,0.0,24.0,1.8,0.0,35.5,15.0,104.0
2023-08-16 18:00:00,0.26,2.6,5.9,8.5,43.0,80.0,8.5,698.7,0.0,24.0,1.9,0.0,35.12,15.0,105.0
2023-08-16 19:00:00,0.24,2.7,8.0,10.7,34.0,100.0,9.0,698.9,0.0,27.0,1.8,0.0,34.19,15.8,96.0
2023-08-16 20:00:00,0.31,2.6,10.6,13.2,26.0,116.0,11.0,699.5,0.0,28.0,1.9,0.0,33.23,12.7,105.0
2023-08-16 21:00:00,0.37,2.9,15.7,18.6,18.0,132.0,11.0,699.9,0.0,29.0,1.8,0.0,32.39,9.0,104.0
2023-08-16 22:00:00,0.37,4.1,18.3,22.4,14.0,119.0,12.0,699.9,0.0,30.0,1.8,0.0,31.7,13.4,91.0
2023-08-16 23:00:00,0.4,5.1,9.8,14.9,14.0,132.0,12.0,699.9,0.0,39.0,1.9,0.0,29.93,12.3,80.0
2023-08-17 00:00:00,0.3,4.0,11.3,15.4,13.0,106.0,11.0,700.0,0.0,40.0,1.9,0.0,29.55,12.4,85.0
2023-08-17 01:00:00,0.23,2.6,7.7,10.3,13.0,95.0,11.0,700.1,0.0,43.0,1.8,0.0,28.33,9.9,94.0
2023-08-17 02:00:00,0.23,2.3,9.2,11.5,10.0,92.0,11.333333333333334,700.2,0.0,47.0,1.9,0.0,27.13,10.0,92.0
2023-08-17 03:00:00,0.19,2.1,8.2,10.3,10.0,76.0,11.666666666666666,700.2,0.0,48.0,1.9,0.0,26.37,5.9,114.0
2023-08-17 04:00:00,0.21,2.2,10.6,12.8,8.0,73.0,12.0,700.2,0.0,48.0,1.9,0.0,25.78,5.2,140.0
2023-08-17 05:00:00,0.27,6.3,14.1,20.4,5.0,75.0,12.0,700.2,0.0,50.0,1.9,0.0618,25.26,4.0,131.0
2023-08-17 06:00:00,0.38,26.6,16.0,42.6,5.0,90.0,14.0,700.2,0.0,52.0,2.0,0.0309,24.56,1.3,41.0
2023-08-17 07:00:00,0.41500000000000004,24.5,16.9,39.45,5.0,110.0,15.0,700.5,0.0,52.0,2.2,0.0,24.88,2.0,328.0
2023-08-17 08:00:00,0.45,22.4,13.9,36.3,8.0,115.0,13.0,701.0,0.0,44.0,2.0,0.0,28.16,1.4,109.0
2023-08-17 09:00:00,0.34,15.3,13.2,28.5,13.0,98.0,15.0,701.3,0.0,40.0,1.9,0.1256,29.93,2.3,311.0
2023-08-17 10:00:00,0.37,18.1,17.8,35.9,15.0,122.0,17.0,701.1,0.0,35.0,1.9,0.0693999999999999,31.99,1.6,121.0
2023-08-17 11:00:00,0.36,8.4,12.4,20.8,27.0,138.0,14.0,700.8,0.0,31.0,1.9,0.0,33.48,6.1,104.0
2023-08-17 12:00:00,0.27,4.1,8.7,12.8,44.0,123.0,12.0,700.4,0.0,28.0,1.9,0.0,34.05,12.3,99.0
2023-08-17 13:00:00,0.37,3.0,8.9,11.9,60.0,116.0,13.0,699.9,0.0,27.0,1.8,0.0,35.0,12.8,105.0
2023-08-17 14:00:00,0.34,3.1,7.3,10.4,57.0,121.0,12.0,699.5,0.0,24.0,1.9,0.0,35.64,15.2,98.0
2023-08-17 15:00:00,0.22,2.5,5.0,7.6,54.0,114.0,10.0,698.8,0.0,21.0,1.9,0.0,36.22,15.3,99.0
2023-08-17 16:00:00,0.21,2.6,5.3,7.9,56.0,108.0,10.0,698.4,0.0,19.0,2.1,0.0,36.66,15.8,111.0
2023-08-17 17:00:00,0.22,2.7,6.1,8.8,53.0,107.0,10.333333333333334,698.1,0.0,18.0,2.1,0.0,36.68,15.0,106.0
2023-08-17 18:00:00,0.23,3.6,8.1,11.7,46.0,107.0,10.666666666666666,697.9,0.0,20.0,2.1,0.0,36.2,15.3,92.0
2023-08-17 19:00:00,0.3,2.9,8.7,11.6,39.0,109.0,11.0,698.1,0.0,21.0,2.1,0.0,35.28,15.9,87.0
2023-08-17 20:00:00,0.33,2.9,10.5,13.4,32.0,102.0,8.0,698.4,0.0,22.0,2.0,0.0,34.24,15.8,87.0
2023-08-17 21:00:00,0.34,3.4,15.9,19.3,25.0,97.0,9.0,698.8,0.0,22.0,2.0,0.0,33.37,14.5,85.0
2023-08-17 22:00:00,0.43,4.8,23.0,27.8,15.0,103.0,10.0,699.3,0.0,24.0,2.0,0.0,32.7,12.6,87.0
2023-08-17 23:00:00,0.31,3.3,12.5,15.7,22.0,116.0,10.0,699.7,0.0,37.0,1.9,0.0,31.18,15.7,82.0
2023-08-18 00:00:00,0.23,2.8,10.0,12.7,22.0,138.0,8.0,699.9,0.0,49.0,1.8,0.0,29.41,17.2,82.0
2023-08-18 01:00:00,0.22,2.2,8.4,10.6,23.0,80.0,6.0,699.9,0.0,51.0,1.9,0.0,28.6,12.3,89.0
2023-08-18 02:00:00,0.19,2.1,7.7,9.7,23.0,59.0,6.0,699.9,0.0,53.0,1.9,0.0,27.82,10.2,87.0
2023-08-18 03:00:00,0.23,2.0,9.3,11.3,20.0,53.0,7.0,699.8,0.0,56.0,1.9,0.0,26.97,9.7,102.0
2023-08-18 04:00:00,0.21,2.1,10.0,12.1,18.0,56.0,7.0,699.5,0.0,59.0,1.8,0.0,26.11,9.0,101.0
2023-08-18 05:00:00,0.26,8.4,15.5,23.9,13.0,58.0,8.0,699.5,0.0,59.0,1.9,0.0,25.43,6.4,110.0
2023-08-18 06:00:00,0.29,5.1,15.9,21.0,11.0,79.0,10.0,699.8,0.0,61.0,1.9,0.0,24.82,5.4,97.0
2023-08-18 07:00:00,0.41,13.4,17.9,31.3,9.0,121.0,11.0,700.2,0.0,61.0,1.9,0.0,24.75,3.5,74.0
2023-08-18 08:00:00,0.36,12.9,15.2,28.2,14.0,123.0,8.0,700.4,0.0,56.0,1.9,0.0,26.72,3.1,61.0
2023-08-18 09:00:00,0.46,16.35,24.3,58.4,12.0,95.0,12.0,700.7,0.0,51.0,2.0,0.0,28.35,2.5,99.0
2023-08-18 10:00:00,0.51,19.8,19.7,39.5,21.0,110.0,13.0,700.7,0.0,43.0,1.9,0.0,30.65,2.4,109.0
2023-08-18 11:00:00,0.3,4.8,10.4,15.1,36.0,116.0,9.0,700.4,0.0,38.0,1.9,0.0,32.03,5.8,95.0
2023-08-18 12:00:00,0.31,4.6,11.8,16.4,45.0,98.0,8.0,700.2,0.0,35.0,2.0,0.0,33.07,9.3,98.0
2023-08-18 13:00:00,0.43,3.6,12.0,15.5,61.0,89.0,8.0,699.9,0.0,34.0,2.0,0.0,33.37,13.3,104.0
2023-08-18 14:00:00,0.22,2.8,8.3,11.1,64.0,95.0,7.0,699.3,0.0,31.0,1.9,0.0,33.88,16.1,95.0
2023-08-18 15:00:00,0.28,2.8,6.8,9.6,48.0,109.0,4.0,698.9,0.0,28.0,2.0,0.0,34.14,14.0,100.0
2023-08-18 16:00:00,0.23,3.8,6.9,10.7,39.0,81.0,5.0,698.5,0.0,27.0,1.9,0.0,34.41,15.2,90.0
2023-08-18 17:00:00,0.29,4.0,7.6,11.6,35.0,102.0,4.0,698.2,0.0,24.0,1.9,0.0,34.88,16.2,94.0
2023-08-18 18:00:00,0.21,3.6,7.8,11.4,34.0,84.0,4.0,697.9,0.0,25.0,2.0,0.0,34.47,17.7,93.0
2023-08-18 19:00:00,0.27,2.8,8.0,10.9,33.0,89.0,4.0,698.0,0.0,25.0,2.0,0.0,34.07,16.2,100.0
2023-08-18 20:00:00,0.41,3.4,12.8,16.2,24.0,72.0,4.0,698.3,0.0,29.0,2.0,0.0,33.14,16.5,95.0
2023-08-18 21:00:00,0.32,4.6,15.6,20.1,20.0,80.0,5.0,698.7,0.0,32.0,1.9,0.0,32.06,12.0,92.0
2023-08-18 22:00:00,0.37,3.1,11.0,14.1,26.0,75.0,4.0,699.2,0.0,34.0,1.9,0.0,31.58,13.3,93.0
2023-08-18 23:00:00,0.25,3.4,11.9,15.2,18.0,74.0,6.0,699.5,0.0,46.0,1.8,0.0,29.76,18.6,82.0
2023-08-19 00:00:00,0.28,2.9,9.5,12.4,18.0,85.0,6.0,699.6,0.0,52.0,1.8,0.0,28.66,17.0,85.0
2023-08-19 01:00:00,0.26,2.3,8.3,10.6,18.0,67.0,6.5,699.7,0.0,55.0,1.8,0.0,27.85,12.4,103.0
2023-08-19 02:00:00,0.31,2.2,8.1,10.3,16.0,50.0,7.0,699.5,0.0,60.0,1.8,0.0,26.86,11.9,110.0
2023-08-19 03:00:00,0.26,2.1,8.6,10.7,15.0,56.0,7.0,699.6,0.0,63.0,1.7,0.0,26.29,9.4,114.0
2023-08-19 04:00:00,0.25,2.1,9.5,11.6,13.0,48.0,6.0,699.8,0.0,66.0,1.7,0.0,25.61,7.6,110.0
2023-08-19 05:00:00,0.33,2.6,10.2,12.7,11.0,52.0,9.0,699.9,0.0,69.0,1.8,0.0,24.99,7.4,110.0
2023-08-19 06:00:00,0.27,2.6,9.6,12.2,11.0,58.0,11.0,700.2,0.0,71.0,1.8,0.0,24.34,4.8,111.0
2023-08-19 07:00:00,0.28,8.6,12.6,21.3,8.0,61.0,11.0,700.4,0.0,74.0,1.9,0.0,23.99,3.7,79.0
2023-08-19 08:00:00,0.33,5.2,9.8,15.0,11.0,68.0,12.0,700.9,0.0,73.0,1.9,0.0,24.64,4.5,111.0
2023-08-19 09:00:00,0.35,9.7,12.0,21.7,13.0,77.0,13.0,701.1,0.0,69.0,1.9,0.0,26.16,3.5,132.0
2023-08-19 10:00:00,0.46,7.05,18.9,18.3,15.0,90.0,16.0,701.1,0.0,61.0,1.9,0.0,27.81,2.3,96.0
2023-08-19 11:00:00,0.35,4.4,10.5,14.9,30.0,107.0,14.0,701.2,0.0,57.0,1.8,0.0,28.74,4.6,113.0
