Date,SURESTE CO ppm,SURESTE NO ppb,SURESTE NO2 ppb,SURESTE NOX ppb,SURESTE O3 ppb,SURESTE PM10 ug/m3,SURESTE PM2.5 ug/m3,SURESTE PRS mmhg,SURESTE RAINF mm/hr,SURESTE RH %,SURESTE SO2 ppb,SURESTE SR KW/m2,SURESTE TOUT degC,SURESTE WSR KMPH,SURESTE WDV DEG
2023-11-27 08:00:00,1.02,3.7,10.6,14.3,24.0,6.0,7.324000000000001,729.4,0.0,92.0,2.9,0.003,10.59,13.0,89.0
2023-11-27 09:00:00,1.02,6.6,11.5,18.0,23.0,10.0,8.47,729.7,0.0,90.0,2.6,0.015,10.44,12.8,92.0
2023-11-27 10:00:00,1.05,6.7,11.8,18.4,15.0,14.0,6.72,730.0,0.0,91.0,2.5,0.024,9.62,14.8,70.0
2023-11-27 11:00:00,0.98,5.0,10.3,15.2,20.0,9.0,7.81,730.1,0.0,87.0,2.9,0.023,8.83,18.2,60.0
2023-11-27 12:00:00,0.98,4.4,8.2,12.6,21.0,12.0,8.25,729.9,0.0,81.0,2.5,0.022,8.99,14.3,78.0
2023-11-27 13:00:00,1.09,6.0,10.1,16.0,19.0,14.0,13.59,729.6,0.0,82.0,2.5,0.036,9.13,11.1,107.0
2023-11-27 14:00:00,1.09,6.6,9.8,16.4,19.0,20.0,11.47,729.2,0.0,80.0,2.4,0.034,9.12,10.5,107.0
2023-11-27 15:00:00,1.2,8.2,11.2,19.2,17.0,16.0,17.8,728.9,0.0,82.0,2.4,0.039,8.99,8.6,95.0
2023-11-27 16:00:00,1.15,6.8,12.0,18.6,16.0,35.0,24.13,728.8,0.0,85.0,2.4,0.028,8.79,7.4,82.0
2023-11-27 17:00:00,1.33,15.2,20.0,35.2,8.0,31.0,22.33,728.9,0.0,88.0,2.5,0.014,8.69,7.2,53.0
2023-11-27 18:00:00,1.46,23.6,23.0,46.5,5.0,44.0,22.41,729.2,0.0,89.0,2.6,0.003,9.08,3.4,15.0
2023-11-27 19:00:00,1.51,26.2,25.4,51.4,5.0,56.0,23.15,729.7,0.0,89.0,3.1,0.0,9.29,4.5,44.0
2023-11-27 20:00:00,1.43,22.1,26.0,48.0,5.0,64.0,25.2,730.3,0.0,88.0,5.0,0.0,9.47,5.5,35.0
2023-11-27 21:00:00,1.33,13.4,25.4,38.8,6.0,69.0,27.14,730.8,0.0,86.0,6.6,0.0,9.64,7.6,83.0
2023-11-27 22:00:00,1.17,7.7,20.7,28.4,9.0,69.0,21.53,731.1,0.0,85.0,6.9,0.0,9.58,8.4,89.0
2023-11-27 23:00:00,1.08,5.7,17.4,23.0,12.0,51.0,20.7,731.1,0.0,85.0,5.1,0.0,9.66,9.0,83.0
2023-11-28 00:00:00,1.02,4.2,15.9,20.0,12.0,45.0,20.27,731.2,0.0,84.0,4.2,0.0,9.67,7.8,79.0
2023-11-28 01:00:00,1.01,3.9,15.8,19.6,14.0,32.0,18.26,731.1,0.0,84.0,3.9,0.0,9.47,6.0,59.0
2023-11-28 02:00:00,0.91,3.6,8.3,11.9,24.0,31.0,14.65,730.9,0.0,85.0,3.1,0.0,9.35,3.0,160.0
2023-11-28 03:00:00,0.95,3.5,10.2,13.7,20.0,21.0,18.22,730.5,0.0,86.0,2.8,0.0,9.21,4.3,112.0
2023-11-28 04:00:00,0.98,3.6,13.4,16.9,16.0,31.0,20.36,730.2,0.0,86.0,2.8,0.0,9.07,4.8,90.0
2023-11-28 05:00:00,0.95,3.6,9.9,13.4,17.0,37.0,21.25,730.3,0.0,88.0,2.6,0.0,8.86,4.1,76.0
2023-11-28 06:00:00,0.95,4.0,11.7,15.6,14.0,32.0,19.75,730.6,0.02,90.0,2.8,0.0,8.73,6.9,68.0
2023-11-28 07:00:00,1.07,5.4,18.8,24.2,9.0,22.0,19.46,731.0,0.0,91.0,3.0,0.0,8.73,6.6,95.0
2023-11-28 08:00:00,1.23,11.3,19.2,30.5,6.0,25.0,16.79,731.5,0.0,91.0,3.0,0.004,8.89,8.3,80.0
2023-11-28 09:00:00,1.15,10.6,14.8,25.4,10.0,20.0,12.73,732.0,0.0,92.0,3.0,0.019,8.95,8.3,92.0
2023-11-28 10:00:00,1.16,10.9,14.7,25.6,10.0,10.0,13.76,732.5,0.0,92.0,2.8,0.042,9.2,7.9,88.0
2023-11-28 11:00:00,1.26,15.9,17.9,33.8,11.0,13.0,14.79,732.8,0.02,92.0,2.6,0.064,9.46,7.7,76.0
2023-11-28 12:00:00,1.22,14.5,16.6,31.1,11.0,16.0,15.82,732.4,0.02,92.0,2.7,0.057,9.59,8.6,68.0
2023-11-28 13:00:00,1.24,13.3,16.6,29.9,12.0,16.0,16.85,731.6,0.02,92.0,2.9,0.058,9.73,8.4,74.0
2023-11-28 14:00:00,1.23,11.3,18.4,29.6,15.0,15.0,17.880000000000003,730.8,0.0,92.0,5.0,0.056,9.83,8.4,63.0
2023-11-28 15:00:00,1.25,10.4,17.6,28.0,16.0,23.0,18.91,730.3,0.0,92.0,5.5,0.051,10.05,7.0,82.0
2023-11-28 16:00:00,1.2,8.2,18.6,26.8,16.0,39.0,19.94,730.0,0.0,91.875,6.0,0.02,10.23,8.7,65.0
2023-11-28 17:00:00,1.24,7.1,14.7,21.8,21.0,25.0,20.23,729.9,0.0,91.75,3.6,0.014,10.38,11.0,91.0
2023-11-28 18:00:00,1.26,6.0,14.1,19.9,23.0,24.0,19.06,729.7,0.0,91.625,3.1,0.003,10.22,12.3,93.0
2023-11-28 19:00:00,1.19,5.2,14.9,20.0,22.0,21.0,15.65,729.6,0.0,90.6,3.0,0.0,10.09,11.1,77.0
2023-11-28 20:00:00,1.19,5.1,14.9,20.0,21.0,18.0,17.33,729.9,0.0,91.375,2.6,0.0,10.14,9.3,89.0
2023-11-28 21:00:00,1.13,5.2,14.2,19.3,20.0,22.0,14.29,729.9,0.0,91.25,2.5,0.0,10.21,7.5,89.0
2023-11-28 22:00:00,1.13,7.4,15.6,22.9,16.0,17.0,13.83,729.7,0.0,91.125,2.5,0.0,10.34,6.9,51.0
2023-11-28 23:00:00,1.17,9.3,20.8,30.1,9.0,18.0,15.74,729.4,0.0,91.0,2.3,0.0,10.61,3.6,286.0
2023-11-29 00:00:00,1.06,5.4,13.8,19.1,15.0,33.0,11.47,728.7,0.0,90.0,2.2,0.0,10.72,4.9,119.0
2023-11-29 01:00:00,1.02,5.1,11.7,16.7,15.0,17.0,10.34,728.2,0.0,90.0,2.4,0.0,10.71,4.1,231.0
2023-11-29 02:00:00,0.95,4.4,6.3,10.7,21.0,16.0,9.2,727.5,0.0,90.0,2.2,0.0,10.62,7.0,66.0
2023-11-29 03:00:00,0.92,3.7,4.7,8.4,29.0,12.0,8.17,727.1,0.02,90.0,2.2,0.0,10.41,10.5,72.0
2023-11-29 04:00:00,0.92,3.4,5.8,9.2,27.0,11.0,10.47,726.9,0.0,91.0,2.2,0.0,10.18,6.5,67.0
2023-11-29 05:00:00,0.94,3.5,6.7,10.2,27.0,7.0,10.986666666666666,726.6,0.03,92.0,2.2,0.0,10.09,5.0,60.0
2023-11-29 06:00:00,0.98,5.2,16.0,21.1,15.0,6.0,11.503333333333334,726.5,0.02,92.0,3.8,0.0,10.11,2.8,24.0
2023-11-29 07:00:00,1.1,12.1,21.7,33.7,9.0,13.0,12.02,727.0,0.0,92.0,4.1,0.0,10.15,2.8,284.0
2023-11-29 08:00:00,1.25,17.1,25.7,42.7,7.0,17.0,12.27,727.1,0.02,92.0,3.6,0.004,10.25,2.1,30.0
2023-11-29 09:00:00,1.46,20.4,25.8,46.1,7.0,13.0,12.78,727.2,0.02,92.0,3.3,0.015,10.52,2.1,90.0
2023-11-29 10:00:00,1.75,35.6,28.0,63.5,6.0,16.0,13.29,727.3,0.02,92.0,2.9,0.026,10.74,3.7,75.0
2023-11-29 11:00:00,1.56,28.1,28.3,56.3,7.0,27.0,13.8,727.2,0.0,92.0,3.2,0.032,11.07,2.3,32.0
2023-11-29 12:00:00,1.48,22.1,28.3,50.3,9.0,22.0,15.14,726.4,0.0,91.93333333333334,3.1,0.042,11.26,3.4,57.0
2023-11-29 13:00:00,1.52,21.5,28.1,49.6,10.0,20.0,22.37,725.3,0.0,91.86666666666666,3.9,0.044,11.53,3.1,51.0
2023-11-29 14:00:00,1.47,16.5,26.4,42.8,10.0,31.0,29.6,724.4,0.0,91.8,6.6,0.038,11.68,4.4,72.0
2023-11-29 15:00:00,1.46,16.1,26.1,42.1,9.0,41.0,28.1,723.7,0.0,82.4,5.7,0.033,11.64,3.8,113.0
2023-11-29 16:00:00,1.45,16.7,28.0,44.6,9.0,38.0,30.7,723.2,0.0,81.6,5.2,0.03,11.78,3.0,138.0
2023-11-29 17:00:00,1.49,19.3,31.0,50.2,7.0,46.0,35.18,722.9,0.0,76.1,5.5,0.015,11.92,2.0,296.0
2023-11-29 18:00:00,1.63,29.2,33.7,62.8,5.0,56.0,41.0,722.8,0.0,82.4,6.5,0.002,11.9,2.3,94.0
2023-11-29 19:00:00,1.72,38.0,33.0,70.9,5.0,72.0,43.0,722.9,0.0,81.2,6.3,0.0,12.01,2.3,242.0
2023-11-29 20:00:00,1.95,58.5,33.2,91.5,5.0,70.0,42.83,723.1,0.0,82.0,5.1,0.0,12.23,1.9,255.0
2023-11-29 21:00:00,2.36,72.1,31.8,103.7,5.076923076923077,90.0,49.58,723.0,0.0,82.6,4.1,0.0,12.59,2.0,224.0
2023-11-29 22:00:00,2.44,86.6,30.5,116.9,5.153846153846154,93.0,51.12,722.8,0.0,73.8,3.9,0.0,12.72,2.6,303.0
2023-11-29 23:00:00,2.49,87.8,32.2,119.9,5.230769230769231,112.0,53.21,722.6,0.0,91.2,3.7,0.0,12.85,3.0,296.0
2023-11-30 00:00:00,2.45,83.9,30.8,114.6,6.88,107.0,48.7,722.0,0.0,91.13333333333334,3.4,0.0,12.97,2.7,299.0
2023-11-30 01:00:00,2.4,83.2,28.9,111.9,6.246153846153846,93.0,45.37,721.2,0.0,91.06666666666666,3.4,0.0,13.11,3.7,287.0
2023-11-30 02:00:00,1.86,58.1,29.9,87.8,5.4579545454545455,87.0,43.95,720.1,0.0,91.0,3.1,0.0,13.44,4.8,275.0
2023-11-30 03:00:00,2.12,70.8,27.3,97.9,6.8166666666666655,90.0,43.53,719.4,0.0,90.0,3.2,0.0,13.42,6.3,287.0
2023-11-30 04:00:00,1.71,47.3,27.2,74.2,5.773076923076923,102.0,43.11,718.6,0.0,90.0,3.1,0.0,13.38,9.3,279.0
2023-11-30 05:00:00,1.45,33.5,24.4,57.8,5.573076923076924,83.0,40.12,718.1,0.0,89.0,2.9,0.0,13.34,9.0,284.0
2023-11-30 06:00:00,1.41,36.4,22.8,59.0,5.769230769230769,76.0,38.07,717.7,0.0,89.0,3.0,0.0,12.77,7.5,278.0
2023-11-30 07:00:00,1.71,69.6,20.8,90.2,5.846153846153846,74.0,40.87,717.4,0.0,90.0,3.4,0.0,12.24,7.5,288.0
2023-11-30 08:00:00,1.92,75.0,19.5,94.3,5.923076923076923,83.0,32.62,717.6,0.0,91.0,3.2,0.019,12.03,8.2,282.0
2023-11-30 09:00:00,2.06,85.7,20.7,106.2,6.0,55.0,36.44,718.0,0.0,91.0,3.6,0.106,13.42,3.0,292.0
2023-11-30 10:00:00,1.98,72.9,27.3,100.0,8.0,87.0,40.57,718.3,0.0,85.0,4.5,0.228,17.05,3.2,325.0
2023-11-30 11:00:00,1.76,55.5,28.2,83.4,11.0,95.0,37.79,718.2,0.0,73.0,5.5,0.292,18.67,5.1,319.0
2023-11-30 12:00:00,2.02,47.3,44.3,91.3,17.0,81.0,38.41,717.8,0.0,62.0,5.0,0.403,21.75,4.6,294.0
2023-11-30 13:00:00,2.2,37.8,55.5,93.0,23.0,98.0,49.89,716.9,0.0,58.0,4.6,0.318,23.15,5.7,96.0
2023-11-30 14:00:00,2.6,27.5,65.5,92.7,33.0,121.0,74.62,716.2,0.0,62.0,3.7,0.287,23.24,7.2,93.0
2023-11-30 15:00:00,2.31,19.1,49.7,68.7,36.0,190.0,58.61,715.7,0.0,62.0,3.3,0.271,24.54,6.7,82.0
2023-11-30 16:00:00,1.83,13.5,28.0,41.4,31.0,169.0,30.91,715.7,0.0,62.0,3.0,0.231,25.92,8.7,87.0
2023-11-30 17:00:00,1.77,10.8,20.8,31.6,26.0,85.0,14.52,716.0,0.0,61.0,2.9,0.099,25.29,9.3,107.0
2023-11-30 18:00:00,1.93,22.9,30.0,52.8,15.0,47.0,18.32,716.2,0.0,68.0,2.8,0.009,22.67,6.5,121.0
2023-11-30 19:00:00,2.58,77.4,31.5,108.7,5.0,64.0,16.73,716.6,0.0,71.0,3.0,0.0,19.91,3.5,256.0
2023-11-30 20:00:00,3.0,85.9,32.2,118.0,5.0,83.0,31.78,717.1,0.0,80.0,3.2,0.0,18.63,3.0,121.0
2023-11-30 21:00:00,2.85,75.8,26.3,101.9,5.0,119.0,25.83,717.6,0.0,84.0,2.9,0.0,17.11,3.1,207.0
2023-11-30 22:00:00,2.72,80.1,26.0,105.9,5.0,90.0,32.48,718.0,0.0,86.0,3.0,0.0,16.53,3.8,216.0
2023-11-30 23:00:00,2.77,87.6,24.8,112.2,5.0,98.0,33.73,718.0,0.0,87.0,3.1,0.0,16.13,3.6,224.0
2023-12-01 00:00:00,2.745,101.05,22.6,123.45,5.0,90.5,32.72,718.0,0.0,87.5,3.1999999999999997,0.0,15.505,2.8,245.0
2023-12-01 01:00:00,2.72,114.5,20.4,134.7,5.0,83.0,31.71,718.0,0.0,88.0,3.3,0.0,14.88,2.0,266.0
2023-12-01 02:00:00,2.92,121.1,20.0,140.9,5.0,104.0,38.52,718.0,0.0,89.0,3.4,0.0,14.66,2.2,228.0
2023-12-01 03:00:00,2.77,111.8,17.2,128.8,5.0,110.0,38.19,718.0,0.0,90.0,3.3,0.0,14.4,2.1,259.0
2023-12-01 04:00:00,2.71,103.1,19.8,122.7,5.166666666666667,98.0,45.47,718.0,0.0,91.0,3.3,0.0,14.55,1.9,220.0
2023-12-01 05:00:00,2.72,93.0,21.6,114.4,5.333333333333333,116.0,57.23,718.0,0.0,91.0,3.3,0.0,15.55,2.1,213.0
2023-12-01 06:00:00,2.38,89.7,22.2,111.6,5.5,124.0,50.04,718.2,0.0,91.0,3.2,0.0,15.41,2.7,280.0
2023-12-01 07:00:00,2.31,65.0,33.9,98.8,5.666666666666667,126.0,57.67,718.9,0.0,91.0,3.5,0.0,16.53,3.3,225.0
2023-12-01 08:00:00,2.64,87.4,31.2,118.5,5.833333333333333,126.0,59.7,719.1,0.0,91.0,4.6,0.012,16.47,4.6,282.0
2023-12-01 09:00:00,2.52,79.0,33.3,112.1,6.0,147.0,64.56,719.6,0.0,90.0,5.9,0.043,16.44,4.5,292.0
2023-12-01 10:00:00,1.78,69.0,27.3,96.1,7.0,145.0,37.57,720.4,0.0,86.0,5.1,0.101,16.6,5.4,331.0
2023-12-01 11:00:00,1.4,27.2,21.3,48.4,12.0,124.0,33.49,720.6,0.0,80.0,4.2,0.192,17.51,7.3,50.0
2023-12-01 12:00:00,1.27,16.9,15.3,32.2,17.0,85.0,25.49,720.6,0.0,74.0,3.7,0.232,17.98,8.8,71.0
2023-12-01 13:00:00,1.15,8.9,14.2,23.0,21.0,75.0,14.6,720.4,0.0,68.0,3.4,0.273,19.79,5.3,21.0
2023-12-01 14:00:00,1.15,8.1,13.1,21.1,27.0,57.0,15.04,719.8,0.0,61.0,3.4,0.319,21.29,6.0,35.0
2023-12-01 15:00:00,1.1,7.4,12.3,19.5,31.0,54.0,13.82,719.5,0.0,58.0,3.3,0.264,22.03,6.2,24.0
2023-12-01 16:00:00,1.21,7.2,14.7,21.8,31.0,40.0,15.96,719.4,0.0,59.0,3.2,0.147,21.75,6.2,61.0
2023-12-01 17:00:00,1.31,9.2,20.4,29.5,26.0,54.0,15.63,719.2,0.0,60.0,3.0,0.084,21.55,6.4,136.0
2023-12-01 18:00:00,1.55,12.3,24.7,37.0,13.0,54.0,19.92,719.4,0.0,73.0,2.6,0.015,19.83,7.1,124.0
2023-12-01 19:00:00,1.93,27.2,30.4,57.6,6.0,66.0,26.01,719.8,0.0,75.0,2.7,0.0,18.56,4.2,124.0
2023-12-01 20:00:00,2.17,46.0,27.6,73.4,5.0,74.0,24.61,720.3,0.0,80.0,2.6,0.0,17.58,2.4,127.0
2023-12-01 21:00:00,2.27,50.7,25.0,75.4,5.0,76.0,32.01,720.5,0.0,85.0,2.7,0.0,17.14,2.1,54.0
2023-12-01 22:00:00,2.52,67.5,21.8,89.1,5.0,102.0,32.63,720.6,0.0,87.0,2.7,0.0,16.31,2.5,209.0
2023-12-01 23:00:00,2.61,72.5,20.5,92.7,5.090909090909091,91.0,33.29,720.6,0.0,87.0,2.7,0.0,15.8,2.3,221.0
2023-12-02 00:00:00,2.45,71.6,20.3,91.7,5.181818181818182,90.0,35.03,720.4,0.0,89.0,2.7,0.0,15.31,2.3,240.0
2023-12-02 01:00:00,2.59,85.5,17.8,103.1,5.2727272727272725,103.0,37.93,720.2,0.0,89.0,2.9,0.0,14.77,2.1,251.0
2023-12-02 02:00:00,2.4,75.9,18.7,94.4,7.466666666666667,91.0,38.14,720.2,0.0,90.0,2.6,0.0,14.63,3.0,293.0
2023-12-02 03:00:00,2.04,58.1,19.3,77.1,5.345454545454546,94.0,39.41,720.2,0.0,91.0,2.6,0.0,14.43,2.6,277.0
2023-12-02 04:00:00,1.98,55.4,16.1,71.3,5.7422619047619055,78.0,29.38,720.2,0.0,91.0,2.5,0.0,13.77,2.4,214.0
2023-12-02 05:00:00,1.85,48.3,14.1,62.1,7.157142857142857,60.0,27.74,720.2,0.0,91.0,2.5,0.0,13.04,2.6,277.0
2023-12-02 06:00:00,1.75,56.7,15.5,71.9,5.7272727272727275,45.0,25.57,720.5,0.0,92.0,2.6,0.0,12.97,3.0,255.0
2023-12-02 07:00:00,2.83,93.5,21.7,114.9,5.818181818181818,57.0,51.33,720.9,0.0,92.0,3.0,0.0,13.8,3.6,245.0
2023-12-02 08:00:00,2.59,92.9,20.2,112.8,5.909090909090909,109.0,51.09,721.4,0.0,92.0,3.0,0.011,13.21,4.4,283.0
2023-12-02 09:00:00,1.94,77.2,21.7,98.6,6.0,80.0,22.3,722.0,0.0,90.0,2.8,0.061,13.97,3.7,257.0
2023-12-02 10:00:00,2.56,86.7,36.3,122.8,8.0,65.0,46.06,722.5,0.0,82.0,3.2,0.243,17.31,3.5,14.0
2023-12-02 11:00:00,2.93,71.7,58.5,129.9,13.0,133.0,82.4,722.9,0.0,71.0,3.2,0.304,19.34,6.3,82.0
2023-12-02 12:00:00,2.34,38.0,51.6,89.3,25.0,236.0,75.58,722.8,0.0,58.0,3.7,0.384,22.09,7.3,82.0
2023-12-02 13:00:00,1.67,16.2,35.5,51.7,40.0,190.0,48.39,722.3,0.0,52.0,3.9,0.35,23.13,9.7,58.0
2023-12-02 14:00:00,1.54,11.0,28.9,39.9,45.0,129.0,39.84,721.9,0.0,53.0,3.8,0.339,23.91,8.8,67.0
2023-12-02 15:00:00,1.82,12.4,37.4,49.7,44.0,107.0,58.61,721.7,0.0,55.0,3.2,0.293,24.55,10.3,84.0
2023-12-02 16:00:00,1.63,7.8,25.2,33.0,45.0,149.0,47.21,721.7,0.0,52.0,2.9,0.176,24.68,10.4,85.0
2023-12-02 17:00:00,1.39,6.9,19.3,26.1,35.0,109.0,26.64,722.0,0.0,50.0,2.8,0.083,24.4,6.8,134.0
2023-12-02 18:00:00,1.86,8.9,32.4,41.3,22.0,55.0,48.41,722.5,0.0,72.0,3.0,0.012,21.29,12.5,95.0
2023-12-02 19:00:00,1.8,9.7,30.4,40.0,15.0,117.0,42.68,723.3,0.0,78.0,3.1,0.0,19.52,8.2,94.0
2023-12-02 20:00:00,2.11,36.8,31.5,68.2,7.0,84.0,35.81,723.9,0.0,75.0,3.4,0.0,18.92,3.3,170.0
2023-12-02 21:00:00,2.32,45.6,34.7,80.0,5.0,84.0,38.89,724.4,0.0,78.0,2.8,0.0,18.47,2.7,198.0
2023-12-02 22:00:00,2.34,41.4,32.5,73.8,5.0,106.0,43.7,724.7,0.0,81.0,2.6,0.0,18.11,3.9,217.0
2023-12-02 23:00:00,2.25,47.4,28.3,75.5,5.0,91.0,40.83,724.7,0.0,83.0,2.5,0.0,17.47,3.2,226.0
2023-12-03 00:00:00,2.21,44.5,26.0,70.4,5.1,82.0,43.26,724.7,0.0,84.0,2.3,0.0,17.14,2.4,200.0
2023-12-03 01:00:00,2.19,43.8,24.6,68.3,5.2,95.0,45.16,724.7,0.0,85.0,2.4,0.0,16.85,3.3,196.0
2023-12-03 02:00:00,1.86,32.9,22.9,55.6,5.3,84.0,37.3,724.7,0.0,86.0,2.1,0.0,16.59,2.5,233.0
2023-12-03 03:00:00,2.09,46.5,26.5,72.8,6.6,78.0,46.08,724.7,0.0,86.0,2.5,0.0,16.6,3.6,283.0
2023-12-03 04:00:00,1.76,25.6,25.1,50.5,6.6,114.0,42.96,724.7,0.0,87.0,2.4,0.0,16.01,2.1,46.0
2023-12-03 05:00:00,1.79,31.2,19.2,50.2,7.94,88.0,40.82,725.0,0.0,88.0,2.5,0.0,15.53,2.6,200.0
2023-12-03 06:00:00,1.64,26.9,18.9,45.7,5.7,76.0,37.71,725.1,0.0,89.0,2.3,0.0,15.21,2.6,175.0
2023-12-03 07:00:00,1.69,37.2,17.9,54.9,5.8,67.0,36.48,725.6,0.0,90.0,2.4,0.0,15.04,2.6,260.0
2023-12-03 08:00:00,2.01,78.4,16.6,94.7,5.9,70.0,38.04,726.1,0.0,90.0,2.6,0.012,14.74,2.2,259.0
2023-12-03 09:00:00,1.68,50.8,18.3,68.9,6.0,82.0,28.52,726.7,0.0,89.0,2.4,0.069,15.78,2.0,257.0
2023-12-03 10:00:00,1.61,35.5,27.5,62.8,9.0,63.0,26.63,727.1,0.0,84.0,2.7,0.119,17.88,2.0,243.0
2023-12-03 11:00:00,1.67,27.0,32.5,59.4,14.0,60.0,36.33,727.3,0.0,76.0,3.5,0.164,18.82,5.4,72.0
2023-12-03 12:00:00,1.63,18.0,28.9,46.8,23.0,92.0,41.18,726.9,0.0,64.0,3.5,0.191,19.64,11.0,75.0
2023-12-03 13:00:00,1.46,10.6,21.1,31.8,35.0,95.0,28.18,726.0,0.0,53.0,3.1,0.222,20.59,13.6,80.0
2023-12-03 14:00:00,1.43,8.3,16.6,24.9,37.0,85.0,36.12,725.0,0.0,54.0,2.7,0.214,20.69,12.7,90.0
2023-12-03 15:00:00,1.36,7.4,14.5,21.8,37.0,71.0,31.96,724.6,0.0,52.0,2.6,0.161,20.81,12.6,107.0
2023-12-03 16:00:00,1.26,5.9,11.7,17.5,36.0,62.0,25.59,724.5,0.0,57.0,2.3,0.1,20.26,13.4,103.0
2023-12-03 17:00:00,1.28,5.7,12.9,18.5,32.0,50.0,19.49,724.4,0.0,60.0,2.3,0.043,19.79,11.0,112.0
2023-12-03 18:00:00,1.52,11.6,20.4,32.0,17.0,42.0,19.05,724.4,0.0,63.0,2.3,0.009,18.93,5.7,147.0
2023-12-03 19:00:00,1.63,21.8,26.1,47.8,8.0,46.0,13.96,724.5,0.0,66.0,2.3,0.0,17.72,3.6,194.0
2023-12-03 20:00:00,1.84,33.0,30.3,63.2,5.0,39.0,23.19,725.0,0.0,67.0,2.5,0.0,17.54,2.5,242.0
2023-12-03 21:00:00,1.83,38.4,28.6,66.8,5.0,60.0,19.74,725.1,0.0,66.0,2.5,0.0,17.31,3.5,231.0
2023-12-03 22:00:00,1.78,42.3,27.8,69.9,5.0,52.0,20.85,725.1,0.0,70.0,2.5,0.0,16.53,1.8,250.0
2023-12-03 23:00:00,1.75,38.5,26.0,64.3,6.0,59.0,20.29,725.0,0.0,71.0,2.4,0.0,16.15,3.3,202.0
2023-12-04 00:00:00,1.61,33.2,23.5,56.5,5.0,55.0,16.06,724.7,0.0,73.0,2.3,0.0,15.28,3.6,293.0
2023-12-04 01:00:00,1.59,29.7,22.6,52.2,5.0,43.0,16.184510869565216,724.6,0.0,75.0,2.7,0.0,14.93,5.0,278.0
2023-12-04 02:00:00,1.19,8.6,17.1,25.6,12.0,36.0,16.309021739130433,724.3,0.0,71.0,2.6,0.0,15.54,9.0,301.0
2023-12-04 03:00:00,1.26,7.3,24.0,31.3,11.0,32.0,16.43353260869565,724.4,0.0,63.0,3.5,0.0,17.08,9.9,277.0
2023-12-04 04:00:00,1.23,6.4,21.9,28.4,12.0,44.0,17.80878260869565,724.3,0.0,61.0,4.1,0.0,17.29,8.7,283.0
2023-12-04 05:00:00,1.23,8.6,24.7,33.3,10.0,51.0,18.638,724.4,0.0,60.0,4.7,0.0,17.62,9.3,274.0
2023-12-04 06:00:00,1.22,15.6,24.7,40.2,8.0,54.0,24.894,724.4,0.0,59.0,4.4,0.0,17.79,9.3,276.0
2023-12-04 07:00:00,1.41,36.8,25.0,61.6,5.0,52.0,22.142000000000003,724.9,0.0,64.0,4.2,0.0,16.89,9.7,285.0
2023-12-04 08:00:00,1.87,73.9,23.6,97.3,5.0,58.0,14.240118811881189,725.6,0.0,63.0,4.0,0.02,17.21,8.0,284.0
2023-12-04 09:00:00,2.1,79.6,24.3,103.7,6.0,58.0,16.11,726.2,0.0,63.0,3.7,0.106,18.02,7.2,308.0
2023-12-04 10:00:00,2.4,71.8,37.3,108.9,8.0,74.0,24.792,727.1,0.0,54.0,3.6,0.132,20.54,3.9,49.0
2023-12-04 11:00:00,1.59,32.7,29.4,62.0,21.0,127.0,18.863999999999997,727.4,0.0,44.0,3.7,0.264,21.97,5.7,320.0
2023-12-04 12:00:00,1.2,14.4,19.7,34.2,33.0,70.0,13.216000000000005,727.2,0.0,40.0,3.5,0.354,23.34,5.3,307.0
2023-12-04 13:00:00,1.24,12.3,22.1,34.4,38.0,61.0,21.156,726.6,0.0,37.0,3.4,0.326,24.41,4.5,172.0
2023-12-04 14:00:00,1.28,9.8,23.6,33.4,40.0,78.0,31.676000000000005,725.6,0.0,35.0,3.4,0.185,24.28,4.6,92.0
2023-12-04 15:00:00,1.43,10.7,25.1,35.7,37.0,76.0,15.348000000000004,725.1,0.0,35.0,3.3,0.161,23.93,8.6,99.0
2023-12-04 16:00:00,1.52,8.2,25.9,34.1,39.0,91.0,14.701999999999998,725.2,0.0,44.0,3.9499999999999997,0.074,22.7,13.4,102.0
2023-12-04 17:00:00,1.33,6.3,16.9,23.2,30.0,99.0,18.396,725.2,0.0,55.0,4.6,0.054,21.06,12.0,99.0
2023-12-04 18:00:00,1.31,5.6,15.6,21.1,27.0,56.0,16.446,725.7,0.0,59.0,3.4,0.013,19.62,12.0,91.0
2023-12-04 19:00:00,1.6,10.8,27.4,38.1,15.0,41.0,18.558,726.2,0.0,62.0,3.3,0.0,18.71,3.9,126.0
2023-12-04 20:00:00,2.08,37.1,33.1,70.0,5.0,48.0,17.394,726.8,0.0,67.0,3.1,0.0,17.68,2.1,213.0
2023-12-04 21:00:00,1.9,35.8,33.2,68.8,6.0,58.0,13.921999999999995,727.0,0.0,65.0,3.2,0.0,17.53,3.4,210.0
2023-12-04 22:00:00,1.96,49.7,31.3,80.8,5.0,57.0,12.698,727.0,0.0,68.0,3.1,0.0,16.69,3.1,216.0
2023-12-04 23:00:00,1.87,48.2,30.1,78.2,5.0,67.0,30.254,727.2,0.0,69.0,3.0,0.0,16.41,3.1,235.0
2023-12-05 00:00:00,1.66,33.4,29.6,62.9,5.0,69.0,14.75,727.3,0.0,72.0,3.2,0.0,15.88,2.1,174.0
2023-12-05 01:00:00,1.64,34.5,26.6,61.0,5.25,54.0,17.607804347826086,726.9,0.0,76.0,3.2,0.0,14.97,2.4,274.0
