Date,CENTRO CO ppm,CENTRO NO ppb,CENTRO NO2 ppb,CENTRO NOX ppb,CENTRO O3 ppb,CENTRO PM10 ug/m3,CENTRO PM2.5 ug/m3,CENTRO PRS mmhg,CENTRO RAINF mm/hr,CENTRO RH %,CENTRO SO2 ppb,CENTRO SR KW/m2,CENTRO TOUT degC,CENTRO WSR KMPH,CENTRO WDV DEG
2024-10-25 13:00:00,1.94,11.3,28.9,40.2,54.0,48.0,33.86,704.4,0.0,43.0,7.3,0.629,26.75,10.2,117.0
2024-10-25 14:00:00,1.86,6.7,25.5,32.1,72.0,87.0,32.92,703.7,0.0,41.0,7.6,0.593,27.48,11.5,115.0
2024-10-25 15:00:00,1.77,4.9,22.2,27.0,93.0,83.0,32.60545454545455,703.4,0.0,41.0,6.4,0.503,27.81,13.6,109.0
2024-10-25 16:00:00,1.69,4.2,20.1,24.2,92.0,81.0,32.29090909090909,703.4,0.0,46.0,6.4,0.36,27.62,12.7,105.0
2024-10-25 17:00:00,1.65,3.9,18.2,22.0,82.0,87.0,31.976363636363637,703.7,0.0,51.0,6.4,0.189,26.72,13.5,100.0
2024-10-25 18:00:00,1.7,3.9,19.2,22.9,71.0,75.0,29.03527272727273,704.3,0.0,57.0,5.7,0.026,25.45,12.5,109.0
2024-10-25 19:00:00,1.68,4.4,18.0,22.2,65.0,63.0,33.814,705.1,0.0,59.0,5.4,0.0,24.53,10.6,108.0
2024-10-25 20:00:00,1.83,4.0,20.3,24.1,39.0,59.0,27.106,705.8,0.0,61.0,4.3,0.0,23.92,7.5,129.0
2024-10-25 21:00:00,1.96,6.6,22.3,28.8,23.0,56.0,19.9,706.4,0.0,65.0,3.7,0.0,23.23,5.5,168.0
2024-10-25 22:00:00,1.99,5.1,22.0,26.9,28.0,46.0,30.40363636363637,706.6,0.0,65.0,3.5,0.0,22.41,4.8,125.0
2024-10-25 23:00:00,1.71,3.4,14.7,18.0,38.0,49.0,30.08909090909091,706.7,0.0,61.0,3.3,0.0,22.35,7.2,142.0
2024-10-26 00:00:00,1.62,4.0,14.3,18.1,34.0,42.0,29.774545454545457,706.7,0.0,60.0,3.3,0.0,21.93,6.1,145.0
2024-10-26 01:00:00,1.85,11.9,24.6,36.4,20.0,37.0,29.46,706.5,0.0,63.0,3.2,0.0,20.99,3.9,115.0
2024-10-26 02:00:00,1.98,32.6,28.6,61.1,11.0,86.0,44.04,706.5,0.0,69.0,3.4,0.0,20.0,5.0,19.0
2024-10-26 03:00:00,1.36,2.6,5.8,8.2,38.0,92.0,16.47,706.3,0.0,56.0,3.4,0.0,20.35,7.1,127.0
2024-10-26 04:00:00,1.66,19.9,26.6,46.3,8.0,37.0,31.49,706.3,0.0,66.0,3.4,0.0,19.2,4.7,285.0
2024-10-26 05:00:00,1.75,20.9,30.7,51.5,2.0,92.0,35.43,706.7,0.0,73.0,3.3,0.0,18.33,2.5,269.0
2024-10-26 06:00:00,2.03,58.0,28.1,86.1,3.0,95.0,56.86,707.0,0.0,75.0,3.7,0.0,17.89,3.3,324.0
2024-10-26 07:00:00,1.88,32.2,26.7,58.7,1.0,142.0,44.39,707.4,0.0,74.0,3.4,0.0,17.45,2.1,320.0
2024-10-26 08:00:00,2.23,32.900000000000006,32.2,123.4,3.0,134.0,50.83,708.1,0.0,70.0,3.9,0.07,18.28,3.5,316.0
2024-10-26 09:00:00,1.83,33.6,34.7,68.1,16.0,148.0,38.71,708.5,0.0,57.0,4.1,0.237,20.64,5.5,298.0
2024-10-26 10:00:00,1.72,11.8,31.6,43.3,41.0,110.0,39.44,708.6,0.0,47.0,5.0,0.395,23.78,2.9,272.0
2024-10-26 11:00:00,1.72,9.6,23.3,32.8,43.0,97.0,32.84,708.5,0.0,48.0,5.3,0.515,25.1,5.3,99.0
2024-10-26 12:00:00,2.04,14.4,27.6,41.9,32.0,74.0,47.64,708.2,0.0,62.0,5.1,0.531,24.7,11.2,100.0
2024-10-26 13:00:00,1.62,7.9,17.7,25.4,43.0,86.0,30.31,707.5,0.0,55.0,5.4,0.506,25.7,13.6,88.0
2024-10-26 14:00:00,1.46,5.4,10.7,15.8,52.0,62.0,21.34,706.7,0.0,49.0,4.4,0.559,26.33,15.5,87.0
2024-10-26 15:00:00,1.41,4.4,7.4,11.6,51.0,45.0,19.2,706.2,0.0,47.0,4.6,0.496,26.59,16.2,92.0
2024-10-26 16:00:00,1.38,4.1,6.5,10.4,46.0,43.0,22.25,706.1,0.0,48.0,5.9,0.359,26.55,14.3,113.0
2024-10-26 17:00:00,1.39,4.5,6.6,10.9,41.0,37.0,22.9,706.3,0.0,50.0,5.3,0.168,25.76,12.5,124.0
2024-10-26 18:00:00,1.42,3.4,7.9,11.1,33.0,32.0,18.07,706.5,0.0,52.0,4.2,0.023,24.72,11.2,120.0
2024-10-26 19:00:00,1.55,3.8,10.6,14.1,26.0,27.0,17.99,706.9,0.0,57.0,4.2,0.0,23.85,8.9,106.0
2024-10-26 20:00:00,1.57,3.8,12.3,15.9,22.0,32.0,21.03,707.3,0.0,60.0,6.7,0.0,23.24,7.4,110.0
2024-10-26 21:00:00,1.55,3.5,13.2,16.5,19.0,35.0,17.45,707.7,0.0,63.0,8.6,0.0,23.1,9.0,107.0
2024-10-26 22:00:00,1.69,5.9,12.8,18.5,16.0,35.0,17.37,708.2,0.0,68.0,6.2,0.0,22.45,5.8,152.0
2024-10-26 23:00:00,1.6,3.9,11.7,15.4,16.0,29.0,14.12,708.1,0.0,69.0,5.0,0.0,22.13,5.0,150.0
2024-10-27 00:00:00,1.92,6.9,14.5,21.2,13.0,29.0,17.53,707.9,0.0,65.0,4.1,0.0,21.81,4.6,148.0
2024-10-27 01:00:00,1.58,3.9,13.6,17.3,13.0,23.0,13.43,707.8,0.0,68.0,3.5,0.0,21.53,5.9,158.0
2024-10-27 02:00:00,1.82,7.9,20.9,28.7,3.0,31.0,17.73,707.7,0.0,73.0,3.5,0.0,20.73,5.8,153.0
2024-10-27 03:00:00,1.64,5.8,19.8,25.5,2.0,41.0,17.76,707.4,0.0,78.0,3.6,0.0,19.69,3.6,101.0
2024-10-27 04:00:00,1.66,13.2,16.7,29.8,4.0,37.0,19.33,707.3,0.0,77.0,3.7,0.0,19.18,2.6,343.0
2024-10-27 05:00:00,1.78,18.6,18.8,37.3,1.0,44.0,22.4,707.2,0.0,81.0,3.6,0.0,18.78,2.9,296.0
2024-10-27 06:00:00,1.81,22.8,17.8,40.4,1.0,52.0,25.89,707.4,0.0,83.0,3.6,0.0,18.19,1.4,297.0
2024-10-27 07:00:00,1.92,31.6,16.5,48.0,1.0,53.0,24.65,707.7,0.0,82.0,3.6,0.0,17.89,1.7,314.0
2024-10-27 08:00:00,2.03,43.1,16.8,59.9,2.0,55.0,28.06,708.0,0.0,77.0,3.7,0.073,19.18,2.6,343.0
2024-10-27 09:00:00,1.66,21.8,17.0,38.6,9.0,67.0,28.6,708.1,0.0,63.0,3.9,0.244,22.96,2.1,20.0
2024-10-27 10:00:00,1.48,8.0,11.7,19.5,26.0,55.0,23.15,708.1,0.0,53.0,4.8,0.403,25.04,3.1,108.0
2024-10-27 11:00:00,1.49,6.4,10.0,16.2,34.0,41.0,19.7,707.9,0.0,53.0,5.6,0.521,24.94,8.1,128.0
2024-10-27 12:00:00,1.72,8.6,17.2,25.7,40.0,38.0,18.89,707.2,0.0,55.0,8.2,0.586,25.37,11.0,118.0
2024-10-27 13:00:00,1.49,5.0,10.4,15.2,54.0,44.0,13.18,706.3,0.0,49.0,7.0,0.617,26.53,13.9,95.0
2024-10-27 14:00:00,1.42,3.8,7.9,11.4,60.0,51.0,11.03,705.2,0.0,46.0,5.6,0.587,27.14,14.7,96.0
2024-10-27 15:00:00,1.38,3.3,6.7,9.8,61.0,35.0,9.49,704.5,0.0,43.0,5.5,0.501,27.58,13.7,99.0
2024-10-27 16:00:00,1.38,3.2,5.4,8.5,57.0,29.0,8.12,704.2,0.0,42.0,6.6,0.368,27.4,15.1,105.0
2024-10-27 17:00:00,1.33,3.2,5.7,8.7,51.0,25.0,9.0,704.0,0.0,45.0,8.2,0.205,26.82,14.2,97.0
2024-10-27 18:00:00,1.38,3.2,5.7,8.6,44.0,23.0,9.71,704.2,0.0,51.0,5.8,0.025,25.33,13.1,115.0
2024-10-27 19:00:00,1.4,3.0,6.9,9.7,35.0,19.0,9.45,704.5,0.0,52.0,4.0,0.0,24.36,11.0,115.0
2024-10-27 20:00:00,1.45,3.5,8.6,11.9,32.0,20.0,9.89,705.0,0.0,52.0,3.5,0.0,23.51,9.7,114.0
2024-10-27 21:00:00,1.49,4.0,9.5,13.3,29.0,22.0,10.78,705.3,0.0,53.0,3.4,0.0,23.05,8.5,134.0
2024-10-27 22:00:00,1.5,3.9,10.1,13.7,29.0,23.0,9.15,705.6,0.0,53.0,3.2,0.0,22.77,7.4,157.0
2024-10-27 23:00:00,1.62,4.0,14.6,18.4,22.0,23.0,9.83,705.6,0.0,55.0,3.2,0.0,22.03,5.1,166.0
2024-10-28 00:00:00,1.54,3.7,11.6,15.0,24.0,22.0,8.73,705.2,0.0,58.0,3.0,0.0,21.48,5.2,156.0
2024-10-28 01:00:00,1.49,4.0,12.6,16.4,21.0,22.0,7.62,704.8,0.0,60.0,3.0,0.0,20.8,4.2,163.0
2024-10-28 02:00:00,1.38,2.5,13.4,15.7,18.0,18.0,10.87,704.7,0.0,63.0,3.3,0.0,19.92,7.4,127.0
2024-10-28 03:00:00,1.43,3.6,15.2,18.6,14.0,26.0,12.86,704.4,0.0,67.0,4.4,0.0,18.78,4.3,78.0
2024-10-28 04:00:00,1.59,13.3,26.5,39.7,2.0,46.0,24.46,704.4,0.0,72.0,4.5,0.0,17.96,3.9,295.0
2024-10-28 05:00:00,1.64,23.5,25.5,48.7,2.0,83.0,24.86,704.4,0.0,73.0,4.3,0.0,17.36,2.0,332.0
2024-10-28 06:00:00,1.79,51.7,22.8,74.4,1.0,89.0,31.16,704.4,0.0,74.0,4.2,0.0,16.72,3.6,313.0
2024-10-28 07:00:00,2.33,95.8,23.1,118.8,2.0,92.0,33.68,704.6,0.0,75.0,4.3,0.0,16.36,1.8,313.0
2024-10-28 08:00:00,2.3049999999999997,127.5,27.8,155.2,3.0,119.0,42.05,704.9,0.0,69.0,4.4,0.073,18.02,1.6,355.0
2024-10-28 09:00:00,2.28,39.3,36.9,76.1,10.0,166.0,46.42,705.1,0.0,56.0,5.1,0.246,21.93,1.7,20.0
2024-10-28 10:00:00,1.81,13.2,25.8,38.8,30.0,233.0,32.37,705.0,0.0,48.0,6.2,0.405,23.73,3.3,33.0
2024-10-28 11:00:00,1.62,9.6,17.1,26.6,35.0,126.0,14.38,704.8,0.0,47.0,7.5,0.522,24.21,6.8,115.0
2024-10-28 12:00:00,1.95,14.3,30.0,44.2,36.0,61.0,28.64,704.4,0.0,52.0,9.1,0.576,24.47,8.9,110.0
2024-10-28 13:00:00,1.93,11.0,23.4,34.3,51.0,68.0,24.9,703.6,0.0,47.0,8.4,0.598,25.52,9.9,111.0
2024-10-28 14:00:00,1.46,5.3,10.0,15.2,54.0,62.0,10.7,702.5,0.0,39.0,5.5,0.579,26.58,11.9,101.0
2024-10-28 15:00:00,1.39,3.9,8.5,12.3,57.0,33.0,9.17,701.8,0.0,39.0,4.9,0.496,26.71,14.4,99.0
2024-10-28 16:00:00,1.35,4.3,7.3,11.1,52.0,29.0,8.35,701.6,0.0,42.0,4.1,0.364,26.79,12.6,95.0
2024-10-28 17:00:00,1.36,4.0,7.0,10.8,43.0,31.0,7.31,701.4,0.0,41.0,4.5,0.204,26.5,13.9,98.0
2024-10-28 18:00:00,1.46,4.5,11.2,15.5,35.0,28.0,7.33,701.4,0.0,48.0,4.5,0.021,25.41,11.9,104.0
2024-10-28 19:00:00,1.68,7.2,15.3,22.4,24.0,26.0,9.12,701.7,0.0,54.0,4.1,0.0,24.33,9.3,118.0
2024-10-28 20:00:00,1.6,4.6,15.0,19.4,20.0,29.0,8.2,702.1,0.0,57.0,3.7,0.0,23.7,7.2,133.0
2024-10-28 21:00:00,1.65,5.2,15.0,20.1,19.0,23.0,8.29,702.3,0.0,58.0,3.4,0.0,23.4,6.7,146.0
2024-10-28 22:00:00,1.47,3.5,10.0,13.2,25.0,23.0,8.38,702.3,0.0,57.0,3.3,0.0,23.0,7.5,141.0
2024-10-28 23:00:00,1.64,4.1,14.1,18.1,18.0,19.0,13.28,702.1,0.0,58.0,3.2,0.0,22.35,5.9,147.0
2024-10-29 00:00:00,1.51,3.5,12.4,15.7,18.0,22.0,8.0,701.8,0.0,60.0,3.2,0.0,21.58,6.2,146.0
2024-10-29 01:00:00,1.4,2.9,9.5,12.1,21.0,21.0,8.01,701.6,0.0,61.0,3.2,0.0,21.13,4.9,145.0
2024-10-29 02:00:00,1.6,10.0,24.3,34.1,4.0,26.0,17.49,701.6,0.0,69.0,3.2,0.0,20.18,3.6,349.0
2024-10-29 03:00:00,1.54,7.6,19.2,26.6,7.0,64.0,16.75,701.3,0.0,72.0,3.3,0.0,19.07,1.6,80.0
2024-10-29 04:00:00,1.43,6.6,12.7,19.1,11.0,53.0,11.37,701.0,0.0,71.0,3.3,0.0,18.45,1.4,44.0
2024-10-29 05:00:00,1.5,10.0,18.2,28.1,6.0,50.0,16.35,700.6,0.0,72.0,3.3,0.0,17.9,2.5,145.0
2024-10-29 06:00:00,1.69,20.3,20.6,40.9,2.0,40.0,18.84,700.7,0.0,75.0,3.4,0.0,17.43,2.4,216.0
2024-10-29 07:00:00,1.91,25.3,20.7,45.8,2.0,55.0,20.32,701.0,0.0,78.0,3.7,0.0,17.09,3.4,261.0
2024-10-29 08:00:00,2.18,38.2,21.3,59.5,3.0,64.0,26.44,701.4,0.0,77.0,3.9,0.056,17.68,4.8,288.0
2024-10-29 09:00:00,1.78,20.6,20.6,41.1,11.0,88.0,33.34,701.7,0.0,72.0,4.3,0.226,20.19,4.1,322.0
2024-10-29 10:00:00,1.81,13.9,20.5,34.3,24.0,94.0,36.34,701.8,0.0,64.0,5.0,0.384,22.27,4.0,111.0
2024-10-29 11:00:00,1.76,10.3,20.8,31.0,37.0,108.0,34.73,701.7,0.0,58.0,5.7,0.505,23.36,5.4,120.0
2024-10-29 12:00:00,1.93,12.3,26.4,38.6,40.0,83.0,35.85,701.1,0.0,57.0,5.1,0.568,24.37,7.2,115.0
2024-10-29 13:00:00,2.15,18.5,32.6,50.9,41.0,73.0,44.42,700.4,0.0,58.0,6.7,0.58,24.64,10.4,106.0
2024-10-29 14:00:00,1.8,6.3,21.5,27.6,61.0,82.0,35.12,699.7,0.0,58.0,6.5,0.548,24.96,11.1,108.0
2024-10-29 15:00:00,1.58,4.7,14.4,18.9,61.0,69.0,21.64,699.1,0.0,53.0,5.7,0.47,26.08,9.2,107.0
2024-10-29 16:00:00,1.46,3.9,9.0,12.7,52.0,55.0,14.42,698.8,0.0,50.0,5.2,0.348,26.82,12.2,101.0
2024-10-29 17:00:00,1.4,3.8,7.8,11.4,44.0,39.0,13.72,698.8,0.0,52.0,4.1,0.189,26.18,14.1,97.0
2024-10-29 18:00:00,1.64,4.5,10.8,15.1,37.0,34.0,15.94,698.9,0.0,56.0,5.5,0.019,25.27,11.6,119.0
2024-10-29 19:00:00,1.75,7.1,16.2,22.9,22.0,43.0,16.36,699.1,0.0,59.0,5.7,0.0,24.61,10.1,127.0
2024-10-29 20:00:00,1.75,5.3,16.5,21.6,17.0,41.0,16.16,699.5,0.0,61.0,5.7,0.0,24.12,7.4,139.0
2024-10-29 21:00:00,1.64,4.2,13.0,17.0,21.0,39.0,15.52,700.0,0.0,64.0,4.8,0.0,23.72,6.8,145.0
2024-10-29 22:00:00,1.65,5.5,12.3,17.5,19.0,33.0,14.4,700.4,0.0,66.0,4.3,0.0,23.13,6.1,140.0
2024-10-29 23:00:00,1.59,4.4,11.6,15.7,18.0,30.0,13.08,700.6,0.0,69.0,4.0,0.0,22.34,3.5,160.0
2024-10-30 00:00:00,1.56,3.9,14.2,17.9,14.0,24.0,13.25,700.5,0.0,72.0,3.6,0.0,21.81,6.0,144.0
2024-10-30 01:00:00,1.48,3.0,14.6,17.4,10.0,28.0,15.04,700.4,0.0,78.0,3.6,0.0,20.79,5.4,128.0
2024-10-30 02:00:00,1.45,2.7,15.5,17.9,8.0,30.0,17.1,700.3,0.0,81.0,3.7,0.0,20.13,3.6,121.0
2024-10-30 03:00:00,1.42,2.4,10.4,12.5,13.0,28.0,16.21,700.1,0.0,80.0,3.6,0.0,20.08,3.4,237.0
2024-10-30 04:00:00,1.4,2.4,9.3,11.5,12.0,24.0,16.98,700.0,0.0,79.0,3.5,0.0,20.01,2.9,186.0
2024-10-30 05:00:00,1.47,2.5,11.2,13.5,8.0,27.0,19.18,699.9,0.0,79.0,3.3,0.0,19.57,1.9,116.0
2024-10-30 06:00:00,1.54,5.2,17.1,22.1,3.0,33.0,24.42,700.0,0.0,79.0,3.3,0.0,19.37,1.9,150.0
2024-10-30 07:00:00,2.21,21.6,18.8,40.3,1.0,41.0,29.26,700.3,0.0,80.0,3.3,0.0,18.83,1.4,246.5
2024-10-30 08:00:00,3.3,42.1,29.5,132.5,3.0,69.0,51.56,700.8,0.0,79.0,3.8,0.056,19.55,2.4,343.0
2024-10-30 09:00:00,2.42,62.6,31.1,93.6,5.0,211.0,55.86,701.3,0.0,71.0,3.7,0.209,22.06,3.1,10.0
2024-10-30 10:00:00,1.94,34.7,23.8,58.3,8.0,192.0,90.46,701.6,0.0,67.0,4.4,0.32,23.54,5.4,275.0
2024-10-30 11:00:00,1.93,31.2,28.4,59.5,13.0,177.0,89.27,701.6,0.0,60.0,4.5,0.465,25.62,3.8,149.0
2024-10-30 12:00:00,2.0,17.6,36.5,54.0,36.0,167.0,75.29,701.2,0.0,56.0,4.7,0.538,26.45,6.6,88.0
2024-10-30 13:00:00,2.18,13.9,34.8,48.5,46.0,170.0,52.58,700.6,0.0,56.0,5.7,0.539,26.81,10.2,99.0
2024-10-30 14:00:00,2.1,10.3,36.0,46.1,57.0,131.0,50.77,700.0,0.0,55.0,8.3,0.504,27.15,11.4,105.0
2024-10-30 15:00:00,1.97,5.3,26.7,31.9,87.0,110.0,45.78,699.7,0.0,52.0,7.4,0.434,27.67,11.8,113.0
2024-10-30 16:00:00,1.88,4.6,28.5,32.9,87.0,106.0,44.46,699.4,0.0,50.0,8.4,0.295,28.07,12.4,108.0
2024-10-30 17:00:00,1.98,3.8,33.1,36.7,77.0,103.0,44.27,699.5,0.0,52.0,9.2,0.08,27.41,12.3,112.0
2024-10-30 18:00:00,2.15,5.0,39.0,43.8,67.0,105.0,48.13,699.7,0.0,58.0,10.2,0.023,26.45,10.5,131.0
2024-10-30 19:00:00,2.39,5.5,35.4,40.7,59.0,112.0,45.83,700.1,0.0,66.0,5.3,0.0,25.16,8.7,155.0
2024-10-30 20:00:00,2.4,4.1,33.4,37.3,45.0,102.0,43.02,700.5,0.0,67.0,4.3,0.0,24.74,7.7,152.0
2024-10-30 21:00:00,2.15,3.5,25.7,29.0,42.0,81.0,35.91,700.8,0.0,65.0,3.9,0.0,24.42,6.3,155.0
2024-10-30 22:00:00,2.02,4.0,24.9,28.7,35.0,68.0,34.69,701.1,0.0,64.0,3.8,0.0,23.96,5.3,162.0
2024-10-30 23:00:00,2.27,20.8,35.4,56.1,20.0,62.0,42.59,701.2,0.0,66.0,3.7,0.0,23.28,2.9,264.0
2024-10-31 00:00:00,3.0,57.6,50.6,108.1,3.0,149.0,73.0,701.2,0.0,71.0,4.0,0.0,22.07,2.1,309.0
2024-10-31 01:00:00,2.44,35.1,43.2,78.2,2.0,170.0,53.84,701.0,0.0,74.0,3.6,0.0,21.08,2.1,356.0
2024-10-31 02:00:00,2.37,56.8,40.9,97.6,2.0,160.0,77.33,701.0,0.0,75.0,3.8,0.0,20.61,2.4,325.0
2024-10-31 03:00:00,2.18,55.1,37.5,92.6,2.0,217.0,60.28,701.0,0.0,77.0,3.7,0.0,20.09,2.7,307.0
2024-10-31 04:00:00,2.03,59.9,33.0,92.7,1.75,145.0,50.54,700.8,0.0,78.0,3.7,0.0,19.62,2.3,330.0
2024-10-31 05:00:00,2.16,66.7,31.3,97.9,1.5,131.0,60.08,700.8,0.0,79.0,3.7,0.0,19.18,2.7,311.0
2024-10-31 06:00:00,2.04,68.1,29.6,97.7,1.25,123.0,52.79,700.9,0.0,79.0,3.7,0.0,18.62,2.6,302.0
2024-10-31 07:00:00,2.53,89.5,30.9,120.3,1.0,113.0,51.05,701.5,0.0,79.0,3.8,0.0,18.4,2.2,346.0
2024-10-31 08:00:00,3.14,109.9,34.5,144.2,2.0,153.0,121.54,701.8,0.0,82.0,3.9,0.06,19.17,3.0,332.0
2024-10-31 09:00:00,2.93,85.4,43.9,129.1,5.0,225.0,86.38,702.2,0.0,69.0,3.8,0.208,22.06,2.0,4.0
2024-10-31 10:00:00,2.39,40.1,46.3,86.2,17.0,233.0,73.1,702.4,0.0,55.0,4.5,0.368,25.03,2.4,37.0
2024-10-31 11:00:00,1.96,17.4,35.9,53.3,31.0,152.0,54.06,702.4,0.0,47.0,5.8,0.482,26.89,2.1,133.0
2024-10-31 12:00:00,1.91,10.4,31.6,41.9,54.0,120.0,52.42,702.0,0.0,43.0,6.8,0.552,28.01,3.0,100.0
2024-10-31 13:00:00,2.08,8.0,26.6,34.5,71.0,106.0,45.42,701.3,0.0,44.0,8.7,0.57,28.52,5.8,101.0
2024-10-31 14:00:00,1.91,5.9,22.8,28.6,74.0,94.0,46.65,700.7,0.0,52.0,6.7,0.538,28.05,12.5,111.0
2024-10-31 15:00:00,1.75,4.1,16.4,20.3,78.0,100.0,38.69,700.2,0.0,53.0,5.9,0.449,28.07,13.3,111.0
2024-10-31 16:00:00,1.78,5.7,23.9,29.4,66.0,88.0,36.2,700.1,0.0,53.0,6.2,0.327,27.87,15.8,115.0
2024-10-31 17:00:00,1.69,4.9,19.6,24.3,56.0,84.0,30.72,700.2,0.0,54.0,6.5,0.168,27.38,13.9,122.0
2024-10-31 18:00:00,1.89,3.6,23.5,26.9,69.0,71.0,44.22,700.4,0.0,59.0,7.7,0.017,26.4,11.2,110.0
2024-10-31 19:00:00,1.97,6.3,22.2,28.3,58.0,84.0,45.24,700.9,0.0,61.0,8.3,0.0,25.46,9.2,104.0
2024-10-31 20:00:00,1.87,3.8,21.0,24.6,54.0,74.0,42.68,701.3,0.0,63.0,6.8,0.0,25.06,8.6,132.0
2024-10-31 21:00:00,1.82,3.2,16.6,19.6,51.0,75.0,39.56,701.7,0.0,66.0,5.4,0.0,24.59,8.2,140.0
2024-10-31 22:00:00,1.85,3.7,17.0,20.5,52.0,64.0,39.78,701.8,0.0,67.0,4.6,0.0,24.26,7.1,149.0
2024-10-31 23:00:00,1.79,3.2,16.1,19.2,47.0,62.0,38.22,701.8,0.0,68.0,4.2,0.0,24.02,7.1,150.0
2024-11-01 00:00:00,1.75,3.0,15.8,18.65,44.0,59.0,36.51,701.5999999999999,0.0,70.5,3.9,0.0,23.69,7.5,142.5
2024-11-01 01:00:00,1.71,2.8,15.5,18.1,25.0,55.0,34.8,701.4,0.0,73.0,3.6,0.0,23.36,7.9,135.0
2024-11-01 02:00:00,1.66,2.6,15.7,18.1,18.0,54.0,34.86875,701.1,0.0,75.0,3.6,0.0,22.72,8.1,156.0
2024-11-01 03:00:00,1.66,3.2,20.5,23.5,7.0,49.0,34.9375,701.1,0.0,79.0,3.6,0.0,22.14,6.8,164.0
2024-11-01 04:00:00,1.59,2.4,14.2,16.5,18.0,53.0,35.00625,701.1,0.0,79.0,3.8,0.0,21.65,4.0,157.0
2024-11-01 05:00:00,1.54,2.9,16.3,19.0,9.0,51.0,30.4395,701.1,0.0,81.0,3.6,0.0,21.9,3.7,96.0
2024-11-01 06:00:00,1.56,2.7,13.6,16.1,16.0,55.0,35.14375,701.3,0.0,79.0,3.7,0.0,21.72,4.5,127.0
2024-11-01 07:00:00,1.64,4.1,15.5,19.4,15.0,51.0,35.2125,701.7,0.0,78.0,3.7,0.0,21.83,4.6,137.0
2024-11-01 08:00:00,2.09,11.3,19.1,29.8,16.0,51.0,35.28125,702.0,0.0,73.0,3.8,0.02,21.69,5.1,99.0
2024-11-01 09:00:00,1.77,7.9,17.2,25.0,17.0,54.0,35.35,702.5,0.0,71.0,3.7,0.1,22.57,6.3,139.0
2024-11-01 10:00:00,1.94,18.7,19.8,38.4,11.0,57.0,36.03,702.8,0.0,75.0,4.1,0.231,23.39,7.7,155.0
2024-11-01 11:00:00,1.79,14.8,16.7,31.5,18.0,75.0,42.99,702.7,0.0,72.0,5.3,0.385,24.66,9.2,135.0
2024-11-01 12:00:00,1.65,8.8,13.8,22.5,28.0,61.0,40.09,702.3,0.0,67.0,5.9,0.539,25.71,12.1,128.0
2024-11-01 13:00:00,1.71,9.3,13.6,22.8,35.0,61.0,35.44,701.6,0.0,61.0,6.5,0.53,26.74,12.7,124.0
