Date,NOROESTE 3 CO ppm,NOROESTE 3 NO ppb,NOROESTE 3 NO2 ppb,NOROESTE 3 NOX ppb,NOROESTE 3 O3 ppb,NOROESTE 3 PM10 ug/m3,NOROESTE 3 PM2.5 ug/m3,NOROESTE 3 PRS mmhg,NOROESTE 3 RAINF mm/hr,NOROESTE 3 RH %,NOROESTE 3 SO2 ppb,NOROESTE 3 SR KW/m2,NOROESTE 3 TOUT degC,NOROESTE 3 WSR KMPH,NOROESTE 3 WDR DEG
2023-02-05 10:00:00,2.08,17.2,21.9,39.1,16.0,61.0,9.528000000000002,714.0,0.0,75.0,5.6,0.336,15.83,48.84,103.0
2023-02-05 11:00:00,1.77,14.4,24.1,38.5,24.0,87.0,6.646000000000001,713.9,0.0,87.0,7.3,0.484,20.32,11.42,95.0
2023-02-05 12:00:00,1.83,10.6,22.7,33.2,35.0,75.0,7.668000000000001,713.5,0.0,88.0,6.7,0.588,23.17,31.27999999999999,44.0
2023-02-05 13:00:00,1.72,4.7,16.4,21.0,59.0,80.0,10.384,712.8,0.0,83.0,5.4,0.642,23.96,12.48,28.0
2023-02-05 14:00:00,1.76,3.0,13.4,16.3,78.0,76.5,10.45,711.8,0.0,75.0,4.4,0.515,25.49,11.06,25.0
2023-02-05 15:00:00,1.76,2.5,12.1,14.5,88.0,73.0,7.927999999999999,711.0,0.0,73.0,4.2,0.567,26.34,21.28,26.0
2023-02-05 16:00:00,1.62,2.4,10.0,12.3,77.0,74.0,7.686,710.5,0.0,71.0,3.8,0.464,26.91,15.54,30.0
2023-02-05 17:00:00,1.57,2.4,10.8,13.1,72.0,49.0,7.85,710.3,0.0,69.0,3.7,0.304,26.61,17.319999999999997,24.0
2023-02-05 18:00:00,1.6,1.9,10.6,12.4,70.0,40.0,7.925999999999999,710.4,0.0,67.0,9.1,0.126,26.21,18.0,23.0
2023-02-05 19:00:00,1.73,2.0,15.0,16.8,44.0,47.0,7.48,710.6,0.0,65.0,7.5,0.003,23.25,15.9,15.0
2023-02-05 20:00:00,1.78,2.3,14.4,16.5,26.0,65.0,6.587999999999999,711.1,0.0,63.0,5.9,0.0,21.38,13.88,1.0
2023-02-05 21:00:00,1.69,2.0,9.9,11.8,34.0,55.0,8.128,711.3,0.0,63.0,4.7,0.0,20.96,10.88470588235294,4.0
2023-02-05 22:00:00,1.71,2.2,13.0,15.1,29.0,49.0,9.976,711.4,0.0,62.0,4.8,0.0,19.68,11.1,12.0
2023-02-05 23:00:00,1.8,4.4,22.4,26.7,15.0,43.0,8.842,711.3,0.0,61.0,14.1,0.0,18.32,21.62,27.0
2023-02-06 00:00:00,1.87,7.4,25.6,32.9,8.0,52.0,7.575999999999999,711.1,0.0,61.0,7.5,0.0,17.19,13.851666666666668,33.0
2023-02-06 01:00:00,2.0,17.0,26.5,43.6,3.0,53.0,5.458,710.7,0.0,60.0,7.5,0.0,15.71,8.5,25.0
2023-02-06 02:00:00,1.76,7.8,20.6,28.3,7.0,67.0,5.388,710.4,0.0,59.0,6.6,0.0,14.78,6.669999999999999,40.0
2023-02-06 03:00:00,1.83,19.5,23.1,42.6,2.0,51.0,8.546,710.0,0.0,58.0,5.0,0.0,13.65,69.33018867924527,53.0
2023-02-06 04:00:00,1.7,28.1,20.4,48.6,2.0,52.0,8.164,709.6,0.0,56.0,4.2,0.0,12.08,69.98679245283019,325.0
2023-02-06 05:00:00,1.68,14.9,15.8,30.6,2.0,56.0,7.25,709.3,0.0,55.0,3.6,0.0,10.82,70.64339622641509,292.0
2023-02-06 06:00:00,1.81,11.9,16.9,28.8,3.0,42.0,7.25,709.3,0.0,56.0,3.2,0.0,9.95,71.3,225.0
2023-02-06 07:00:00,1.93,22.3,17.6,39.9,4.0,60.0,7.23,709.4,0.0,56.0,3.2,0.0,9.73,61.9,2.0
2023-02-06 08:00:00,2.11,32.3,17.9,50.2,5.0,78.0,9.277,709.7,0.0,56.0,3.2,0.023,9.51,52.5,44.0
2023-02-06 09:00:00,1.97,27.5,17.2,44.7,6.0,79.0,7.093999999999999,709.7,0.0,60.0,3.2,0.169,11.18,43.1,284.0
2023-02-06 10:00:00,1.9,18.4,17.6,35.9,12.0,80.0,9.238,709.6,0.0,74.0,12.350000000000001,0.333,14.84,14.9,335.0
2023-02-06 11:00:00,1.78,9.8,16.7,26.5,25.0,99.0,9.941076923076922,709.5,0.0,81.0,21.5,0.478,18.54,35.9,307.0
2023-02-06 12:00:00,1.78,5.9,14.8,20.6,40.0,102.0,11.85,708.9,0.0,82.0,9.9,0.583,21.48,23.4,321.0
2023-02-06 13:00:00,1.66,3.5,10.3,13.7,56.0,89.0,11.416,707.8,0.0,81.0,6.2,0.643,23.83,49.4,271.0
2023-02-06 14:00:00,1.92,5.3,19.0,24.2,58.0,64.0,11.053999999999998,706.6,0.0,74.0,8.6,0.514,25.04,37.9,300.0
2023-02-06 15:00:00,1.88,3.6,17.1,20.6,73.0,92.0,11.216,705.8,0.0,71.0,6.8,0.563,25.19,1.6,357.0
2023-02-06 16:00:00,1.79,2.5,12.8,15.1,83.0,88.0,8.942,705.1,0.0,70.0,5.4,0.448,26.06,4.1,23.0
2023-02-06 17:00:00,1.63,2.3,8.0,10.1,61.0,84.0,8.66,704.7,0.0,69.0,5.3,0.302,27.36,37.900000000000006,214.0
2023-02-06 18:00:00,1.6,2.2,7.2,9.2,44.0,59.0,8.491285714285713,704.6,0.0,67.0,6.5,0.128,27.26,71.7,228.0
2023-02-06 19:00:00,1.72,2.3,13.1,15.3,29.0,46.0,7.438,704.6,0.0,65.0,10.2,0.003,24.95,64.0,247.0
2023-02-06 20:00:00,1.63,2.1,10.3,12.2,30.0,50.0,7.438,704.6,0.0,64.0,3.5,0.0,23.73,73.0,227.0
2023-02-06 21:00:00,1.59,2.1,9.7,11.6,29.0,54.0,8.354000000000001,704.6,0.0,63.0,3.3,0.0,23.26,54.0,267.0
2023-02-06 22:00:00,1.52,1.9,7.4,9.1,32.0,40.0,8.65,704.5,0.0,63.0,3.4,0.0,22.89,62.25,203.0
2023-02-06 23:00:00,1.55,1.9,8.3,10.1,28.0,43.0,6.662000000000001,704.5,0.0,62.0,3.7,0.0,21.47,70.5,231.0
2023-02-07 00:00:00,1.49,1.9,8.7,10.4,24.0,58.0,5.654000000000001,704.7,0.0,61.0,3.7,0.0,19.4,68.3,240.0
2023-02-07 01:00:00,1.47,1.8,7.8,9.5,22.0,29.0,6.453999999999999,704.4,0.0,60.0,4.3,0.0,18.06,63.6,238.0
2023-02-07 02:00:00,1.46,1.8,8.0,9.6,19.0,35.5,8.536,704.1,0.0,58.0,5.9,0.0,16.96,27.6,250.0
2023-02-07 03:00:00,1.5,2.5,12.6,15.0,11.0,42.0,8.208,704.3,0.0,57.0,7.5,0.0,15.75,25.5,351.0
2023-02-07 04:00:00,1.53,6.2,15.2,21.2,6.0,27.0,9.256,704.1,0.0,56.0,6.4,0.0,14.84,23.4,284.0
2023-02-07 05:00:00,1.63,13.3,14.7,28.0,2.0,44.5,7.608,704.1,0.0,56.0,5.8,0.0,13.31,21.3,276.0
2023-02-07 06:00:00,1.88,34.6,15.0,49.6,2.0,62.0,6.609999999999999,704.5,0.0,56.0,4.1,0.0,12.67,33.38,285.0
2023-02-07 07:00:00,2.43,73.5,14.7,88.2,2.0,87.0,8.228,704.8,0.0,55.0,4.4,0.0,12.04,47.44,222.0
2023-02-07 08:00:00,2.7,63.3,15.8,79.2,3.0,112.0,7.093999999999999,705.0,0.0,56.0,4.4,0.025,11.8,15.0,286.0
2023-02-07 09:00:00,2.39,42.3,19.9,62.2,4.0,98.0,9.866,705.3,0.0,64.0,4.8,0.192,15.35,12.9,350.0
2023-02-07 10:00:00,2.17,25.9,22.6,48.5,9.0,108.0,9.662,705.6,0.0,71.0,8.3,0.295,19.22,10.8,28.0
2023-02-07 11:00:00,2.13,15.8,24.5,40.4,16.0,118.0,11.01,705.8,0.0,73.0,12.3,0.338,21.62,8.7,346.0
2023-02-07 12:00:00,2.21,12.1,26.7,38.8,27.0,117.0,13.601,705.7,0.0,73.0,18.2,0.424,23.35,7.6,348.0
2023-02-07 13:00:00,2.15,9.5,28.2,37.7,40.0,125.33333333333331,12.823999999999998,705.3,0.0,76.0,13.3,0.504,25.53,8.4,358.0
2023-02-07 14:00:00,2.13,6.6,29.9,36.5,62.0,133.66666666666666,12.752,704.7,0.0,75.0,12.6,0.516,27.44,16.2,29.0
2023-02-07 15:00:00,1.67,3.7,20.4,24.0,71.0,142.0,11.94,704.3,0.0,73.0,8.0,0.431,28.22,19.2,27.0
2023-02-07 16:00:00,1.41,2.8,15.2,17.8,64.0,118.0,9.768,704.2,0.0,70.0,11.7,0.247,28.2,21.0,32.0
2023-02-07 17:00:00,1.34,2.2,11.7,13.7,73.0,106.0,9.746,704.3,0.0,70.0,15.8,0.218,27.93,21.2,34.0
2023-02-07 18:00:00,1.22,2.1,4.7,6.6,37.0,79.0,10.452,704.7,0.0,67.0,5.7,0.091,26.04,16.5,19.0
2023-02-07 19:00:00,1.41,2.8,11.9,14.7,21.0,58.0,6.192,705.2,0.0,64.0,4.4,0.001,23.72,21.5,34.0
2023-02-07 20:00:00,1.43,5.4,17.6,22.8,11.0,71.0,8.348,705.8,0.0,63.0,3.9,0.0,22.63,25.7,43.0
2023-02-07 21:00:00,1.48,9.0,18.9,27.8,11.0,61.0,8.904,706.4,0.0,63.0,3.6,0.0,22.41,26.2,43.0
2023-02-07 22:00:00,1.54,9.0,23.5,32.5,7.0,52.0,7.965000000000001,706.5,0.0,63.0,3.5,0.0,22.01,26.3,43.0
2023-02-07 23:00:00,1.31,2.5,11.2,13.5,20.0,43.0,7.212999999999999,706.7,0.0,63.0,3.3,0.0,21.51,23.2,37.0
2023-02-08 00:00:00,1.27,2.2,12.0,14.1,17.0,38.0,7.134,706.9,0.0,62.0,3.1,0.0,20.7,24.0,36.0
2023-02-08 01:00:00,1.22,1.9,9.8,11.5,19.0,33.0,6.614,706.9,0.0,62.0,13.8,0.0,20.02,21.8,27.0
2023-02-08 02:00:00,1.21,2.0,11.6,13.4,16.0,36.0,6.298,706.9,0.0,60.0,5.2,0.0,18.89,27.7,30.0
2023-02-08 03:00:00,1.18,1.8,9.0,10.6,19.0,39.0,6.066,706.9,0.0,60.0,3.9,0.0,18.47,29.3,32.0
2023-02-08 04:00:00,1.19,1.8,8.2,9.9,21.0,28.0,6.858,706.9,0.0,60.0,4.1,0.0,18.05,23.5,26.0
2023-02-08 05:00:00,1.16,1.8,6.1,7.7,24.0,25.0,6.422,707.1,0.0,60.0,3.5,0.0,17.56,22.9,31.0
2023-02-08 06:00:00,1.17,2.0,8.2,10.1,20.0,28.0,7.368,707.7,0.0,60.0,3.0,0.0,16.65,26.0,39.0
2023-02-08 07:00:00,1.22,2.2,10.3,12.4,15.0,34.0,8.38,708.3,0.0,60.0,3.9,0.0,16.43,19.4,20.0
2023-02-08 08:00:00,1.38,3.0,12.3,15.2,10.0,40.0,8.478,709.2,0.0,60.0,4.5,0.005,15.83,17.9,15.0
2023-02-08 09:00:00,1.36,6.2,13.3,19.5,9.0,35.0,6.938714285714286,710.1,0.0,61.0,4.2,0.061,15.59,15.2,14.0
2023-02-08 10:00:00,1.37,5.2,10.2,15.3,14.0,52.0,6.938714285714286,710.9,0.0,62.0,5.7,0.115,16.04,17.8,19.0
2023-02-08 11:00:00,1.45,8.1,12.0,20.0,17.0,54.0,7.108714285714285,711.2,0.0,68.0,7.800000000000001,0.326,18.53,30.3,43.0
2023-02-08 12:00:00,1.39,9.1,12.7,21.8,21.0,76.0,8.478,711.0,0.0,74.0,9.9,0.475,20.52,31.0,49.5
2023-02-08 13:00:00,1.45,7.7,13.3,20.8,28.0,70.0,9.756,710.6,0.0,76.0,6.1,0.548,21.7,31.7,56.0
2023-02-08 14:00:00,1.37,5.9,10.8,16.6,34.0,104.0,6.023999999999999,709.8,0.0,72.0,4.0,0.521,22.05,26.8,49.0
2023-02-08 15:00:00,1.32,4.6,10.1,14.5,34.0,169.0,8.790000000000001,709.4,0.0,68.0,3.5,0.312,21.68,27.0,49.0
2023-02-08 16:00:00,1.22,2.7,6.0,8.6,34.0,141.0,8.790000000000001,709.4,0.0,66.0,3.7,0.202,21.3,20.1,25.0
2023-02-08 17:00:00,1.24,3.3,8.3,11.4,31.0,74.0,7.409999999999999,709.5,0.0,66.0,11.7,0.227,20.84,19.0,26.0
2023-02-08 18:00:00,1.25,2.9,9.9,12.7,28.0,59.0,8.224,709.7,0.0,64.0,7.9,0.123,20.56,17.9,20.0
2023-02-08 19:00:00,1.29,2.2,13.0,15.0,23.0,52.0,8.224,710.0,0.0,62.0,3.2,0.005,19.11,15.6,16.0
2023-02-08 20:00:00,1.32,2.6,16.7,19.2,16.0,50.0,10.146,710.4,0.0,61.0,2.8,0.0,18.19,18.7,15.0
2023-02-08 21:00:00,1.37,3.3,17.7,20.9,13.0,49.0,10.396,710.7,0.0,61.0,2.7,0.0,17.15,17.0,20.0
2023-02-08 22:00:00,1.35,2.6,17.7,20.1,14.0,77.0,10.3,711.0,0.0,61.0,3.4,0.0,16.36,17.8,13.0
2023-02-08 23:00:00,1.36,2.6,17.1,19.5,15.0,71.0,10.3,711.1,0.0,61.0,3.6,0.0,16.31,17.6,9.0
2023-02-09 00:00:00,1.32,2.4,17.7,20.0,12.0,65.0,6.008428571428572,711.1,0.0,60.0,3.3,0.0,15.86,21.8,9.0
2023-02-09 01:00:00,1.32,2.5,17.8,20.1,11.0,50.0,9.072,711.3,0.0,60.0,3.4,0.0,15.09,20.9,5.0
2023-02-09 02:00:00,1.26,1.9,12.8,14.5,17.0,63.0,5.83,711.2,0.0,60.0,3.8,0.0,15.13,21.7,13.0
2023-02-09 03:00:00,1.26,1.9,10.5,12.2,18.0,57.0,8.686,711.1,0.0,60.0,3.9,0.0,15.13,22.0,31.0
2023-02-09 04:00:00,1.26,1.8,12.2,13.9,15.0,49.0,7.196,710.9,0.0,60.0,5.2,0.0,15.04,18.7,26.0
2023-02-09 05:00:00,1.27,2.0,14.7,16.5,12.0,57.0,8.617999999999999,710.8,0.0,60.0,5.4,0.0,14.85,16.4,17.0
2023-02-09 06:00:00,1.4,14.1,17.5,31.5,11.0,43.0,6.534000000000001,710.9,0.0,60.0,9.65,0.0,14.99,32.0,54.0
2023-02-09 07:00:00,1.73,40.5,25.8,66.3,2.0,58.0,8.656,711.1,0.0,61.666666666666664,13.9,0.0,15.0,38.2,66.0
2023-02-09 08:00:00,1.48,12.3,20.5,32.7,8.0,87.0,8.568000000000001,711.2,0.0,63.333333333333336,6.9,0.016,15.28,16.6,17.0
2023-02-09 09:00:00,1.82,39.9,25.4,65.4,6.0,70.0,10.316,711.4,0.0,65.0,5.9,0.15,16.28,26.2,45.0
2023-02-09 10:00:00,1.43,10.9,14.2,25.1,23.0,69.5,11.074,711.4,0.0,74.0,6.2,0.32,17.76,21.8,31.0
2023-02-09 11:00:00,1.44,6.9,12.2,19.0,29.0,69.0,9.228,711.4,0.0,79.0,5.9,0.472,19.0,21.0,33.0
2023-02-09 12:00:00,1.45,6.0,11.5,17.4,34.0,61.0,9.168,711.0,0.0,78.0,4.9,0.556,19.91,20.3,32.0
2023-02-09 13:00:00,1.37,3.8,8.6,12.2,44.0,70.0,8.011285714285714,710.5,0.0,77.0,4.6,0.619,20.82,20.8,30.0
2023-02-09 14:00:00,1.37,3.1,8.7,11.7,51.0,76.0,8.645285714285714,709.6,0.0,70.0,4.5,0.431,21.0,23.6,40.0
2023-02-09 15:00:00,1.35,2.6,8.0,10.5,55.0,57.0,7.384,709.1,0.0,69.0,4.1,0.476,21.93,22.1,35.0
2023-02-09 16:00:00,1.34,2.3,7.3,9.4,55.0,53.0,7.865285714285714,708.7,0.0,68.0,3.7,0.365,22.65,20.5,32.0
2023-02-09 17:00:00,1.35,2.2,7.6,9.6,48.0,51.0,8.758,708.6,0.0,66.0,4.2,0.176,22.37,20.5,32.0
2023-02-09 18:00:00,1.35,2.3,9.6,11.7,36.0,51.0,9.032,708.7,0.0,65.0,9.0,0.081,22.07,18.2,28.0
2023-02-09 19:00:00,1.43,2.2,15.2,17.2,27.0,42.0,8.854000000000001,709.0,0.0,63.0,6.1,0.002,20.91,20.2,31.0
2023-02-09 20:00:00,1.41,3.4,20.0,23.3,19.0,59.0,8.92,709.3,0.0,62.0,6.2,0.0,19.87,15.2,12.0
2023-02-09 21:00:00,1.33,2.3,17.2,19.3,21.0,62.0,9.126,709.7,0.0,62.0,3.2,0.0,19.34,19.5,8.0
2023-02-09 22:00:00,1.32,2.1,15.6,17.6,22.0,51.0,8.344000000000001,710.1,0.0,62.0,3.2,0.0,18.97,23.3,11.0
2023-02-09 23:00:00,1.3,2.0,12.3,14.2,25.0,50.0,8.41,710.4,0.0,62.0,5.0,0.0,18.38,18.5,8.0
2023-02-10 00:00:00,1.31,3.2,14.7,17.7,21.0,49.0,7.412000000000001,710.5,0.0,61.0,6.8,0.0,17.49,18.1,20.0
2023-02-10 01:00:00,1.51,2.7,24.5,40.8,8.0,67.0,7.92,710.7,0.0,61.0,19.8,0.0,16.7,21.4,36.0
2023-02-10 02:00:00,1.34,2.2,17.5,19.5,14.0,91.0,6.156000000000001,710.8,0.0,61.0,14.3,0.0,16.18,20.8,33.0
2023-02-10 03:00:00,1.3,1.9,18.0,19.8,13.0,59.0,6.24,711.0,0.0,60.0,7.4,0.0,15.55,14.0,20.0
2023-02-10 04:00:00,1.3,2.8,17.2,19.8,12.0,57.0,8.366000000000001,711.5,0.0,60.0,6.4,0.0,14.45,25.4,40.0
2023-02-10 05:00:00,1.33,7.3,23.0,30.1,6.0,53.0,9.616,712.4,0.0,60.0,16.4,0.0,13.9,34.3,53.0
2023-02-10 06:00:00,1.28,5.4,16.3,21.6,16.0,49.0,9.063,713.1,0.0,60.0,6.4,0.0,13.99,33.5,52.0
2023-02-10 07:00:00,1.35,6.1,15.8,21.8,17.0,76.0,9.982,714.0,0.0,60.0,3.8,0.0,12.95,33.0,56.0
2023-02-10 08:00:00,1.45,8.2,17.9,26.1,14.0,121.0,11.745,715.0,0.0,60.0,3.2,0.013,12.14,45.1,76.0
2023-02-10 09:00:00,1.24,2.9,7.7,10.5,28.0,94.0,8.984,715.9,0.0,61.0,3.3,0.048,12.74,65.2,114.0
2023-02-10 10:00:00,1.21,3.4,6.5,9.7,31.0,101.0,9.03,716.6,0.0,63.0,2.9,0.212,12.78,59.7,105.0
2023-02-10 11:00:00,1.19,3.3,5.0,8.2,34.0,104.0,9.03,717.0,0.0,70.0,2.7,0.355,13.6,61.8,113.0
2023-02-10 12:00:00,1.18,2.6,4.7,7.1,36.0,107.0,7.563999999999998,716.9,0.0,65.0,2.6,0.213,13.87,57.8,105.0
2023-02-10 13:00:00,1.22,2.8,5.2,7.8,36.0,33.0,6.665000000000001,716.4,0.0,65.0,2.9,0.274,14.63,55.1,103.0
2023-02-10 14:00:00,1.21,3.2,5.3,8.3,37.0,37.0,6.636,715.6,0.0,68.0,3.1,0.469,16.23,37.7,62.0
2023-02-10 15:00:00,1.22,3.0,4.9,7.8,38.0,41.0,7.859999999999999,715.1,0.0,67.0,2.9,0.448,16.45,25.7,39.0
2023-02-10 16:00:00,1.21,2.6,3.8,6.3,38.0,47.0,6.558,714.8,0.0,66.0,5.0,0.454,17.46,21.9,35.0
2023-02-10 17:00:00,1.2,2.2,3.2,5.3,37.0,61.0,8.22,715.0,0.0,65.0,10.9,0.278,16.97,19.5,27.0
2023-02-10 18:00:00,1.22,2.3,4.8,6.9,34.0,49.0,8.22,715.4,0.0,63.0,7.9,0.124,16.28,20.7,31.0
2023-02-10 19:00:00,1.3,2.1,9.5,11.4,26.0,50.0,9.178,716.0,0.0,61.0,4.9,0.002,13.9,20.0,32.0
2023-02-10 20:00:00,1.34,2.6,14.8,17.2,19.0,51.0,7.93,716.6,0.0,60.0,3.1,0.0,12.82,22.1,37.0
2023-02-10 21:00:00,1.32,2.7,13.2,15.8,22.0,61.0,8.464,717.2,0.0,60.0,3.2,0.0,12.28,22.4,37.0
2023-02-10 22:00:00,1.3,2.4,12.3,14.5,25.0,52.0,8.464,718.0,0.0,60.0,3.0,0.0,11.38,23.0,38.0
2023-02-10 23:00:00,1.3,2.1,11.7,13.7,26.0,40.0,7.704000000000001,718.3,0.0,60.0,3.3,0.0,10.7,23.2,37.0
2023-02-11 00:00:00,1.3,2.2,14.2,16.3,22.0,38.0,6.991,718.5,0.0,60.0,3.2,0.0,9.97,22.3,34.0
2023-02-11 01:00:00,1.39,16.6,23.5,40.1,6.0,39.0,6.794,718.3,0.0,59.0,3.2,0.0,8.61,63.9,107.0
2023-02-11 02:00:00,1.34,20.0,22.1,42.1,3.0,37.0,5.284000000000001,718.2,0.0,59.0,2.9,0.0,6.8,60.8,99.0
2023-02-11 03:00:00,1.29,20.4,22.0,42.4,3.0,35.0,5.284000000000001,717.8,0.0,58.0,2.9,0.0,5.93,62.2,100.0
2023-02-11 04:00:00,1.34,16.8,20.6,37.3,4.0,64.0,7.252,717.4,0.0,58.0,3.2,0.0,5.91,61.8,98.0
2023-02-11 05:00:00,1.48,17.8,22.2,39.9,3.0,59.0,7.252000000000001,717.0,0.0,58.0,3.8,0.0,5.86,61.7,98.0
2023-02-11 06:00:00,1.48,21.8,24.9,46.7,3.0,83.0,8.356,716.9,0.0,58.0,4.7,0.0,5.76,57.4,89.0
2023-02-11 07:00:00,1.47,25.6,22.8,48.4,2.0,69.0,8.622,717.0,0.0,58.0,3.9,0.0,4.69,58.4,91.0
2023-02-11 08:00:00,1.81,62.1,23.5,85.7,3.0,55.0,6.412000000000001,717.2,0.0,58.0,3.9,0.03,4.3,63.6,99.0
2023-02-11 09:00:00,1.76,49.1,23.0,72.1,6.0,85.0,10.218,717.9,0.0,63.0,4.4,0.189,6.82,65.8,112.0
2023-02-11 10:00:00,1.55,22.7,21.0,43.7,17.0,132.0,6.644,718.1,0.0,74.0,5.2,0.359,11.01,38.8,65.0
2023-02-11 11:00:00,1.39,9.9,15.4,25.2,29.0,102.0,9.432,718.1,0.0,77.0,6.0,0.495,12.22,29.5,48.0
2023-02-11 12:00:00,1.42,8.4,14.0,22.3,33.0,72.0,7.654000000000001,717.4,0.0,76.0,6.3,0.6,13.75,26.5,44.0
2023-02-11 13:00:00,1.41,6.5,12.3,18.8,38.0,73.0,6.629,716.6,0.0,74.0,5.6,0.66,14.9,27.6,46.0
2023-02-11 14:00:00,1.4,4.9,11.5,16.3,43.0,81.0,7.934,715.5,0.0,68.0,5.0,0.422,15.41,25.8,33.0
2023-02-11 15:00:00,1.32,3.9,9.6,13.4,45.0,80.0,10.576,714.8,0.0,67.0,5.0,0.478,16.16,21.7,27.0
2023-02-11 16:00:00,1.39,3.5,11.0,14.4,49.0,79.0,9.582,714.2,0.0,65.0,4.3,0.333,16.56,19.8,31.0
2023-02-11 17:00:00,1.37,2.8,11.4,14.0,47.0,77.0,8.5,714.0,0.0,64.0,3.6,0.173,16.43,22.3,36.0
2023-02-11 18:00:00,1.41,2.2,12.2,14.2,44.0,81.0,7.766,714.0,0.0,62.0,4.25,0.049,15.76,19.4,29.0
2023-02-11 20:00:00,1.64,2.1,17.5,19.4,40.0,52.0,8.668000000000001,714.1,0.0,61.0,4.9,0.003,15.2,21.6,31.0
2023-02-11 21:00:00,1.67,2.0,18.4,20.2,36.0,64.0,8.814,714.2,0.0,61.0,7.3,0.0,14.7,21.3,30.0
2023-02-11 22:00:00,1.61,2.0,18.6,20.5,40.0,76.0,8.814,714.6,0.0,60.0,9.6,0.0,13.61,16.4,20.0
2023-02-11 23:00:00,1.49,2.0,15.3,17.2,41.0,74.0,8.248000000000001,714.7,0.0,60.0,7.9,0.0,12.94,17.3,8.0
2023-02-12 00:00:00,1.45,2.0,13.9,15.7,35.0,63.5,6.361999999999999,714.6,0.0,60.0,5.2,0.0,12.21,15.8,10.0
2023-02-12 01:00:00,1.34,1.9,9.4,11.2,33.0,53.0,6.306,714.3,0.0,59.0,5.0,0.0,11.74,18.7,11.0
2023-02-12 02:00:00,1.29,1.9,8.4,10.1,33.0,78.0,6.249999999999999,713.9,0.0,59.0,5.3,0.0,11.65,18.0,7.0
2023-02-12 03:00:00,1.26,1.8,8.1,9.7,32.0,103.0,5.508000000000001,713.5,0.0,59.0,4.2,0.0,11.17,20.1,7.0
2023-02-12 04:00:00,1.23,1.7,5.4,7.0,36.0,116.5,5.426,712.8,0.0,59.0,3.3,0.0,11.22,18.3,10.0
2023-02-12 05:00:00,1.23,1.6,6.0,7.6,35.0,130.0,5.426,712.5,0.0,59.0,3.1,0.0,11.08,18.2,7.0
2023-02-12 06:00:00,1.24,1.7,7.4,8.9,32.0,91.0,5.36,712.3,0.0,59.0,4.3,0.0,10.49,20.6,20.0
2023-02-12 07:00:00,1.29,2.0,11.9,13.7,25.0,52.0,5.508,712.3,0.0,59.0,8.4,0.0,10.06,26.7,43.0
2023-02-12 08:00:00,1.37,3.2,18.7,21.8,16.0,50.0,5.36,712.1,0.0,59.333333333333336,4.4,0.0,9.98,25.5,41.0
2023-02-12 09:00:00,1.44,6.2,21.4,27.6,13.0,41.0,5.36,712.4,0.0,59.666666666666664,4.4,0.013,9.96,27.0,44.0
2023-02-12 10:00:00,1.51,6.550000000000001,22.6,33.9,12.0,44.0,7.888,712.7,0.0,60.0,7.3,0.1,10.39,22.4,33.0
2023-02-12 11:00:00,1.5,6.9,13.9,20.7,26.0,49.0,6.109999999999999,713.1,0.0,63.0,33.4,0.271,11.72,18.0,19.0
2023-02-12 12:00:00,1.32,5.5,11.8,17.3,36.0,54.0,7.095999999999999,712.8,0.0,69.0,13.6,0.417,14.36,21.3,33.0
2023-02-12 13:00:00,1.41,4.8,10.5,15.1,40.0,44.0,6.721285714285713,712.2,0.0,70.0,7.1,0.504,15.43,18.4,25.0
2023-02-12 14:00:00,1.47,4.3,10.5,14.7,49.0,45.0,7.579285714285715,711.6,0.0,72.0,5.7,0.657,16.62,20.6,31.0
2023-02-12 15:00:00,1.48,3.0,9.7,12.5,62.0,53.5,7.147285714285713,710.7,0.0,68.0,6.4,0.479,17.61,21.8,36.0
2023-02-12 16:00:00,1.45,2.5,7.4,9.8,53.0,62.0,7.48,710.0,0.0,66.0,4.5,0.416,18.23,18.9,24.0
2023-02-12 17:00:00,1.39,2.4,6.4,8.7,54.0,49.0,7.312,709.5,0.0,67.0,3.8,0.438,20.12,20.9,29.0
2023-02-12 18:00:00,1.4,2.4,6.4,8.7,48.0,42.0,7.047999999999999,709.2,0.0,66.0,5.3,0.306,21.2,20.7,31.0
2023-02-12 19:00:00,1.4,2.1,7.4,9.4,43.0,39.0,7.047999999999999,709.3,0.0,64.0,16.9,0.103,20.44,18.1,26.0
2023-02-12 20:00:00,1.52,2.1,11.0,12.9,34.0,42.0,8.14,709.5,0.0,62.0,37.1,0.002,18.54,21.3,31.0
2023-02-12 21:00:00,1.6,2.1,13.4,15.3,26.0,45.0,7.132,710.0,0.0,61.0,37.3,0.0,17.53,17.1,16.0
2023-02-12 22:00:00,1.36,2.3,10.0,12.1,31.0,47.0,5.930000000000001,710.2,0.0,61.0,4.9,0.0,17.48,17.0,13.0
2023-02-12 23:00:00,1.31,1.9,9.0,10.8,32.0,33.0,6.728,709.9,0.0,61.0,4.3,0.0,17.2,22.6,10.0
2023-02-13 00:00:00,1.44,2.7,13.3,15.9,25.0,31.0,8.042,709.6,0.0,61.0,9.1,0.0,16.3,21.8,19.0
2023-02-13 01:00:00,1.49,2.0,19.7,21.6,14.0,39.0,4.736,709.4,0.0,60.0,5.0,0.0,14.68,16.7,9.0
