Date,NORESTE2 CO ppm,NORESTE2 NO ppb,NORESTE2 NO2 ppb,NORESTE2 NOX ppb,NORESTE2 O3 ppb,NORESTE2 PM10 ug/m3,NORESTE2 PM2.5 ug/m3,NORESTE2 PRS mmhg,NORESTE2 RAINF mm/hr,NORESTE2 RH %,NORESTE2 SO2 ppb,NORESTE2 SR KW/m2,NORESTE2 TOUT degC,NORESTE2 WSR KMPH,NORESTE2 WDV DEG
2023-01-08 19:00:00,1.16,11.2,32.2,43.4,19.0,70.0,27.0,720.5,0.0,55.0,16.1,0.001,21.26,6.8,155.0
2023-01-08 20:00:00,1.38,17.2,32.1,49.3,12.0,83.0,35.0,721.1,0.0,59.0,5.2,0.0,20.6,4.2,151.0
2023-01-08 21:00:00,1.22,16.3,26.9,43.2,13.0,92.0,28.0,721.7,0.0,60.0,3.5,0.0,19.97,1.0,150.0
2023-01-08 22:00:00,1.32,15.7,29.5,45.1,11.0,68.0,27.0,722.0,0.0,60.0,2.8,0.0,19.6,2.1,160.0
2023-01-08 23:00:00,1.59,29.5,36.2,65.7,8.0,86.0,25.0,722.0,0.0,61.0,2.8,0.0,19.15,10.1,159.0
2023-01-09 00:00:00,1.46,18.4,33.7,52.1,8.0,88.0,24.0,721.7,0.0,64.0,2.6,0.002,18.82,5.6,150.0
2023-01-09 01:00:00,1.19,10.8,29.6,40.4,10.0,90.0,35.0,721.3,0.0,64.0,2.7,0.0,18.72,6.9,151.0
2023-01-09 02:00:00,0.97,4.5,11.8,16.3,24.0,73.0,25.0,721.0,0.0,64.0,2.7,0.0,18.46,8.1,133.0
2023-01-09 03:00:00,0.87,3.8,11.4,15.2,25.0,46.0,5.0,720.8,0.0,68.0,2.4,0.0,16.87,8.0,109.0
2023-01-09 04:00:00,1.11,4.1,13.0,17.1,21.0,46.0,10.0,720.5,0.0,73.0,3.3,0.0,16.73,7.6,133.0
2023-01-09 05:00:00,0.9,5.1,15.4,20.5,20.0,41.0,13.0,720.7,0.0,76.0,2.2,0.0,16.47,7.9,148.0
2023-01-09 06:00:00,1.13,18.7,26.5,45.2,13.0,43.0,14.0,720.6,0.0,76.0,2.8,0.0,16.64,6.0,145.0
2023-01-09 07:00:00,1.23,30.0,31.5,61.5,11.0,52.0,17.0,720.8,0.0,75.0,4.9,0.0,16.76,6.8,148.0
2023-01-09 08:00:00,1.25,27.3,34.1,61.4,10.0,67.0,15.0,721.0,0.0,71.0,9.0,0.006,16.83,6.7,154.0
2023-01-09 09:00:00,1.44,30.4,37.7,68.1,13.0,81.0,22.0,721.4,0.0,67.0,15.3,0.067,17.39,5.4,149.0
2023-01-09 10:00:00,1.24,18.1,33.7,51.7,19.0,84.0,25.0,722.0,0.0,63.0,12.6,0.17,19.33,0.1,114.0
2023-01-09 11:00:00,1.18,15.9,28.9,44.7,26.0,81.0,26.0,722.0,0.0,58.0,12.8,0.333,20.92,2.9,151.0
2023-01-09 12:00:00,1.06,13.3,23.5,36.9,30.0,86.0,20.0,721.6,0.0,57.0,6.4,0.427,21.66,7.7,169.0
2023-01-09 13:00:00,1.1,9.4,16.4,25.7,35.0,72.0,6.0,720.7,0.0,50.0,3.2,0.423,22.86,5.4,151.0
2023-01-09 14:00:00,0.99,8.1,15.9,24.0,40.0,49.0,8.5,719.5,0.0,47.0,2.8,0.323,23.75,4.6,172.0
2023-01-09 15:00:00,1.11,10.7,25.5,36.2,43.0,58.0,11.0,718.5,0.0,46.0,11.9,0.413,24.02,1.8,148.0
2023-01-09 16:00:00,1.09,9.9,25.8,35.6,42.0,74.0,21.0,718.2,0.0,47.0,16.6,0.273,23.54,1.2,159.0
2023-01-09 17:00:00,1.17,11.8,30.9,42.6,36.0,78.0,21.0,718.4,0.0,45.0,18.2,0.165,23.69,0.3,159.0
2023-01-09 18:00:00,1.19,20.4,33.4,53.9,22.0,71.0,19.5,718.7,0.0,50.0,11.8,0.028,22.57,3.5,146.0
2023-01-09 19:00:00,1.37,28.2,35.5,63.5,13.0,70.0,18.0,719.3,0.0,57.0,11.1,0.001,21.42,2.2,147.0
2023-01-09 20:00:00,1.36,31.8,35.6,67.5,9.0,78.0,31.0,719.6,0.0,63.0,5.0,0.0,20.42,8.9,157.0
2023-01-09 21:00:00,1.4,29.1,37.5,66.6,8.0,86.0,32.0,719.9,0.0,65.0,3.2,0.0,19.89,7.9,160.0
2023-01-09 22:00:00,1.31,36.0,37.6,73.6,7.0,84.0,28.0,720.0,0.0,68.0,2.7,0.0,19.42,7.9,155.0
2023-01-09 23:00:00,1.4,45.8,38.1,83.9,6.0,88.0,29.0,720.0,0.0,70.0,2.5,0.0,18.92,5.5,158.0
2023-01-10 00:00:00,1.43,47.6,35.8,83.4,6.0,100.0,35.0,720.2,0.0,72.0,2.7,0.0,17.99,2.1,38.0
2023-01-10 01:00:00,1.3,34.4,31.5,65.9,6.0,114.0,32.0,719.9,0.0,76.0,2.9,0.0,16.82,2.7,14.0
2023-01-10 02:00:00,1.13,13.9,28.5,42.5,7.0,90.0,22.0,719.6,0.0,78.0,2.6,0.0,16.34,3.1,325.0
2023-01-10 03:00:00,1.24,29.1,29.8,58.9,7.0,76.0,19.0,719.3,0.0,80.0,2.6,0.002,16.04,4.2,352.0
2023-01-10 04:00:00,1.37,51.2,31.1,82.3,7.0,77.0,32.0,719.1,0.0,81.0,2.9,0.0,15.25,5.4,330.0
2023-01-10 05:00:00,1.2,36.0,29.3,65.3,7.333333333333333,115.0,29.0,719.1,0.0,81.0,2.8,0.0,14.97,4.3,323.0
2023-01-10 06:00:00,1.25,52.2,31.8,84.1,7.666666666666667,103.0,34.0,719.2,0.0,82.0,2.5,0.0,14.76,5.5,299.0
2023-01-10 07:00:00,1.56,74.3,32.7,107.0,8.0,137.0,39.0,719.3,0.0,82.0,2.7,0.0,14.54,6.4,313.0
2023-01-10 08:00:00,2.32,121.0,34.5,155.5,8.0,164.0,48.0,719.3,0.0,82.0,2.9,0.009,14.61,2.3,290.0
2023-01-10 09:00:00,2.89,172.5,40.5,212.3,8.0,200.0,56.0,719.6,0.0,78.0,4.2,0.101,16.52,4.7,341.0
2023-01-10 10:00:00,2.0,85.5,47.6,133.1,10.0,254.0,71.0,719.8,0.0,67.0,4.2,0.24,18.63,5.6,326.0
2023-01-10 11:00:00,1.5,29.9,42.0,71.8,19.0,226.0,61.0,720.0,0.0,55.0,4.4,0.362,22.27,3.5,15.0
2023-01-10 12:00:00,1.41,14.4,35.0,49.4,37.0,163.0,49.0,719.4,0.0,46.0,4.6,0.449,24.64,4.6,286.0
2023-01-10 13:00:00,1.27,6.3,21.4,27.7,58.0,150.0,31.0,718.1,0.0,36.0,3.9,0.498,27.04,4.6,308.0
2023-01-10 14:00:00,1.16,5.6,16.0,21.6,63.0,133.0,16.0,716.6,0.0,28.0,3.1,0.307,28.97,3.1,29.0
2023-01-10 15:00:00,1.56,9.7,34.4,44.1,58.0,90.0,24.0,715.6,0.0,24.0,3.0,0.444,29.8,7.8,154.0
2023-01-10 16:00:00,1.42,13.2,41.3,54.5,45.0,115.0,25.0,715.1,0.0,23.0,3.0,0.338,29.73,9.1,159.0
2023-01-10 17:00:00,1.33,9.0,39.9,48.8,57.0,107.0,31.0,715.0,0.0,24.0,3.25,0.199,29.19,13.1,160.0
2023-01-10 18:00:00,1.52,18.3,52.4,70.7,29.0,101.0,19.0,715.2,0.0,27.0,3.5,0.056,28.21,10.6,150.0
2023-01-10 19:00:00,1.75,40.8,62.5,103.3,15.0,110.0,13.0,715.7,0.0,34.0,3.8,0.001,26.52,9.5,145.0
2023-01-10 20:00:00,1.93,84.9,58.1,143.1,7.0,125.0,20.0,716.0,0.0,38.0,3.5,0.0,25.01,10.9,152.0
2023-01-10 21:00:00,1.93,67.7,56.4,124.2,7.0,180.0,33.0,716.1,0.0,41.0,3.2,0.0,23.99,2.7,150.0
2023-01-10 22:00:00,1.68,52.1,51.0,103.1,7.0,159.0,38.0,716.0,0.0,45.0,3.7,0.0,23.08,3.9,153.0
2023-01-10 23:00:00,1.51,33.6,42.7,76.3,7.5,173.0,37.0,716.1,0.0,49.0,2.9,0.0,22.19,0.1,147.0
2023-01-11 00:00:00,1.19,15.1,32.8,47.9,8.0,109.0,22.0,716.3,0.0,59.0,3.5,0.0,19.51,3.8,353.0
2023-01-11 01:00:00,1.11,6.3,26.5,32.8,10.0,69.0,25.0,716.3,0.0,62.0,3.2,0.0,18.7,3.4,310.0
2023-01-11 02:00:00,1.33,44.1,36.2,80.3,7.0,58.0,27.0,716.1,0.0,64.0,3.1,0.0,18.21,5.1,280.0
2023-01-11 03:00:00,1.37,52.0,37.8,89.8,7.0,118.0,38.0,715.8,0.0,66.0,3.5,0.0,17.81,3.8,300.0
2023-01-11 04:00:00,1.43,55.6,37.3,92.8,8.0,125.0,39.0,715.4,0.0,68.0,3.4,0.001,17.15,4.0,294.0
2023-01-11 05:00:00,1.44,68.9,39.5,108.4,8.0,132.0,41.0,714.9,0.0,68.0,3.4,0.0,16.71,2.3,325.0
2023-01-11 06:00:00,1.61,107.8,39.3,147.1,8.0,142.0,39.0,714.7,0.0,70.0,3.3499999999999996,0.0,16.33,2.5,349.0
2023-01-11 07:00:00,1.91,122.5,41.5,164.0,9.0,152.0,48.0,714.7,0.0,71.0,3.3,0.0,15.1,5.0,310.0
2023-01-11 08:00:00,2.59,158.4,38.7,197.0,8.0,178.0,46.0,714.9,0.0,76.0,3.3,0.009,15.15,2.9,278.0
2023-01-11 09:00:00,2.46,138.7,41.9,180.6,10.0,208.0,57.0,715.6,0.0,63.0,4.3,0.112,16.98,9.1,316.0
2023-01-11 10:00:00,1.28,16.9,26.0,42.8,20.0,238.0,40.0,716.1,0.0,34.0,2.8,0.252,20.01,8.8,303.0
2023-01-11 11:00:00,1.56,33.4,46.6,80.0,21.0,177.0,34.0,716.0,0.0,30.0,4.3,0.378,24.38,6.7,274.0
2023-01-11 12:00:00,1.47,20.9,43.1,64.0,30.0,190.0,40.0,715.3,0.0,24.0,4.8,0.468,28.15,4.2,262.0
2023-01-11 13:00:00,1.57,14.8,44.2,58.9,44.0,166.0,47.0,713.9,0.0,18.0,4.4,0.501,30.75,4.2,206.0
2023-01-11 14:00:00,1.81,15.6,53.0,68.6,50.0,158.0,56.0,712.4,0.0,16.0,4.9,0.316,30.9,17.2,156.0
2023-01-11 15:00:00,1.6,19.7,63.0,82.7,45.0,138.0,40.0,711.7,0.0,17.0,4.5,0.432,31.56,19.6,150.0
2023-01-11 16:00:00,1.65,10.9,43.2,54.1,58.0,145.0,39.0,711.3,0.0,20.0,3.6,0.328,31.37,20.6,158.0
2023-01-11 17:00:00,1.45,9.0,45.8,54.8,61.0,119.0,39.0,711.3,0.0,19.0,13.1,0.198,31.01,19.7,155.0
2023-01-11 18:00:00,1.46,12.1,63.2,75.3,44.0,116.0,32.0,711.6,0.0,19.0,17.6,0.072,30.26,24.5,145.0
2023-01-11 19:00:00,2.13,51.2,74.3,125.5,14.0,119.0,22.0,712.1,0.0,21.0,16.3,0.001,28.32,18.0,136.0
2023-01-11 20:00:00,2.03,92.4,69.7,162.1,8.0,117.0,21.0,712.9,0.0,27.0,7.8,0.0,26.48,17.7,143.0
2023-01-11 21:00:00,1.95,96.0,61.3,157.2,7.0,140.0,30.0,713.5,0.0,35.0,13.0,0.0,25.39,14.4,152.0
2023-01-11 22:00:00,2.38,106.8,56.5,163.3,7.0,150.0,48.0,714.0,0.0,42.0,8.5,0.0,23.22,1.3,356.0
2023-01-11 23:00:00,2.88,257.3,62.5,319.6,7.0,173.0,58.0,714.0,0.0,46.0,8.1,0.0,22.4,1.0,159.0
2023-01-12 00:00:00,2.48,175.2,53.5,228.7,7.25,247.0,68.0,713.9,0.0,51.0,5.7,0.0,21.18,0.7,349.0
2023-01-12 01:00:00,1.75,64.4,41.8,106.2,7.5,189.0,56.0,713.9,0.0,58.0,6.7,0.0,19.45,3.6,325.0
2023-01-12 02:00:00,1.82,109.9,47.3,157.2,7.75,113.0,41.0,713.7,0.0,60.0,5.2,0.0,18.69,5.8,287.0
2023-01-12 03:00:00,1.64,82.3,49.5,131.8,8.0,145.5,47.5,714.05,0.0,58.5,5.3999999999999995,0.0,18.305,6.8,283.5
2023-01-12 04:00:00,1.3,20.6,41.8,62.4,7.0,178.0,54.0,714.4,0.0,57.0,5.6,0.0,17.92,7.8,280.0
2023-01-12 05:00:00,1.43,24.6,45.3,69.9,7.0,129.0,41.0,714.7,0.0,50.0,6.1,0.0,18.08,6.8,302.0
2023-01-12 06:00:00,1.13,11.0,23.2,34.2,20.0,137.0,37.0,716.3,0.0,41.0,5.1,0.0,19.1,19.1,340.0
2023-01-12 07:00:00,1.09,5.2,11.0,16.2,28.0,446.0,31.0,718.1,0.0,23.0,3.2,0.0,20.95,24.1,1.0
2023-01-12 08:00:00,1.09,5.9,14.3,20.2,28.0,242.0,16.0,720.1,0.0,18.0,11.5,0.01,19.98,22.6,352.0
2023-01-12 09:00:00,1.125,6.2,12.45,18.65,31.0,189.5,16.5,721.9,0.0,14.5,7.8,0.1385,20.425,18.4,351.5
2023-01-12 10:00:00,1.16,6.5,10.6,17.1,34.0,137.0,17.0,723.7,0.0,11.0,4.1,0.267,20.87,14.2,351.0
2023-01-12 11:00:00,1.13,6.7,9.6,16.3,37.0,193.0,15.0,724.7,0.0,8.0,3.0,0.398,22.1,24.5,4.0
2023-01-12 12:00:00,1.21,6.8,9.1,15.9,38.0,82.0,10.0,724.8,0.0,8.0,2.3,0.489,22.67,28.4,14.0
2023-01-12 13:00:00,1.27,6.5,8.9,15.4,39.0,72.0,10.0,724.3,0.0,9.0,2.1,0.525,23.24,26.0,12.0
2023-01-12 14:00:00,1.22,6.9,9.4,16.3,38.0,50.0,7.0,711.4,0.0,9.0,2.0,0.307,23.61,19.4,13.0
2023-01-12 15:00:00,1.16,6.7,9.4,16.2,39.0,60.0,8.0,722.8,0.0,10.0,1.7,0.464,24.21,19.0,19.0
2023-01-12 16:00:00,1.13,6.7,9.7,16.4,38.0,54.0,2.0,722.4,0.0,11.0,1.7,0.366,24.05,24.7,22.0
2023-01-12 17:00:00,1.19,6.0,9.8,15.8,38.0,55.0,3.5,722.6,0.0,12.0,2.1,0.222,23.22,29.5,20.0
2023-01-12 18:00:00,1.37,6.6,14.6,21.1,34.0,50.0,5.0,723.3,0.0,15.0,2.2,0.071,22.04,36.6,19.0
2023-01-12 19:00:00,1.36,6.9,18.9,25.8,30.0,70.0,14.0,724.3,0.0,18.0,2.5,0.001,20.11,36.1,11.0
2023-01-12 20:00:00,1.24,5.9,14.3,20.1,32.0,71.0,13.0,725.4,0.0,20.0,1.9,0.0,18.87,52.2,10.0
2023-01-12 21:00:00,1.19,4.7,13.1,17.8,32.0,62.0,15.0,726.5,0.0,21.0,1.8,0.0,18.08,46.8,4.0
2023-01-12 22:00:00,1.09,3.8,16.1,19.9,29.0,52.0,4.0,727.4,0.0,24.0,2.0,0.0,16.85,44.6,344.0
2023-01-12 23:00:00,1.18,3.6,15.9,19.5,29.0,37.0,3.857142857142857,728.0,0.0,26.0,2.2,0.0,15.89,37.5,336.0
2023-01-13 00:00:00,1.03,3.2,8.3,11.5,34.0,41.0,3.7142857142857144,728.2,0.0,30.0,1.8,0.0,14.93,46.8,1.0
2023-01-13 01:00:00,1.0,2.8,8.8,11.6,32.0,43.0,3.5714285714285716,728.1,0.0,33.0,2.0,0.0,13.72,42.3,340.0
2023-01-13 02:00:00,1.17,3.6,16.4,19.9,26.0,34.0,3.4285714285714284,727.9,0.0,34.0,2.7,0.0,13.03,28.3,310.0
2023-01-13 03:00:00,1.25,3.6,15.6,19.2,26.0,42.0,3.2857142857142856,728.0,0.0,36.0,2.0,0.001,12.48,25.0,321.0
2023-01-13 04:00:00,1.09,3.2,17.1,20.3,24.0,41.0,3.142857142857143,728.1,0.0,38.0,6.9,0.0,11.63,29.8,340.0
2023-01-13 05:00:00,1.19,3.8,18.4,22.1,24.0,25.0,3.0,728.0,0.0,39.0,2.6,0.0,11.34,33.8,323.0
2023-01-13 06:00:00,1.27,9.9,31.3,41.2,14.0,32.0,3.0,728.0,0.0,40.0,2.5,0.0,10.97,41.6,319.0
2023-01-13 07:00:00,1.31,15.7,36.1,51.8,11.0,59.0,9.0,728.6,0.0,40.0,6.0,0.0,10.77,52.0,331.0
2023-01-13 08:00:00,1.41,19.1,35.4,54.5,13.0,58.0,7.0,728.9,0.0,40.0,7.7,0.011,11.11,51.1,323.0
2023-01-13 09:00:00,1.43,33.1,37.7,70.7,14.0,72.0,15.0,729.4,0.0,37.0,8.0,0.121,12.49,19.3,332.0
2023-01-13 10:00:00,1.3,12.2,19.5,31.7,26.0,101.0,21.0,729.8,0.0,32.0,9.2,0.27,14.39,19.1,353.0
2023-01-13 11:00:00,1.25,7.7,9.8,17.6,33.0,54.0,17.0,729.5,0.0,27.0,2.3,0.393,16.64,5.9,29.0
2023-01-13 12:00:00,1.23,10.0,13.0,23.0,33.0,39.0,13.0,729.0,0.0,25.0,2.6,0.48,18.01,6.5,6.0
2023-01-13 13:00:00,1.11,6.3,9.0,15.3,38.0,44.0,7.0,727.6,0.0,24.0,2.7,0.522,18.88,4.1,10.0
2023-01-13 14:00:00,1.19,8.4,13.1,21.5,38.0,36.0,8.0,725.9,0.0,21.0,2.7,0.316,19.82,4.8,34.0
2023-01-13 15:00:00,1.44,11.6,20.5,32.1,39.0,37.0,10.0,724.8,0.0,20.0,2.8,0.468,20.08,5.8,148.0
2023-01-13 16:00:00,1.47,12.5,27.4,40.0,45.0,54.0,13.0,724.2,0.0,20.0,5.5,0.352,20.22,7.7,145.0
2023-01-13 17:00:00,1.56,15.5,38.0,53.5,40.0,65.0,23.0,724.1,0.0,20.0,16.4,0.216,20.28,12.0,119.0
2023-01-13 18:00:00,1.55,16.2,46.8,63.1,39.0,74.0,22.0,724.2,0.0,22.0,11.25,0.065,19.22,18.2,149.0
2023-01-13 19:00:00,1.42,27.2,37.8,64.9,19.0,108.0,21.0,724.6,0.0,24.0,6.1,0.001,17.66,25.9,144.0
2023-01-13 20:00:00,1.53,27.3,37.9,65.2,16.0,67.0,10.0,725.1,0.0,25.0,2.5,0.0,16.37,17.5,143.0
2023-01-13 21:00:00,1.61,36.2,44.1,80.2,10.0,52.0,9.0,725.4,0.0,27.0,3.3,0.0,15.41,10.3,154.0
2023-01-13 22:00:00,1.57,28.1,39.8,67.9,12.0,88.0,19.0,725.4,0.0,29.0,3.2,0.0,14.92,9.5,154.0
2023-01-13 23:00:00,1.78,51.6,46.1,97.6,9.0,79.0,15.0,725.2,0.0,30.0,7.5,0.0,14.41,7.3,139.0
2023-01-14 00:00:00,1.6,31.8,43.9,75.7,9.0,113.0,53.0,724.9,0.0,31.0,8.5,0.0,13.75,8.3,144.0
2023-01-14 01:00:00,1.49,35.8,46.2,82.1,8.0,140.0,58.0,724.6,0.0,33.0,6.9,0.0,12.92,6.4,139.0
2023-01-14 02:00:00,1.56,31.1,41.9,72.9,9.0,123.0,39.0,724.0,0.0,34.0,5.8,0.0,12.13,4.7,118.0
2023-01-14 03:00:00,1.35,22.9,42.9,65.8,8.0,92.0,22.0,723.7,0.0,36.0,5.8,0.0,10.96,4.4,85.0
2023-01-14 04:00:00,1.16,9.0,35.2,44.2,12.0,68.0,15.0,723.3,0.0,34.0,2.6,0.0,10.27,5.2,71.0
2023-01-14 05:00:00,1.3,8.5,36.7,45.2,9.0,46.0,12.0,723.1,0.0,38.0,4.4,0.0,9.2,1.8,264.0
2023-01-14 06:00:00,1.33,7.2,28.3,35.5,14.0,55.0,10.0,722.9,0.0,39.0,4.9,0.0,8.95,3.1,325.0
2023-01-14 07:00:00,1.52,39.3,39.7,79.0,8.0,48.0,14.0,723.2,0.0,39.0,4.0,0.0,8.94,3.2,352.0
2023-01-14 08:00:00,1.78,65.8,43.8,109.4,7.0,72.0,17.0,723.5,0.0,38.0,3.9,0.01,9.05,3.1,37.0
2023-01-14 09:00:00,1.62,39.8,39.2,79.1,12.0,81.0,23.0,723.7,0.0,36.0,4.8,0.116,10.82,4.5,40.0
2023-01-14 10:00:00,1.42,30.4,33.5,63.8,17.0,83.0,26.0,724.0,0.0,35.0,5.5,0.261,12.43,4.7,27.0
2023-01-14 11:00:00,1.51,28.1,31.6,59.6,22.0,75.0,28.0,723.9,0.0,31.0,3.9,0.39,15.2,4.3,158.0
2023-01-14 12:00:00,1.39,21.4,26.7,48.1,30.0,82.0,24.0,723.0,0.0,23.0,2.9,0.483,17.15,1.4,147.0
2023-01-14 13:00:00,1.5,15.8,23.5,39.3,36.0,99.0,27.0,721.5,0.0,23.0,2.7,0.526,18.56,5.3,151.0
2023-01-14 14:00:00,1.43,15.5,22.6,38.2,36.0,84.0,24.0,720.0,0.0,25.0,2.8,0.319,19.26,8.4,152.0
2023-01-14 15:00:00,1.5,15.7,22.4,38.1,35.0,87.0,25.0,718.9,0.0,27.0,3.4,0.465,20.38,7.1,148.0
2023-01-14 16:00:00,1.48,15.2,23.4,38.5,33.0,74.0,25.0,718.3,0.0,29.0,4.5,0.362,20.97,6.4,154.0
2023-01-14 17:00:00,1.36,13.4,21.4,34.7,33.0,96.0,22.0,718.1,0.0,30.0,6.4,0.217,20.92,4.9,149.0
2023-01-14 18:00:00,1.43,15.3,27.9,43.2,27.0,102.0,25.0,718.2,0.0,30.0,5.5,0.069,20.46,5.8,146.0
2023-01-14 19:00:00,1.41,14.8,31.7,46.5,22.0,82.0,16.0,718.3,0.0,31.0,8.5,0.001,19.3,5.1,143.0
2023-01-14 20:00:00,1.65,25.6,39.6,65.2,14.0,73.0,17.0,718.5,0.0,32.0,7.8,0.0,18.05,5.3,147.0
2023-01-14 21:00:00,1.75,40.6,47.0,87.6,9.0,69.0,21.0,718.8,0.0,35.0,7.3,0.0,17.03,8.0,150.0
2023-01-14 22:00:00,2.0,50.9,48.8,99.7,8.0,109.0,29.0,718.5,0.0,37.0,3.9,0.0,16.37,5.0,145.0
2023-01-14 23:00:00,2.25,28.4,37.6,66.0,12.0,130.0,38.0,718.2,0.0,41.0,9.3,0.0,15.6,5.9,122.0
2023-01-15 00:00:00,1.41,9.1,21.8,31.0,20.0,90.0,15.0,718.0,0.0,55.0,4.7,0.0,14.11,4.1,142.0
2023-01-15 01:00:00,1.28,6.7,18.8,25.6,21.0,51.0,10.666666666666666,717.1,0.0,62.0,5.8,0.0,12.66,4.6,127.0
2023-01-15 02:00:00,1.12,5.8,21.8,27.6,17.0,42.0,6.333333333333333,716.7,0.0,67.0,5.7,0.0,11.55,5.2,73.0
2023-01-15 03:00:00,1.15,5.1,20.9,26.0,17.0,42.0,2.0,715.9,0.0,72.0,3.1,0.0,11.23,2.7,84.0
2023-01-15 04:00:00,1.15,3.9,18.9,22.7,15.0,46.0,8.0,715.1,0.0,74.0,2.4,0.0,10.72,2.0,270.0
2023-01-15 05:00:00,1.1,3.6,17.9,21.5,16.0,32.0,8.0,714.6,0.0,75.0,2.7,0.0,10.36,49.1,311.0
2023-01-15 06:00:00,1.23,7.2,29.7,36.8,8.0,39.0,10.0,714.0,0.0,77.0,2.9,0.0,9.92,26.650000000000002,315.0
2023-01-15 07:00:00,1.24,12.9,33.3,46.1,7.0,56.0,14.0,713.9,0.0,77.0,2.9,0.0,9.81,4.2,295.0
2023-01-15 08:00:00,1.26,22.3,33.3,55.6,7.0,54.0,16.0,713.7,0.0,78.0,3.3,0.009,9.75,4.4,297.0
2023-01-15 09:00:00,1.19,12.2,24.7,36.8,15.0,76.0,21.0,714.0,0.0,71.0,4.8,0.11,11.8,6.6,317.0
2023-01-15 10:00:00,1.2,11.1,18.1,29.2,22.0,69.0,25.0,714.2,0.0,60.0,5.5,0.254,13.49,23.8,337.0
2023-01-15 11:00:00,1.18,9.5,15.9,25.4,28.0,73.0,22.0,713.7,0.0,49.0,6.1,0.38,17.4,12.1,354.0
2023-01-15 12:00:00,1.47,14.6,24.9,39.5,29.0,69.0,24.0,713.1,0.0,37.0,6.9,0.472,20.46,6.0,138.0
2023-01-15 13:00:00,1.52,15.2,33.8,48.9,37.0,89.0,32.0,711.7,0.0,30.0,4.8,0.512,22.33,7.5,150.0
2023-01-15 14:00:00,1.73,13.2,35.0,48.2,45.0,118.0,44.0,710.0,0.0,27.0,5.5,0.315,24.53,9.6,153.0
2023-01-15 15:00:00,1.42,10.8,28.6,39.4,47.0,124.0,40.0,709.0,0.0,27.0,7.0,0.444,25.22,13.2,145.0
2023-01-15 16:00:00,1.4,9.5,26.3,35.7,50.0,107.0,30.0,708.2,0.0,26.0,8.3,0.371,25.99,15.8,149.0
2023-01-15 17:00:00,1.33,8.2,24.5,32.7,47.0,90.0,24.0,707.8,0.0,24.0,5.8,0.171,26.36,20.4,150.0
2023-01-15 18:00:00,1.35,12.1,29.6,41.6,27.0,82.0,18.0,707.9,0.0,29.0,3.9,0.068,26.23,19.2,143.0
2023-01-15 19:00:00,1.36,36.9,45.0,81.9,12.0,61.0,12.0,707.9,0.0,33.0,3.9,0.002,24.62,25.1,144.0
2023-01-15 20:00:00,1.38,39.9,48.1,88.0,7.0,66.0,18.0,708.6,0.0,38.0,8.9,0.0,23.03,31.7,145.0
2023-01-15 21:00:00,1.57,27.3,42.7,70.0,10.0,73.0,24.0,708.9,0.0,42.0,4.5,0.0,21.57,42.1,147.0
2023-01-15 22:00:00,1.65,34.9,45.1,80.0,8.0,99.0,30.0,708.7,0.0,45.0,5.6,0.0,20.46,39.3,116.0
2023-01-15 23:00:00,1.65,28.7,45.7,74.5,7.0,99.0,23.0,708.7,0.0,49.0,8.0,0.0,18.96,32.7,50.0
2023-01-16 00:00:00,1.75,42.9,45.2,88.1,6.0,76.0,22.0,708.4,0.0,54.0,5.0,0.0,17.71,26.7,22.0
2023-01-16 01:00:00,1.24,16.7,41.2,57.8,10.0,91.0,18.0,707.9,0.0,57.0,5.0,0.0,17.09,33.0,86.0
2023-01-16 02:00:00,1.23,9.1,37.9,47.0,9.0,60.0,21.0,707.7,0.0,61.0,3.2,0.0,16.04,18.6,320.0
2023-01-16 03:00:00,1.44,23.7,39.1,62.8,7.0,68.0,18.0,707.6,0.0,64.0,3.1,0.0,15.16,41.3,300.0
2023-01-16 04:00:00,1.29,24.7,39.3,64.0,7.0,71.0,23.0,707.5,0.0,66.0,3.3,0.0,14.63,39.8,301.0
2023-01-16 05:00:00,1.31,12.7,38.7,51.4,7.0,94.0,30.0,707.7,0.0,64.0,5.0,0.0,14.99,33.4,294.0
2023-01-16 06:00:00,1.33,27.5,35.5,63.0,9.0,81.0,31.0,707.9,0.0,60.0,5.5,0.0,15.21,22.0,265.0
2023-01-16 07:00:00,2.12,144.5,47.7,192.2,7.0,110.0,44.0,708.2,0.0,52.0,6.4,0.0,16.14,13.4,219.0
2023-01-16 08:00:00,2.29,113.8,48.7,162.2,7.0,178.0,59.0,708.9,0.0,35.0,4.7,0.005,18.08,8.3,69.0
2023-01-16 09:00:00,1.88,51.3,36.4,87.8,14.0,153.0,42.0,709.7,0.0,19.0,3.1,0.106,22.81,4.4,340.0
2023-01-16 10:00:00,1.33,9.2,17.3,26.5,27.0,150.0,46.0,710.5,0.0,12.0,2.1,0.257,26.34,17.1,332.0
2023-01-16 11:00:00,1.25,7.8,12.7,20.5,31.0,175.0,38.0,710.9,0.0,10.0,1.9,0.381,28.42,13.2,316.0
2023-01-16 12:00:00,1.22,6.0,9.0,15.0,35.0,180.0,32.0,710.3,0.0,8.0,1.7,0.48,31.19,16.3,320.0
2023-01-16 13:00:00,1.23,8.2,14.1,22.4,36.0,153.0,31.0,709.1,0.0,5.0,1.9,0.518,32.79,8.7,298.0
