Date,SUROESTE CO ppm,SUROESTE NO ppb,SUROESTE NO2 ppb,SUROESTE NOX ppb,SUROESTE O3 ppb,SUROESTE PM10 ug/m3,SUROESTE PM2.5 ug/m3,SUROESTE PRS mmhg,SUROESTE RAINF mm/hr,SUROESTE RH %,SUROESTE SO2 ppb,SUROESTE SR Kw/m2,SUROESTE TOUT degC,SUROESTE WSR KMPH,SUROESTE WDV DEG
2023-03-07 09:00:00,2.76,69.2,32.8,102.0,7.0,333.0,60.0,701.2,0.0,66.0,7.2,0.18,21.06,2.6,327.0
2023-03-07 10:00:00,2.25,23.6,29.8,53.4,15.0,213.0,52.0,701.2,0.0,62.0,6.8,0.361,24.26,1.4,15.0
2023-03-07 11:00:00,2.18,12.0,26.4,38.5,32.0,173.0,46.0,701.3,0.0,51.0,9.9,0.488,25.63,3.3,99.0
2023-03-07 12:00:00,2.18,9.2,23.0,32.2,37.0,133.0,45.0,700.9,0.0,50.0,9.7,0.593,26.47,6.2,86.0
2023-03-07 13:00:00,2.24,7.749999999999999,24.5,32.25,47.0,139.5,50.0,700.25,0.0,50.5,9.05,0.0,26.93,8.45,95.0
2023-03-07 14:00:00,2.3,6.3,26.0,32.3,57.0,146.0,55.0,699.6,0.0,51.0,8.4,0.619,27.39,10.7,104.0
2023-03-07 15:00:00,2.22,3.8,21.2,24.9,88.0,127.0,54.0,698.9,0.0,51.0,8.7,0.548,28.01,11.5,110.0
2023-03-07 16:00:00,2.08,2.9,15.7,18.6,84.0,126.0,48.0,698.4,0.0,46.0,8.3,0.44,28.99,12.1,106.0
2023-03-07 17:00:00,1.98,2.7,11.8,14.5,61.0,114.0,37.0,698.1,0.0,42.0,7.3,0.301,29.74,13.8,85.0
2023-03-07 18:00:00,1.92,3.0,10.1,13.1,41.0,100.0,31.0,698.2,0.0,38.0,6.4,0.139,29.35,11.8,87.0
2023-03-07 19:00:00,2.07,4.2,12.4,16.6,38.0,79.0,32.0,698.6,0.0,41.0,6.3,0.009,28.33,13.2,100.0
2023-03-07 20:00:00,1.97,3.6,14.9,18.5,27.0,80.0,32.0,699.0,0.0,43.0,6.0,0.0,27.69,9.4,105.0
2023-03-07 21:00:00,2.04,4.0,16.3,20.3,24.0,76.0,34.0,699.4,0.0,42.0,6.5,0.0,27.17,6.6,135.0
2023-03-07 22:00:00,2.03,4.3,16.0,20.3,16.0,61.0,30.0,699.7,0.0,46.0,6.4,0.0,26.07,9.3,135.0
2023-03-07 23:00:00,1.92,4.2,12.7,16.9,12.0,64.0,23.0,699.9,0.0,57.0,6.2,0.0,24.57,8.3,150.0
2023-03-08 00:00:00,1.9,3.4,13.0,16.5,11.0,51.0,24.0,699.9,0.0,61.0,5.7,0.0,23.91,7.1,143.0
2023-03-08 01:00:00,1.86,3.2,15.3,18.5,7.0,45.0,24.0,699.9,0.0,60.0,5.6,0.0,23.01,7.0,146.0
2023-03-08 02:00:00,1.85,3.9,15.7,19.6,5.0,62.0,23.0,700.1,0.0,64.0,5.6,0.0,21.53,7.6,139.0
2023-03-08 03:00:00,1.82,3.0,14.0,17.0,5.0,40.0,24.0,699.9,0.0,69.0,5.5,0.0,20.26,6.7,135.0
2023-03-08 04:00:00,1.8,4.2,15.0,19.2,4.0,46.0,21.0,699.8,0.0,76.0,5.6,0.0,19.55,4.4,138.0
2023-03-08 05:00:00,1.84,6.3,15.0,21.3,4.0,45.0,23.0,699.8,0.0,74.0,5.7,0.0,19.11,3.7,119.0
2023-03-08 06:00:00,1.9,11.0,15.1,26.1,4.0,48.0,26.0,700.1,0.0,78.0,5.9,0.0,18.76,0.9,101.0
2023-03-08 07:00:00,2.11,36.5,15.4,51.9,4.5,64.0,31.0,700.4,0.0,79.0,6.2,0.0,18.49,2.0,77.5
2023-03-08 08:00:00,2.34,33.0,15.9,48.9,5.0,87.0,36.0,700.9,0.0,74.0,6.3,0.038,18.74,1.0,54.0
2023-03-08 09:00:00,2.21,17.8,16.0,33.8,8.0,106.0,32.0,701.1,0.0,66.0,6.7,0.186,21.17,1.1,88.0
2023-03-08 10:00:00,2.26,16.5,20.7,37.2,15.0,88.0,39.0,701.3,0.0,60.0,10.4,0.347,22.68,3.1,88.0
2023-03-08 11:00:00,2.19,13.8,19.0,32.9,19.0,90.0,38.0,701.4,0.0,60.0,11.4,0.481,23.14,7.2,91.0
2023-03-08 12:00:00,2.32,17.4,21.4,38.8,18.0,88.0,45.0,701.4,0.0,65.0,9.4,0.571,22.98,11.0,101.0
2023-03-08 13:00:00,2.35,16.0,21.8,37.8,20.0,100.0,50.0,701.1,0.0,61.0,7.6,0.611,23.02,12.4,97.0
2023-03-08 14:00:00,2.25,9.7,22.1,31.8,32.0,125.0,51.0,700.8,0.0,60.0,7.4,0.594,23.39,11.7,107.0
2023-03-08 15:00:00,2.3,5.8,20.9,26.7,49.0,103.0,54.0,700.2,0.0,57.0,7.5,0.528,24.42,12.0,110.0
2023-03-08 16:00:00,2.2,4.2,19.5,23.7,62.0,107.0,50.0,699.8,0.0,55.0,7.1,0.413,25.44,10.1,123.0
2023-03-08 17:00:00,2.01,3.0,10.4,13.4,49.0,104.0,34.0,699.4,0.0,47.0,6.6,0.244,27.15,11.5,81.0
2023-03-08 18:00:00,1.96,4.6,9.2,13.8,31.0,87.0,30.0,699.4,0.0,43.0,5.9,0.104,27.35,12.6,94.0
2023-03-08 19:00:00,2.08,4.2,15.4,19.6,23.0,84.0,32.0,699.6,0.0,45.0,5.6,0.012,26.68,12.0,90.0
2023-03-08 20:00:00,2.01,3.5,11.8,15.2,23.0,74.0,31.0,699.7,0.0,46.0,5.5,0.0,26.19,9.6,108.0
2023-03-08 21:00:00,2.08,3.6,15.7,19.3,17.0,65.0,32.0,700.0,0.0,50.0,12.4,0.0,25.9,9.0,106.0
2023-03-08 22:00:00,1.91,2.7,10.4,13.1,18.0,76.0,24.0,700.7,0.0,48.0,7.7,0.0,25.05,10.6,95.0
2023-03-08 23:00:00,1.93,2.7,13.2,16.0,13.0,63.0,24.0,700.9,0.0,54.0,6.6,0.0,23.64,11.2,123.0
2023-03-09 00:00:00,1.92,2.8,15.1,17.9,10.0,50.0,23.0,701.0,0.0,57.0,7.2,0.0,22.03,8.8,134.0
2023-03-09 01:00:00,1.89,2.4,14.0,16.4,11.0,51.0,21.0,701.1,0.0,64.0,6.2,0.0,21.0,10.3,137.0
2023-03-09 02:00:00,1.875,2.25,12.9,15.15,11.0,44.5,22.0,700.85,0.0,64.5,6.05,0.0,20.335,8.8,154.5
2023-03-09 03:00:00,1.86,2.1,11.8,13.9,11.0,38.0,23.0,700.6,0.0,65.0,5.9,0.0,19.67,7.3,172.0
2023-03-09 04:00:00,1.86,2.2,11.9,14.1,10.0,39.0,23.0,700.5,0.0,73.0,5.6,0.0,18.96,4.2,146.0
2023-03-09 05:00:00,1.88,1.9,12.8,14.7,8.0,39.0,24.0,700.2,0.0,75.0,5.3,0.0,18.33,5.0,133.0
2023-03-09 06:00:00,1.9,2.5,12.4,14.9,8.0,38.0,27.0,700.4,0.0,74.0,5.0,0.0,18.0,1.6,170.0
2023-03-09 07:00:00,2.11,17.1,16.1,33.2,5.0,40.0,30.0,700.8,0.0,75.0,5.2,0.0,18.06,1.9,295.0
2023-03-09 08:00:00,2.51,23.8,19.7,76.2,5.0,60.0,40.0,701.0,0.0,69.0,5.6,0.031,18.39,2.8,312.0
2023-03-09 09:00:00,2.21,30.5,18.7,49.1,7.0,137.0,43.0,701.2,0.0,72.0,5.6,0.096,19.39,2.5,297.0
2023-03-09 10:00:00,2.16,16.6,18.7,35.3,13.0,112.0,42.0,701.3,0.0,64.0,8.1,0.278,21.74,1.7,128.0
2023-03-09 11:00:00,2.31,15.5,21.4,36.9,19.0,99.0,44.0,701.2,0.0,60.0,11.0,0.475,22.37,5.1,69.0
2023-03-09 12:00:00,2.37,17.3,24.4,41.7,21.0,104.0,47.0,701.1,0.0,59.0,9.1,0.542,22.89,8.1,98.0
2023-03-09 13:00:00,2.46,14.4,24.7,39.1,28.0,103.0,51.0,700.7,0.0,57.0,7.9,0.578,24.07,8.2,97.0
2023-03-09 14:00:00,2.375,9.65,23.4,33.050000000000004,44.5,104.0,51.5,700.1500000000001,0.0,54.5,8.9,0.0,24.865,9.65,104.0
2023-03-09 15:00:00,2.29,4.9,22.1,27.0,61.0,105.0,52.0,699.6,0.0,52.0,9.9,0.481,25.66,11.1,111.0
2023-03-09 16:00:00,2.29,3.4,20.4,23.8,78.0,97.0,51.0,699.3,0.0,45.0,9.9,0.365,26.62,9.7,106.0
2023-03-09 17:00:00,2.22,2.7,17.9,20.5,74.0,93.0,45.0,699.4,0.0,48.0,8.2,0.189,26.62,9.3,125.0
2023-03-09 18:00:00,2.14,3.5,18.5,22.0,49.0,90.0,36.0,699.4,0.0,45.0,7.7,0.126,26.76,9.5,108.0
2023-03-09 19:00:00,2.18,4.5,16.7,21.2,34.0,76.0,31.0,699.5,0.0,46.0,7.5,0.016,26.39,8.8,105.0
2023-03-09 20:00:00,2.18,3.7,16.2,19.8,24.0,71.0,32.0,699.8,0.0,48.0,5.9,0.0,25.97,5.3,142.0
2023-03-09 21:00:00,2.19,3.9,18.9,22.8,18.0,64.0,32.0,700.3,0.0,46.0,5.3,0.0,25.63,6.1,149.0
2023-03-09 22:00:00,2.25,4.4,23.0,27.3,12.0,60.0,29.5,700.9,0.0,48.0,5.1,0.0,25.22,7.0,139.0
2023-03-09 23:00:00,2.08,4.9,18.7,23.7,9.0,66.0,27.0,701.3,0.0,55.0,5.0,0.0,23.95,7.7,149.0
2023-03-10 00:00:00,1.94,3.3,16.4,19.7,8.0,55.0,22.0,701.4,0.0,61.0,4.8,0.0,22.67,10.0,137.0
2023-03-10 01:00:00,1.91,2.5,14.0,16.5,8.0,44.0,20.0,701.4,0.0,68.0,5.0,0.0,21.28,10.0,137.0
2023-03-10 02:00:00,1.89,2.4,12.6,15.0,8.0,58.0,19.0,701.5,0.0,75.0,5.0,0.0,20.8,5.8,159.0
2023-03-10 03:00:00,1.89,2.7,15.2,17.9,6.0,43.0,23.0,701.6,0.0,76.0,5.7,0.0,20.14,6.0,123.0
2023-03-10 04:00:00,1.9,2.4,14.1,16.5,7.0,42.0,24.0,701.5,0.0,77.0,6.4,0.0,19.83,3.6,101.0
2023-03-10 05:00:00,1.93,2.5,15.3,17.8,6.0,46.0,25.0,701.6,0.0,73.0,8.2,0.0,19.63,3.9,120.0
2023-03-10 06:00:00,1.96,4.6,17.0,21.6,4.0,50.0,25.0,701.8,0.0,73.0,7.3,0.0,19.36,2.4,109.0
2023-03-10 07:00:00,2.07,16.1,17.0,33.1,4.0,33.0,27.0,702.1,0.0,73.0,9.9,0.0,19.41,3.0,296.0
2023-03-10 08:00:00,2.36,33.7,17.7,51.4,5.0,59.0,33.0,702.5,0.0,74.0,7.7,0.025,19.67,1.6,284.0
2023-03-10 09:00:00,2.4,31.8,21.8,53.6,7.0,89.0,40.0,702.8,0.0,66.0,8.3,0.13,21.34,1.6,358.0
2023-03-10 10:00:00,2.33,18.4,21.1,39.4,13.0,120.0,41.0,702.9,0.0,60.0,13.4,0.298,23.3,3.0,100.0
2023-03-10 11:00:00,2.36,15.4,22.6,38.0,19.0,128.0,37.0,702.7,0.0,60.0,16.0,0.446,24.64,6.8,95.0
2023-03-10 12:00:00,2.38,11.6,22.0,33.7,27.0,92.0,36.0,702.4,0.0,54.0,11.5,0.58,25.51,11.0,110.0
2023-03-10 13:00:00,2.26,9.1,16.9,26.0,36.0,85.0,32.0,701.9,0.0,50.0,9.9,0.615,26.45,12.4,113.0
2023-03-10 14:00:00,2.08,5.4,15.1,20.6,39.0,105.0,32.0,701.4,0.0,51.0,8.1,0.449,26.72,13.9,105.0
2023-03-10 15:00:00,2.04,3.2,12.6,15.8,49.0,91.0,29.0,701.0,0.0,50.0,9.1,0.2,26.45,13.6,114.0
2023-03-10 16:00:00,1.97,2.8,8.7,11.4,44.0,71.0,29.0,700.6,0.0,46.0,11.1,0.223,26.66,11.7,122.0
2023-03-10 17:00:00,1.92,2.5,5.4,7.9,31.0,59.0,25.0,700.2,0.0,45.0,8.3,0.149,26.33,13.9,112.0
2023-03-10 18:00:00,1.95,3.7,5.6,9.3,26.0,46.0,24.0,699.9,0.0,46.0,7.2,0.124,26.14,15.0,95.0
2023-03-10 19:00:00,2.0,3.9,6.4,10.3,23.0,62.0,23.0,700.2,0.0,48.0,6.5,0.024,25.13,14.7,94.0
2023-03-10 20:00:00,1.92,3.1,8.5,11.6,20.0,70.0,21.0,700.1,0.0,51.0,5.4,0.0,24.31,12.4,92.0
2023-03-10 21:00:00,1.99,2.9,9.7,12.6,19.0,52.0,22.0,700.3,0.0,56.0,5.2,0.0,24.08,10.3,101.0
2023-03-10 22:00:00,2.05,3.8,10.3,14.1,17.0,46.0,22.0,700.2,0.0,58.0,5.0,0.0,23.65,6.2,137.0
2023-03-10 23:00:00,2.03,3.9,9.2,13.2,18.0,41.0,22.5,700.1,0.0,59.0,4.9,0.0,23.47,6.2,144.0
2023-03-11 00:00:00,2.01,2.7,11.0,13.7,15.0,40.0,23.0,699.6,0.0,59.0,4.8,0.0,22.98,5.5,141.0
2023-03-11 01:00:00,2.09,4.3,16.0,20.3,8.0,40.0,25.0,699.4,0.0,60.0,4.6,0.0,22.11,1.5,150.0
2023-03-11 02:00:00,2.16,12.4,20.0,32.3,5.0,52.0,28.0,699.1,0.0,59.0,4.8,0.0,21.41,2.9,291.0
