Date,NORESTE CO ppm,NORESTE NO ppb,NORESTE NO2 ppb,NORESTE NOX ppb,NORESTE O3 ppb,NORESTE PM10 ug/m3,NORESTE PM2.5 ug/m3,NORESTE PRS mmhg,NORESTE RAINF mm/hr,NORESTE RH %,NORESTE SO2 ppb,NORESTE SR KW/m2,NORESTE TOUT degC,NORESTE WSR KMPH,NORESTE WDV DEG
2023-01-06 14:00:00,1.08,8.4,20.3,28.7,47.0,85.0,36.0,721.9,0.0,55.0,3.1,0.349,24.46,4.5,159.0
2023-01-06 15:00:00,0.98,6.7,13.1,19.8,46.0,102.0,26.0,721.2,0.0,52.0,3.0,0.262,24.96,6.9,154.0
2023-01-06 16:00:00,0.9,8.3,10.9,19.3,39.0,79.0,19.0,720.8,0.0,48.0,2.7,0.229,25.56,10.8,150.0
2023-01-06 17:00:00,0.93,8.1,9.4,17.5,34.0,76.0,19.0,720.6,0.0,48.0,2.6,0.132,25.62,11.6,156.0
2023-01-06 18:00:00,0.99,7.1,15.8,22.9,29.0,73.0,22.0,720.6,0.0,50.0,2.7,0.03,24.92,9.7,173.0
2023-01-06 19:00:00,1.2,8.7,25.9,34.6,17.0,77.0,26.0,720.7,0.0,55.0,2.8,0.0,23.56,8.8,146.0
2023-01-06 20:00:00,1.59,15.4,37.3,52.7,8.0,98.0,33.0,720.9,0.0,58.0,3.0,0.0,22.61,6.8,145.0
2023-01-06 21:00:00,1.89,31.0,43.1,74.0,5.0,118.0,45.0,721.3,0.0,61.0,3.0,0.0,21.42,3.3,120.0
2023-01-06 22:00:00,2.24,53.6,42.2,95.9,5.0,164.0,58.0,721.5,0.0,65.0,3.2,0.0,20.36,2.1,41.0
2023-01-06 23:00:00,2.41,65.8,42.1,108.0,5.0,179.0,71.0,721.7,0.0,67.0,3.2,0.0,19.86,3.3,63.0
2023-01-07 00:00:00,1.32,12.0,27.9,39.9,9.0,207.0,38.0,721.5,0.0,70.0,2.7,0.0,19.83,8.1,136.0
2023-01-07 01:00:00,1.08,6.7,24.6,31.4,9.0,118.0,43.0,721.2,0.0,77.0,2.7,0.0,18.55,7.5,124.0
2023-01-07 02:00:00,0.93,4.6,16.2,20.8,11.0,106.0,23.0,721.0,0.0,85.0,2.6,0.0,17.49,5.2,138.0
2023-01-07 03:00:00,0.88,3.6,12.8,16.5,12.0,73.0,18.0,720.5,0.0,90.0,2.5,0.0,16.78,2.7,85.0
2023-01-07 04:00:00,0.88,3.2,14.0,17.3,11.0,54.0,29.0,720.2,0.0,92.0,2.6,0.0,16.69,2.6,39.0
2023-01-07 05:00:00,0.91,4.1,17.0,21.1,10.0,59.0,29.0,720.0,0.0,93.0,2.6,0.0,16.75,4.0,321.0
2023-01-07 06:00:00,1.04,3.8,20.1,23.9,9.0,68.0,34.0,719.9,0.0,92.0,2.5,0.0,16.86,5.4,328.0
2023-01-07 07:00:00,0.97,4.1,17.7,21.8,11.0,82.0,33.0,720.1,0.0,92.0,2.5,0.0,16.52,4.6,330.0
2023-01-07 08:00:00,1.06,10.4,22.8,33.2,6.0,82.0,33.0,720.5,0.0,89.0,2.5500000000000003,0.003,15.88,4.9,340.0
2023-01-07 09:00:00,1.33,34.6,26.0,60.6,8.0,93.0,40.0,720.8,0.0,83.0,2.6,0.071,17.0,5.6,10.0
2023-01-07 10:00:00,1.25,23.9,26.9,50.7,13.0,128.0,40.0,721.3,0.0,73.0,2.6,0.142,19.37,6.9,16.0
2023-01-07 11:00:00,0.92,7.3,12.8,20.1,24.0,124.0,30.0,721.8,0.0,73.0,2.6500000000000004,0.267,20.87,8.3,36.0
2023-01-07 12:00:00,0.87,5.1,9.6,14.7,32.0,95.0,24.0,721.7,0.0,61.0,2.7,0.333,23.63,8.5,35.0
2023-01-07 13:00:00,0.8,4.3,7.3,11.6,36.0,78.0,20.0,721.0,0.0,49.0,3.0,0.365,26.04,11.3,43.0
2023-01-07 14:00:00,0.85,5.1,7.6,12.7,38.0,69.0,18.0,720.4,0.0,46.0,3.0,0.356,27.53,7.4,76.0
2023-01-07 15:00:00,0.87,6.05,9.65,15.7,39.0,63.0,19.0,720.1999999999999,0.0,45.0,3.0,0.0,27.860000000000003,7.3,95.0
2023-01-07 16:00:00,0.89,7.0,11.7,18.7,40.0,57.0,20.0,720.0,0.0,44.0,3.0,0.224,28.19,7.2,114.0
2023-01-07 17:00:00,0.99,5.6,12.6,18.2,38.0,81.0,25.0,720.3,0.0,48.0,2.8,0.123,27.35,9.2,145.0
2023-01-07 18:00:00,1.06,8.1,15.5,23.6,29.0,93.0,27.0,720.9,0.0,54.0,3.3,0.026,25.3,12.5,141.0
2023-01-07 19:00:00,1.11,6.7,15.3,22.1,23.0,102.0,26.0,721.5,0.0,61.0,2.9,0.0,23.47,9.9,141.0
2023-01-07 20:00:00,1.15,4.9,20.4,25.3,17.0,87.0,31.0,722.2,0.0,65.0,2.6,0.0,22.43,6.4,68.0
2023-01-07 21:00:00,0.99,4.0,17.0,21.0,17.0,85.0,28.0,722.9,0.0,68.0,2.5,0.0,21.13,8.7,19.0
2023-01-07 22:00:00,0.96,3.8,14.8,18.6,17.0,72.0,26.0,723.3,0.0,72.0,2.3,0.0,20.06,8.0,356.0
2023-01-07 23:00:00,1.01,3.7,15.3,19.0,15.0,63.0,27.0,723.6,0.0,75.0,2.3,0.0,19.19,4.2,2.0
2023-01-08 00:00:00,0.95,3.4,13.6,17.0,18.0,73.0,24.0,723.6,0.0,74.0,2.2,0.0,19.26,7.9,357.0
2023-01-08 01:00:00,0.82,3.5,9.0,12.5,22.0,64.0,20.0,723.6,0.0,74.0,2.3,0.0,18.59,9.4,14.0
2023-01-08 02:00:00,0.86,3.9,10.3,14.1,21.0,61.0,22.0,723.6,0.0,74.0,2.3,0.0,18.45,5.7,22.0
2023-01-08 03:00:00,0.89,3.2,13.4,16.7,17.0,65.0,22.0,723.5,0.0,75.0,2.2666666666666666,0.0,18.08,6.7,20.0
2023-01-08 04:00:00,0.81,3.1,7.1,10.2,23.0,62.0,19.0,723.4,0.0,74.0,2.2333333333333334,0.0,18.34,8.5,7.0
2023-01-08 05:00:00,0.78,3.0,7.2,10.2,24.0,53.0,22.0,723.5,0.0,75.0,2.2,0.0,18.41,9.8,357.0
2023-01-08 06:00:00,0.78,3.0,7.0,9.9,24.0,54.0,18.0,723.8,0.0,74.0,2.3,0.0,18.58,7.8,358.0
2023-01-08 07:00:00,0.77,2.9499999999999997,6.2,9.2,26.0,48.0,16.0,724.2,0.0,72.0,2.3,0.0,18.72,10.4,8.0
2023-01-08 08:00:00,0.78,2.9,7.3,10.3,25.0,54.0,14.0,724.7,0.0,69.0,2.333333333333333,0.001,18.35,9.6,11.0
2023-01-08 09:00:00,0.76,3.4,8.7,12.1,24.0,43.0,13.0,725.1,0.0,63.0,2.3666666666666667,0.026,18.16,10.4,16.0
2023-01-08 10:00:00,0.73,3.6,7.9,11.5,24.0,51.0,10.0,725.8,0.0,57.0,2.4,0.053,18.12,11.7,30.0
2023-01-08 11:00:00,0.75,4.0,7.9,11.8,25.0,49.0,10.0,726.1,0.0,56.0,2.4,0.099,18.88,10.0,27.0
2023-01-08 12:00:00,0.77,4.3,7.8,12.1,27.0,50.0,11.0,725.7,0.0,53.0,2.6,0.161,20.09,8.4,30.0
2023-01-08 13:00:00,0.79,4.2,8.3,12.5,30.0,49.0,13.0,725.0,0.0,52.0,2.7,0.162,21.43,7.2,36.0
2023-01-08 14:00:00,0.74,3.5,5.7,9.2,33.0,51.0,11.0,724.1,0.0,52.0,2.8,0.18,22.02,8.0,46.0
2023-01-08 15:00:00,0.77,4.0,5.6,9.5,34.0,46.0,12.0,723.3,0.0,53.0,3.2,0.227,23.27,5.6,91.0
2023-01-08 16:00:00,0.88,4.9,9.2,14.2,35.0,52.0,16.0,722.9,0.0,54.0,2.8,0.134,23.0,4.3,148.0
2023-01-08 17:00:00,0.96,6.1,11.3,17.4,34.0,63.0,21.0,723.0,0.0,57.0,2.8,0.079,22.14,8.0,170.0
2023-01-08 18:00:00,1.03,7.2,13.9,21.0,32.0,68.0,23.0,723.2,0.0,58.0,4.0,0.019,21.44,9.9,159.0
2023-01-08 19:00:00,1.0,4.4,14.4,18.8,26.0,73.0,21.0,723.6,0.0,63.0,4.6,0.0,20.4,11.2,161.0
2023-01-08 20:00:00,1.16,5.8,17.8,23.6,20.0,78.0,26.0,724.1,0.0,66.0,3.6,0.0,19.73,9.3,154.0
2023-01-08 21:00:00,1.17,5.9,20.9,26.7,15.0,77.0,30.0,724.6,0.0,68.0,3.2,0.0,19.13,9.5,156.0
2023-01-08 22:00:00,1.24,6.8,21.0,27.7,14.0,79.0,26.0,724.8,0.0,70.0,2.9,0.0,18.81,6.9,175.0
2023-01-08 23:00:00,1.19,8.9,19.6,28.5,15.0,73.0,18.0,724.9,0.0,69.0,2.8,0.0,18.66,6.1,156.0
2023-01-09 00:00:00,1.13,7.3,20.3,27.6,14.0,64.0,16.0,724.7,0.0,69.0,2.6,0.0,18.28,5.0,162.0
2023-01-09 01:00:00,1.0,3.6,16.2,19.8,17.0,63.0,20.0,724.2,0.0,70.0,2.6,0.0,18.24,7.0,140.0
2023-01-09 02:00:00,0.88,3.4,13.0,16.4,19.0,62.0,17.0,723.9,0.0,71.0,2.7,0.0,18.29,10.4,122.0
2023-01-09 03:00:00,0.79,3.2,11.2,14.4,24.0,61.0,11.0,723.7,0.0,71.0,3.1,0.0,16.83,12.2,109.0
2023-01-09 04:00:00,0.78,2.9,7.6,10.5,22.0,50.0,11.0,723.6,0.0,78.0,2.6,0.0,16.27,9.6,144.0
2023-01-09 05:00:00,0.8,3.0,9.5,12.5,20.0,40.0,12.0,723.9,0.0,81.0,3.5,0.0,16.15,5.8,141.0
2023-01-09 06:00:00,0.82,3.6,10.4,14.0,20.0,41.0,13.0,723.7,0.0,81.0,5.1,0.0,16.08,6.6,140.0
2023-01-09 07:00:00,0.93,6.6,17.9,24.5,16.0,44.0,16.0,723.9,0.0,79.0,15.0,0.0,16.14,6.1,142.0
2023-01-09 08:00:00,1.04,10.5,20.4,30.8,18.0,60.0,13.0,724.0,0.0,76.0,17.4,0.002,16.06,5.9,141.0
2023-01-09 09:00:00,1.17,11.5,25.8,37.3,15.0,73.0,15.0,724.3,0.0,76.0,7.6,0.043,16.48,3.2,86.0
2023-01-09 10:00:00,1.17,14.3,29.1,43.4,18.0,86.0,22.0,724.8,0.0,72.0,8.2,0.145,18.67,4.9,63.0
2023-01-09 11:00:00,1.17,15.7,32.0,47.7,24.0,107.0,28.0,724.8,0.0,66.0,10.2,0.243,21.01,1.6,97.0
2023-01-09 12:00:00,1.14,13.6,24.6,38.2,27.0,111.0,24.0,724.4,0.0,64.0,6.1,0.307,21.47,5.4,168.0
2023-01-09 13:00:00,1.01,9.5,16.1,25.6,35.0,93.0,19.0,723.7,0.0,59.0,4.2,0.338,22.79,3.6,142.0
2023-01-09 14:00:00,0.93,6.6,11.6,18.2,40.0,74.0,16.0,722.7,0.0,56.0,3.4,0.337,23.47,5.8,162.0
2023-01-09 15:00:00,1.03,8.2,13.1,21.3,41.0,67.0,16.0,722.0,0.0,54.0,3.1,0.25,23.26,9.4,159.0
2023-01-09 16:00:00,0.94,7.1,10.9,18.1,38.0,63.0,15.666666666666666,721.8,0.0,56.0,3.2,0.202,22.96,10.5,172.0
2023-01-09 17:00:00,0.93,4.8,11.5,16.3,39.0,67.0,15.333333333333334,721.9,0.0,56.0,6.6,0.111,22.73,10.9,161.0
2023-01-09 18:00:00,1.02,6.0,14.1,20.2,30.0,69.0,15.0,722.2,0.0,59.0,5.8,0.01,21.68,8.6,153.0
2023-01-09 19:00:00,1.1,6.4,18.1,24.5,21.0,68.0,16.0,722.6,0.0,64.0,3.7,0.0,20.68,10.2,160.0
2023-01-09 20:00:00,1.18,7.6,22.2,29.8,15.0,73.0,19.0,722.9,0.0,69.0,3.0,0.0,19.81,8.9,162.0
2023-01-09 21:00:00,1.28,10.6,26.0,36.6,12.0,78.0,21.0,723.1,0.0,71.0,2.7,0.0,19.22,5.7,168.0
2023-01-09 22:00:00,1.27,9.6,23.3,32.9,13.0,78.0,20.0,723.2,0.0,73.0,2.7,0.0,18.83,5.7,167.0
2023-01-09 23:00:00,1.21,9.4,22.9,32.3,12.0,68.0,20.0,723.2,0.0,75.0,2.6,0.0,18.26,4.8,178.0
2023-01-10 00:00:00,1.32,10.2,28.7,39.0,7.0,68.0,25.0,723.4,0.0,77.0,2.3,0.0,17.46,2.6,88.0
2023-01-10 01:00:00,1.29,21.1,32.1,53.2,5.0,83.0,30.0,723.1,0.0,80.0,2.5,0.0,16.48,2.4,44.0
2023-01-10 02:00:00,1.48,34.5,30.9,65.3,5.0,96.0,29.0,722.9,0.0,82.0,2.5,0.0,15.83,1.4,42.0
2023-01-10 03:00:00,1.49,72.3,32.6,105.0,5.0,96.0,46.0,722.7,0.0,83.0,2.8,0.0,15.84,4.3,30.0
2023-01-10 04:00:00,1.32,59.8,33.9,93.8,5.285714285714286,152.0,52.0,722.4,0.0,84.0,2.7,0.0,15.29,4.0,16.0
2023-01-10 05:00:00,1.16,40.3,31.9,72.2,5.571428571428571,166.0,51.0,722.5,0.0,85.0,2.7,0.0,14.97,4.5,358.0
2023-01-10 06:00:00,1.33,51.6,30.6,82.3,5.857142857142857,128.0,41.0,722.7,0.0,85.0,3.0,0.0,14.75,3.8,317.0
2023-01-10 07:00:00,1.81,76.1,31.8,107.9,6.142857142857143,123.0,45.0,722.7,0.0,85.0,3.3,0.0,14.33,2.2,294.0
2023-01-10 08:00:00,2.48,114.9,32.7,147.6,6.428571428571429,138.0,48.0,722.7,0.0,73.0,3.5,0.003,12.89,4.0,230.0
2023-01-10 09:00:00,2.97,118.2,39.0,157.2,6.714285714285714,179.0,62.0,722.9,0.0,59.0,3.9,0.063,14.16,0.7,134.0
2023-01-10 10:00:00,2.4,97.3,56.5,153.8,7.0,227.0,67.0,723.0,0.0,43.0,4.6,0.137,18.18,0.9,212.0
2023-01-10 11:00:00,2.23,69.9,69.2,139.1,12.0,213.0,82.0,723.0,0.0,39.0,5.3,0.256,20.29,2.5,50.0
2023-01-10 12:00:00,1.56,20.2,47.3,67.5,28.0,240.0,68.0,722.7,0.0,35.0,5.2,0.33,20.99,1.2,105.0
2023-01-10 13:00:00,1.42,13.3,37.5,50.7,44.0,186.0,57.0,721.6,0.0,42.0,5.5,0.368,27.03,2.9,122.0
2023-01-10 14:00:00,1.21,8.9,33.4,42.3,54.0,148.0,49.0,720.5,0.0,37.0,5.6,0.365,28.91,3.3,104.0
2023-01-10 15:00:00,1.19,5.8,25.4,31.2,71.0,132.0,33.0,719.7,0.0,31.0,4.0,0.274,29.32,5.4,166.0
2023-01-10 16:00:00,1.05,6.6,21.5,28.1,61.0,115.0,26.0,719.4,0.0,26.0,3.5,0.245,29.33,8.4,158.0
2023-01-10 17:00:00,1.11,6.2,23.3,29.6,65.0,90.0,24.0,719.3,0.0,31.0,3.7,0.134,28.5,11.2,152.0
2023-01-10 18:00:00,1.05,6.1,22.2,28.3,50.0,95.0,22.0,719.4,0.0,34.0,3.2,0.031,27.28,9.9,154.0
2023-01-10 19:00:00,1.36,7.2,39.7,46.9,29.0,100.0,27.0,719.7,0.0,43.0,3.4,0.0,25.35,8.1,142.0
2023-01-10 20:00:00,1.47,9.9,44.5,54.4,14.0,127.0,26.0,720.0,0.0,45.0,3.0,0.0,24.52,8.0,162.0
2023-01-10 21:00:00,1.52,16.1,41.1,57.2,11.0,101.0,23.0,720.1,0.0,48.0,2.8,0.0,23.96,7.3,166.0
2023-01-10 22:00:00,1.42,13.6,38.3,51.9,8.0,96.0,28.0,720.0,0.0,52.0,2.8,0.0,22.82,5.0,173.0
2023-01-10 23:00:00,1.65,21.6,38.9,60.4,5.0,95.0,40.0,720.1,0.0,56.0,2.9,0.0,21.58,1.7,46.0
2023-01-11 00:00:00,1.44,20.9,37.2,58.1,5.0,112.0,30.0,720.3,0.0,61.0,2.7,0.0,20.14,4.7,17.0
2023-01-11 01:00:00,1.43,60.8,39.0,99.8,5.0,110.0,39.0,720.3,0.0,65.0,3.3,0.0,18.66,3.9,327.0
2023-01-11 02:00:00,1.48,62.6,39.0,101.6,5.555555555555555,157.0,45.0,720.1,0.0,68.0,3.5,0.0,17.58,2.2,321.0
2023-01-11 03:00:00,1.37,43.4,37.5,80.9,6.111111111111111,157.0,38.0,719.7,0.0,69.0,3.7,0.0,17.72,4.3,312.0
2023-01-11 04:00:00,1.31,36.9,35.9,72.8,6.666666666666667,123.0,33.0,719.5,0.0,71.0,3.7,0.0,16.79,2.4,295.0
2023-01-11 05:00:00,1.32,28.7,32.3,61.0,5.986666666666667,102.0,31.0,719.1,0.0,73.0,3.5,0.0,15.94,1.3,339.0
2023-01-11 06:00:00,1.65,51.7,30.9,82.6,5.413333333333334,96.0,36.0,719.0,0.0,75.0,3.4,0.0,15.5,1.0,306.0
2023-01-11 07:00:00,1.8,85.2,36.0,121.3,8.333333333333334,111.0,44.0,719.1,0.0,75.0,3.5,0.0,15.53,3.9,343.0
2023-01-11 08:00:00,2.47,142.9,38.3,181.3,8.88888888888889,148.0,45.0,719.2,0.0,77.0,3.8,0.004,15.21,3.2,307.0
2023-01-11 09:00:00,2.57,124.7,42.5,167.2,9.444444444444445,168.0,48.0,719.7,0.0,74.0,4.1,0.072,18.16,3.1,10.0
2023-01-11 10:00:00,1.79,56.9,45.3,102.2,10.0,183.0,47.0,720.1,0.0,55.0,5.9,0.144,22.56,2.3,248.0
2023-01-11 11:00:00,1.83,63.6,60.2,123.8,12.0,176.0,52.0,720.0,0.0,34.0,10.1,0.275,25.97,2.7,248.0
2023-01-11 12:00:00,1.68,28.5,58.2,86.7,25.0,217.0,54.0,719.4,0.0,28.0,6.5,0.345,28.62,3.3,57.0
2023-01-11 13:00:00,1.79,25.3,67.3,92.6,38.0,189.0,62.0,718.2,0.0,23.0,6.5,0.373,30.47,5.2,127.0
2023-01-11 14:00:00,1.48,14.4,50.2,64.7,52.0,187.0,46.0,717.1,0.0,19.0,6.1,0.367,30.47,8.3,167.0
2023-01-11 15:00:00,1.27,8.1,34.3,42.3,68.0,147.0,33.0,716.5,0.0,19.0,4.6,0.27,31.1,9.2,150.0
2023-01-11 16:00:00,1.06,7.3,21.1,28.4,65.0,122.0,21.0,716.2,0.0,22.0,3.4,0.242,31.24,10.9,163.0
2023-01-11 17:00:00,0.97,5.7,18.2,23.9,61.0,98.0,18.0,716.2,0.0,21.0,5.1,0.142,30.67,12.0,162.0
2023-01-11 18:00:00,1.12,9.7,29.6,39.3,54.0,89.0,21.0,716.5,0.0,25.0,6.9,0.032,29.3,10.9,154.0
2023-01-11 19:00:00,1.32,8.3,42.9,51.3,32.0,125.0,27.0,716.9,0.0,29.0,7.1,0.0,27.11,8.8,139.0
2023-01-11 20:00:00,1.77,13.2,62.3,75.5,14.0,150.0,36.0,717.5,0.0,34.0,5.1,0.0,25.08,3.9,118.0
2023-01-11 21:00:00,2.65,57.3,67.2,124.5,6.0,186.0,56.0,718.0,0.0,41.0,4.9,0.0,23.61,1.6,70.0
2023-01-11 22:00:00,3.33,94.0,62.9,156.9,5.0,236.0,74.0,718.3,0.0,46.0,4.4,0.0,22.33,0.6,108.0
2023-01-11 23:00:00,3.19,137.8,72.1,209.9,5.0,241.0,68.0,718.4,0.0,43.0,4.5,0.0,22.02,4.1,240.0
2023-01-12 00:00:00,3.96,194.4,68.8,263.1,5.0,239.0,77.0,718.2,0.0,48.0,4.7,0.0,20.55,2.4,9.0
2023-01-12 01:00:00,2.12,153.2,54.6,207.8,4.0,294.0,83.0,718.3,0.0,57.0,5.1,0.0,19.6,3.4,11.0
2023-01-12 02:00:00,1.87,103.2,54.3,157.5,5.0,244.0,67.0,718.1,0.0,56.0,6.1,0.0,19.15,5.5,313.0
2023-01-12 03:00:00,1.35,31.3,44.1,75.4,4.0,207.0,46.0,718.6,0.0,60.0,6.2,0.0,18.82,5.8,325.0
2023-01-12 04:00:00,1.05,5.5,35.8,41.4,8.0,144.0,38.0,718.8,0.0,59.0,6.2,0.0,18.69,5.5,298.0
2023-01-12 05:00:00,1.25,19.4,43.4,62.7,6.0,106.0,42.0,719.1,0.0,55.0,5.6,0.0,18.67,5.3,267.0
2023-01-12 06:00:00,0.96,12.3,27.4,39.7,15.0,148.0,43.0,720.3,0.0,44.0,5.1,0.0,19.52,12.7,17.0
2023-01-12 07:00:00,0.62,3.1,8.0,11.1,29.0,480.0,53.0,721.9,0.0,22.0,3.1,0.0,20.77,21.4,16.0
2023-01-12 08:00:00,0.6,3.6,11.5,15.1,28.0,623.0,28.0,723.5,0.0,16.0,2.3,0.004,19.84,18.8,12.0
2023-01-12 09:00:00,0.57,4.3,10.3,14.6,30.0,331.0,23.0,724.9,0.0,13.0,2.7,0.076,19.48,19.4,18.0
2023-01-12 10:00:00,0.53,4.3,7.5,11.8,34.0,252.0,16.0,726.2,0.0,10.0,2.7,0.149,20.32,20.4,21.0
2023-01-12 11:00:00,0.49,4.0,6.0,10.0,38.0,199.0,9.0,726.9,0.0,6.0,2.3,0.288,21.59,20.7,38.0
2023-01-12 12:00:00,0.49,3.8,5.2,9.0,38.0,126.0,5.0,727.1,0.0,6.0,2.3,0.354,22.12,18.5,39.0
2023-01-12 13:00:00,0.5,3.9,5.4,9.3,39.0,67.0,5.0,726.7,0.0,7.0,2.2,0.386,22.65,16.5,38.0
2023-01-12 14:00:00,0.51,3.9,5.6,9.6,39.0,55.0,5.0,726.0,0.0,7.0,2.1,0.379,23.33,13.5,31.0
2023-01-12 15:00:00,0.53,3.8,5.5,9.3,40.0,44.0,5.0,725.4,0.0,2.0,2.3,0.283,23.01,11.0,43.0
2023-01-12 16:00:00,0.52,3.8,5.6,9.4,39.0,54.0,5.0,725.1,0.0,2.3333333333333335,2.2,0.259,22.04,12.9,44.0
2023-01-12 17:00:00,0.54,4.8,6.1,10.9,37.0,62.0,6.0,725.3,0.0,2.6666666666666665,2.4,0.157,20.89,14.7,49.0
2023-01-12 18:00:00,0.58,3.7,8.8,12.6,35.0,61.0,7.0,725.9,0.0,3.0,2.6,0.038,19.53,14.2,51.0
2023-01-12 19:00:00,0.64,3.2,13.6,16.8,30.0,71.0,8.0,726.7,0.0,7.0,2.9,0.0,17.58,12.7,46.0
2023-01-12 20:00:00,0.63,3.0,12.8,15.8,30.0,81.0,7.0,727.8,0.0,6.0,3.6,0.0,15.72,11.5,28.0
2023-01-12 21:00:00,0.64,3.0,18.2,21.3,25.0,59.0,7.0,728.7,0.0,7.0,2.7,0.0,14.83,8.4,24.0
2023-01-12 22:00:00,0.69,3.6,17.6,21.2,25.0,56.0,6.666666666666667,729.3,0.0,8.0,2.3,0.0,13.95,5.7,358.0
2023-01-12 23:00:00,0.6,2.9,14.1,17.1,27.0,54.0,6.333333333333333,729.8,0.0,10.0,3.1,0.0,13.25,7.3,26.0
2023-01-13 00:00:00,0.57,2.9,10.6,13.4,29.0,50.0,6.0,730.0,0.0,17.0,2.85,0.0,12.12,10.0,32.0
2023-01-13 01:00:00,0.55,2.8,11.1,14.0,28.0,43.0,6.0,729.9,0.0,19.0,2.6,0.0,10.9,8.1,17.0
2023-01-13 02:00:00,0.54,2.8,7.8,10.6,30.0,39.0,5.0,729.7,0.0,19.0,2.4,0.0,10.27,6.5,333.0
2023-01-13 03:00:00,0.54,2.8,16.3,19.1,24.0,36.0,6.0,729.7,0.0,20.0,2.3,0.0,9.85,7.0,346.0
2023-01-13 04:00:00,0.54,2.8,10.0,12.8,28.0,41.0,5.0,729.8,0.0,22.0,2.4,0.0,9.26,5.2,358.0
2023-01-13 05:00:00,0.57,2.9,13.6,16.5,24.0,35.0,6.0,729.7,0.0,23.0,2.4,0.0,8.59,2.9,6.0
2023-01-13 06:00:00,0.65,13.4,26.6,40.0,14.0,40.0,10.0,729.7,0.0,23.0,2.9,0.0,8.35,3.4,335.0
2023-01-13 07:00:00,0.82,8.0,34.9,42.9,8.0,54.0,11.0,730.3,0.0,22.0,3.2,0.0,8.7,5.5,337.0
2023-01-13 08:00:00,0.89,13.1,36.0,49.1,8.0,64.0,11.0,730.6,0.0,23.0,2.8,0.004,8.47,6.1,343.0
2023-01-13 09:00:00,0.8,11.0,25.5,36.4,17.0,74.0,9.0,730.9,0.0,21.0,2.8,0.081,9.9,8.4,14.0
2023-01-13 10:00:00,0.68,8.4,15.7,24.1,25.0,65.0,8.0,731.1,0.0,17.0,3.65,0.145,10.85,7.7,17.0
2023-01-13 11:00:00,0.64,7.1,10.7,17.8,31.0,56.0,6.0,730.8,0.0,14.0,4.5,0.283,12.48,4.8,60.0
2023-01-13 12:00:00,0.615,6.65,10.25,16.900000000000002,33.0,51.5,6.0,730.05,0.0,16.0,3.9,0.3354999999999999,14.625,3.4,49.5
2023-01-13 13:00:00,0.59,6.2,9.8,16.0,35.0,47.0,6.0,729.3,0.0,18.0,3.3,0.388,16.77,2.0,39.0
2023-01-13 14:00:00,0.65,7.3,13.8,21.1,37.0,45.0,9.0,727.9,0.0,8.0,3.6,0.379,15.93,2.9,157.0
2023-01-13 15:00:00,0.79,7.2,15.6,22.8,42.0,59.0,9.0,727.0,0.0,5.0,3.4,0.283,16.58,5.1,157.0
2023-01-13 16:00:00,0.72,6.9,17.9,24.7,57.0,60.0,11.0,726.5,0.0,5.0,7.0,0.254,16.78,6.8,124.0
2023-01-13 17:00:00,0.78,5.9,16.9,22.8,60.0,76.0,12.0,726.5,0.0,6.0,16.1,0.153,16.7,9.3,158.0
2023-01-13 18:00:00,0.71,3.9,18.7,22.6,64.0,81.0,18.0,726.6,0.0,7.0,20.9,0.04,15.68,11.1,150.0
2023-01-13 19:00:00,0.8,7.3,22.3,29.5,32.0,104.0,14.0,726.9,0.0,10.0,25.7,0.0,14.2,12.5,148.0
2023-01-13 20:00:00,0.99,8.1,30.1,38.2,18.0,91.0,16.0,727.3,0.0,11.0,5.1,0.0,13.13,10.4,162.0
2023-01-13 21:00:00,0.95,6.9,25.1,32.0,20.0,88.0,16.0,727.5,0.0,12.0,3.6,0.0,12.54,10.1,158.0
2023-01-13 22:00:00,0.87,6.2,21.9,28.1,22.0,67.0,15.666666666666666,727.5,0.0,13.0,2.7,0.0,11.97,9.4,159.0
2023-01-13 23:00:00,0.84,5.4,22.9,28.3,20.0,59.0,15.333333333333334,727.3,0.0,14.0,2.9,0.0,11.24,8.2,146.0
2023-01-14 00:00:00,0.92,7.0,28.1,35.1,16.0,61.0,15.0,727.1,0.0,16.0,2.8,0.0,10.57,8.9,136.0
2023-01-14 01:00:00,0.77,4.3,17.8,22.2,23.0,62.0,12.0,726.8,0.0,16.0,2.8,0.0,10.0,6.6,146.0
2023-01-14 02:00:00,0.77,4.1,23.2,27.3,19.0,58.0,11.0,726.4,0.0,17.0,3.0,0.0,9.43,6.1,134.0
2023-01-14 03:00:00,0.78,4.1,34.1,38.2,9.0,62.0,42.0,726.0,0.0,22.0,4.5,0.0,8.01,3.9,91.0
2023-01-14 04:00:00,0.76,3.2,31.3,34.5,10.0,106.0,28.0,725.8,0.0,24.0,4.1,0.0,6.94,4.5,56.0
2023-01-14 05:00:00,0.72,3.3,34.0,37.4,8.0,80.0,17.0,725.7,0.0,24.0,4.0,0.0,6.26,4.2,54.0
2023-01-14 06:00:00,0.79,6.4,35.9,42.3,6.0,64.0,20.0,725.5,0.0,24.0,4.2,0.0,5.74,3.0,13.0
2023-01-14 07:00:00,0.95,27.2,36.9,64.1,5.0,57.0,20.0,725.8,0.0,25.0,4.1,0.0,5.54,3.9,32.0
2023-01-14 08:00:00,0.96,29.2,39.1,68.3,5.0,80.0,19.0,725.9,0.0,23.0,3.8,0.004,5.6,4.1,26.0
