Date,SURESTE2 CO ppm,SURESTE2 NO ppb,SURESTE2 NO2 ppb,SURESTE2 NOX ppb,SURESTE2 O3 ppb,SURESTE2 PM10 ug/m3,SURESTE2 PM2.5 ug/m3,SURESTE2 PRS mmhg,SURESTE2 RAINF mm/hr,SURESTE2 RH %,SURESTE2 SO2 ppb,SURESTE2 SR KW/m2,SURESTE2 TOUT DegC,SURESTE2 WSR KMPH,SURESTE2 WDR Deg
2024-12-09 10:00:00,1.52,6.7,3.6,10.2,35.0,43.0,3.46,699.9,0.0,30.0,3.7,0.0,26.84,17.0,309.0
2024-12-09 11:00:00,1.55,9.6,4.5,14.0,36.0,61.0,3.76,698.9,0.0,28.0,3.6,0.0,27.94,17.8,305.0
2024-12-09 12:00:00,1.57,11.8,5.8,17.5,36.0,72.0,3.35,698.0,0.0,26.0,3.6,0.0,28.88,17.5,301.0
2024-12-09 13:00:00,1.52,17.1,5.5,22.5,37.0,57.0,2.93,697.4,0.0,24.0,3.5,0.0,29.82,15.8,301.0
2024-12-09 14:00:00,1.56,28.2,6.1,34.1,38.0,41.0,2.86,697.4,0.0,23.0,3.7,0.0,30.32,13.1,299.0
2024-12-09 15:00:00,1.71,38.2,12.6,50.1,36.0,27.0,3.87,697.5,0.0,25.0,4.0,0.0,29.5,8.9,342.0
2024-12-09 16:00:00,2.2,39.6,26.9,66.3,32.0,50.0,5.79,697.9,0.0,35.0,4.6,0.0,26.48,8.3,87.0
2024-12-09 17:00:00,3.35,64.6,43.0,107.4,8.0,73.0,15.69,698.4,0.0,43.0,4.6,0.0,23.8,4.2,357.0
2024-12-09 18:00:00,5.94,136.8,40.9,177.5,6.0,153.0,26.07,699.0,0.0,52.0,5.4,0.0,21.82,3.3,289.0
2024-12-09 19:00:00,3.32,61.8,31.6,93.1,3.0,301.0,16.01,699.6,0.0,59.0,4.7,0.0,19.83,4.3,291.0
2024-12-09 20:00:00,3.75,76.4,31.1,107.3,3.0,162.0,18.25,699.7,0.0,65.0,4.7,0.0,18.89,4.4,293.0
2024-12-09 21:00:00,3.78,84.2,23.0,107.0,3.0,230.0,23.97,700.0,0.0,67.0,4.8,0.0,17.65,4.2,287.0
2024-12-09 22:00:00,2.77,48.2,18.1,66.1,3.5,245.0,16.52,699.8,0.0,67.0,4.5,0.0,16.79,4.0,294.0
2024-12-09 23:00:00,2.03,22.3,15.3,37.5,4.0,167.0,9.02,699.6,0.0,67.0,4.2,0.0,15.85,4.7,304.0
2024-12-10 00:00:00,1.52,3.7,12.4,16.0,7.0,73.0,5.15,699.3,0.0,64.0,3.8,0.0,15.67,6.7,299.0
2024-12-10 01:00:00,1.36,2.2,12.9,15.0,8.0,39.0,3.85,699.0,0.0,61.0,3.7,0.0,15.83,7.8,290.0
2024-12-10 02:00:00,1.39,2.3,14.1,16.3,7.0,23.0,3.79,698.9,0.0,59.0,3.7,0.0,15.73,5.8,279.0
2024-12-10 03:00:00,1.58,11.2,19.3,30.4,3.0,18.0,4.49,699.1,0.0,56.0,3.7,0.0,15.96,9.1,297.0
2024-12-10 04:00:00,1.74,15.8,21.9,37.6,3.0,38.0,5.19,699.3,0.0,51.0,3.8,0.0,16.55,10.5,292.0
2024-12-10 05:00:00,1.8,12.9,20.9,33.9,3.0,53.0,4.68,699.6,0.0,51.0,3.8,0.0,16.39,12.3,297.0
2024-12-10 06:00:00,1.9,19.0,20.9,39.8,4.0,49.0,5.79,699.9,0.0,50.0,3.9,0.0,16.59,10.4,293.0
2024-12-10 07:00:00,1.92,22.2,17.1,39.2,9.0,71.0,6.2,700.1,0.0,47.0,4.0,0.0,18.21,11.5,293.0
2024-12-10 08:00:00,1.86,20.2,15.0,35.1,14.0,71.0,5.61,700.4,0.0,40.0,4.0,0.0,21.23,11.3,286.0
2024-12-10 09:00:00,1.77,14.2,11.5,25.9,21.0,61.0,4.98,700.4,0.0,33.0,3.9,0.0,24.91,12.4,292.0
2024-12-10 10:00:00,1.57,10.6,6.2,16.7,32.0,52.0,3.99,700.2,0.0,32.0,3.8,0.0,25.86,14.5,303.0
2024-12-10 11:00:00,1.61,12.6,8.8,21.4,33.0,53.0,5.3,699.8,0.0,30.0,6.1,0.0,26.59,12.7,13.0
2024-12-10 12:00:00,1.51,11.9,9.6,21.4,37.0,95.0,5.69,699.7,0.0,35.0,5.2,0.0,23.91,15.9,107.0
2024-12-10 13:00:00,1.47,10.8,7.7,18.5,41.0,87.0,5.65,700.1,0.0,38.0,4.2,0.0,22.9,15.8,103.0
2024-12-10 14:00:00,1.49,9.8,8.1,17.8,42.0,66.0,6.69,700.9,0.0,42.0,4.1,0.0,21.43,15.9,114.0
2024-12-10 15:00:00,1.53,7.300000000000001,7.5,14.7,37.5,81.5,6.445,702.25,0.0,46.0,3.85,0.0,19.06,15.6,116.0
2024-12-10 16:00:00,1.57,4.8,6.9,11.6,33.0,97.0,6.2,703.6,0.0,50.0,3.6,0.0,16.69,15.3,118.0
2024-12-10 17:00:00,1.57,2.5,8.8,11.2,27.0,72.0,6.0,705.1,0.0,52.0,3.6,0.0,15.34,10.3,126.0
2024-12-10 18:00:00,1.81,9.2,23.2,32.3,9.0,62.0,8.52,706.4,0.0,51.0,4.7,0.0,14.36,11.2,142.0
2024-12-10 19:00:00,2.08,9.3,24.5,33.7,7.0,100.0,9.55,707.6,0.0,52.0,4.6,0.0,13.65,9.1,113.0
2024-12-10 20:00:00,2.25,8.3,24.9,33.1,5.0,97.0,9.76,708.6,0.0,51.0,4.4,0.0,12.9,9.5,119.0
2024-12-10 21:00:00,1.9,9.1,21.6,30.7,7.0,87.0,7.27,709.5,0.0,50.0,4.4,0.0,11.63,8.4,92.0
2024-12-10 22:00:00,1.66,9.6,21.8,31.4,8.0,75.0,6.32,710.1,0.0,46.0,4.8,0.0,10.95,8.3,97.0
2024-12-10 23:00:00,1.58,7.4,21.6,29.0,9.0,63.0,5.6,710.3,0.0,41.0,5.7,0.0,10.49,7.9,112.0
2024-12-11 00:00:00,1.56,7.1,22.0,29.0,9.0,59.0,5.596666666666667,710.5,0.0,41.0,6.2,0.0,9.81,8.4,121.0
2024-12-11 01:00:00,1.59,3.2,15.2,18.4,14.0,48.0,5.593333333333333,710.5,0.0,45.0,5.4,0.0,8.79,5.8,90.0
2024-12-11 02:00:00,1.48,5.7,20.3,25.9,11.0,39.0,5.59,710.5,0.0,42.0,7.6,0.0,8.78,9.9,137.0
2024-12-11 03:00:00,1.64,6.4,20.0,26.3,10.0,43.0,6.944,710.9,0.0,43.0,8.0,0.0,8.23,7.1,131.0
2024-12-11 04:00:00,1.95,42.9,23.4,66.2,4.0,49.0,7.751333333333332,711.3,0.0,51.0,5.7,0.0,6.86,5.4,74.0
2024-12-11 05:00:00,2.33,68.1,23.3,91.2,3.0,102.0,6.164842105263158,711.6,0.0,55.0,4.8,0.0,6.05,4.4,21.0
2024-12-11 06:00:00,2.62,83.9,22.1,105.8,4.0,120.0,13.0,712.1,0.0,57.0,4.9,0.0,6.11,3.5,22.0
2024-12-11 07:00:00,2.29,49.6,20.8,70.2,7.0,156.0,10.381,712.7,0.0,50.0,6.7,0.0,9.76,3.3,23.0
2024-12-11 08:00:00,1.8,16.6,17.4,33.9,17.0,104.0,7.762,713.2,0.0,40.0,7.5,0.0,11.33,6.8,102.0
2024-12-11 09:00:00,1.53,8.5,10.5,19.3,27.0,83.0,8.611999999999998,713.0,0.0,36.0,5.8,0.0,12.96,6.4,109.0
2024-12-11 10:00:00,1.6,9.3,12.7,21.9,30.0,60.0,11.164,712.5,0.0,33.0,5.3,0.0,13.97,10.8,112.0
2024-12-11 11:00:00,1.52,4.5,7.7,12.1,44.0,65.0,12.967999999999998,711.5,0.0,21.0,4.5,0.0,14.55,15.9,110.0
2024-12-11 12:00:00,1.56,4.2,8.2,12.3,47.0,61.0,10.762,710.3,0.0,20.0,4.3,0.0,14.9,16.5,112.0
2024-12-11 13:00:00,1.54,4.2,8.6,12.7,48.0,59.0,9.368,709.3,0.0,19.0,4.2,0.0,15.08,16.2,109.0
2024-12-11 14:00:00,1.51,24.666666666666664,7.833333333333333,32.43333333333334,43.25,56.25,7.018000000000001,708.9666666666666,0.0,21.666666666666668,5.366666666666667,0.0,14.456666666666669,16.166666666666668,103.33333333333331
2024-12-11 15:00:00,1.48,45.133333333333326,7.066666666666666,52.16666666666667,38.5,53.5,6.609999999999999,708.6333333333333,0.0,24.333333333333332,6.533333333333333,0.0,13.833333333333334,16.133333333333333,97.66666666666669
2024-12-11 16:00:00,1.45,65.6,6.3,71.9,33.75,50.75,6.836,708.3,0.0,27.0,7.7,0.0,13.21,16.1,92.0
2024-12-11 17:00:00,1.57,4.1,15.1,19.1,29.0,48.0,5.526,708.6,0.0,30.0,5.6,0.0,11.86,14.7,87.0
2024-12-11 18:00:00,1.57,4.1,14.2,18.2,28.0,51.0,7.042,708.9,0.0,30.0,5.3,0.0,11.2,14.7,88.0
2024-12-11 19:00:00,1.55,4.15,12.95,17.0,29.0,40.0,7.1579999999999995,709.3,0.0,29.0,6.6,0.0,10.63,12.9,90.0
2024-12-11 20:00:00,1.54,4.2,11.7,15.8,30.0,34.0,5.529999999999999,709.4,0.0,29.0,4.9,0.0,10.28,11.4,90.0
2024-12-11 21:00:00,1.64,4.5,17.3,21.7,20.0,29.0,5.526666666666666,709.1,0.0,32.0,4.6,0.0,9.5,7.4,116.0
2024-12-11 22:00:00,1.7,4.4,21.2,25.6,13.0,30.0,5.5233333333333325,708.9,0.0,37.0,4.9,0.0,8.68,6.9,138.0
2024-12-11 23:00:00,1.63,4.6,20.5,25.0,13.0,41.0,5.52,708.4,0.0,38.0,4.9,0.0,8.38,6.7,160.0
2024-12-12 00:00:00,1.66,3.9,19.0,22.9,14.0,45.0,5.0,707.8,0.0,40.0,4.9,0.0,7.76,3.7,181.0
2024-12-12 01:00:00,1.6,2.6,17.6,20.1,16.0,30.0,5.28,707.4,0.0,41.0,5.1,0.0,7.61,4.3,171.0
2024-12-12 02:00:00,1.51,3.3,17.7,20.9,13.0,39.0,4.71,707.0,0.0,46.0,4.6,0.0,6.73,3.3,71.0
2024-12-12 03:00:00,1.51,8.2,17.7,25.8,13.0,24.0,5.68,706.8,0.0,49.0,4.7,0.0,6.74,5.1,89.0
2024-12-12 04:00:00,1.65,20.4,22.5,42.8,7.0,48.0,7.05,706.4,0.0,52.0,4.8,0.0,6.14,5.2,76.0
2024-12-12 05:00:00,1.82,38.2,24.4,62.5,4.0,60.0,7.85,706.4,0.0,56.0,5.0,0.0,5.56,4.6,357.0
2024-12-12 06:00:00,2.29,53.6,24.7,78.1,4.0,63.0,10.77,706.8,0.0,57.0,5.4,0.0,6.22,3.1,305.0
2024-12-12 07:00:00,1.93,30.2,19.4,49.5,12.0,107.0,9.26,707.2,0.0,48.0,6.4,0.0,9.3,4.4,91.0
2024-12-12 08:00:00,1.5,12.6,15.3,27.9,19.0,80.0,8.09,707.4,0.0,45.0,6.8,0.0,9.98,6.2,121.0
2024-12-12 09:00:00,1.46,10.8,12.6,23.9,26.0,57.0,7.31,707.2,0.0,40.0,6.8,0.0,12.18,6.5,113.0
2024-12-12 10:00:00,1.41,7.4,11.1,18.4,33.0,46.0,6.61,706.6,0.0,38.0,8.0,0.0,13.74,7.5,126.0
2024-12-12 11:00:00,1.51,7.1,13.0,19.9,39.0,56.0,7.92,705.6,0.0,35.0,6.5,0.0,14.84,9.2,124.0
2024-12-12 12:00:00,1.6,7.1,15.1,22.1,43.0,67.0,8.7,704.5,0.0,34.0,6.3,0.0,15.84,10.4,104.0
2024-12-12 13:00:00,1.9,6.949999999999999,17.8,24.7,52.0,62.0,15.91,704.1,0.0,35.0,6.3,0.0,15.99,12.5,108.0
2024-12-12 14:00:00,1.75,6.8,20.5,27.3,45.0,98.0,12.65,703.7,0.0,35.0,7.2,0.0,16.24,12.8,110.0
2024-12-12 15:00:00,1.65,4.6,15.7,20.2,43.0,76.0,7.85,703.4,0.0,38.0,6.0,0.0,16.19,12.8,96.0
2024-12-12 16:00:00,1.56,2.9,16.2,19.1,36.0,65.0,6.47,703.8,0.0,41.0,5.3,0.0,15.44,12.5,89.0
2024-12-12 17:00:00,1.77,5.0,24.5,29.4,19.0,60.0,7.89,704.3,0.0,47.0,5.4,0.0,14.44,8.1,92.0
2024-12-12 18:00:00,2.18,11.1,29.2,40.1,8.0,76.0,10.1,704.6,0.0,51.0,5.6,0.0,13.7,7.3,155.0
2024-12-12 19:00:00,2.32,32.4,30.5,62.7,4.0,98.0,11.57,704.9,0.0,54.0,5.3,0.0,13.07,4.5,113.0
2024-12-12 20:00:00,2.48,52.3,30.0,82.1,4.0,121.0,12.07,704.9,0.0,58.0,5.1,0.0,12.05,3.4,7.0
2024-12-12 21:00:00,3.33,103.4,28.6,131.8,4.0,106.0,13.19,704.9,0.0,61.0,5.3,0.0,11.75,2.8,325.0
2024-12-12 22:00:00,2.78,80.2,23.0,103.1,3.0,126.0,12.51,704.9,0.0,66.0,5.1,0.0,10.93,3.4,25.0
2024-12-12 23:00:00,2.54,57.8,22.5,80.1,3.0,105.0,14.62,704.6,0.0,66.0,4.9,0.0,11.18,4.3,314.0
2024-12-13 00:00:00,2.08,25.9,19.7,45.5,3.0,112.0,12.09,704.4,0.0,69.0,4.5,0.0,10.69,6.7,292.0
2024-12-13 01:00:00,1.58,6.6,20.6,27.2,3.2857142857142856,84.0,7.01,704.2,0.0,69.0,4.2,0.0,10.5,7.8,302.0
2024-12-13 02:00:00,1.52,5.5,20.7,26.2,3.5714285714285716,41.0,6.59,703.9,0.0,68.0,4.2,0.0,10.8,5.6,299.0
2024-12-13 03:00:00,1.5,13.5,21.0,34.5,3.857142857142857,31.0,6.62,703.8,0.0,67.0,4.3,0.0,10.7,6.8,300.0
2024-12-13 04:00:00,1.76,39.2,19.7,58.8,4.142857142857143,46.0,8.8,703.8,0.0,69.0,4.4,0.0,9.99,4.5,347.0
2024-12-13 05:00:00,2.16,58.3,18.0,76.1,4.428571428571429,64.0,10.09,704.0,0.0,74.0,4.4,0.0,9.09,4.0,334.0
2024-12-13 06:00:00,2.24,47.4,17.3,64.6,4.714285714285714,92.0,11.69,704.2,0.0,74.0,4.5,0.0,9.41,4.9,287.0
2024-12-13 07:00:00,2.08,44.0,18.7,62.4,5.0,120.0,12.15,704.5,0.0,69.0,4.5,0.0,10.95,6.0,296.0
2024-12-13 08:00:00,1.95,31.9,18.7,50.4,7.0,100.0,11.65,704.9,0.0,62.0,4.9,0.0,12.77,6.6,305.0
2024-12-13 09:00:00,1.8,25.4,17.5,43.2,13.0,99.0,10.49,704.8,0.0,53.0,5.6,0.0,16.51,4.3,262.0
2024-12-13 10:00:00,1.6,9.9,14.1,23.9,28.0,67.0,10.0,704.4,0.0,42.0,6.2,0.0,20.06,5.0,175.0
2024-12-13 11:00:00,1.53,8.0,14.9,22.9,30.0,47.0,13.0,703.7,0.0,41.0,5.8,0.0,20.94,6.3,107.0
2024-12-13 12:00:00,1.69,11.8,21.5,33.3,30.0,87.0,17.0,702.9,0.0,44.0,6.5,0.0,20.53,9.8,96.0
2024-12-13 13:00:00,2.07,8.8,30.8,39.5,37.0,102.0,20.0,702.7,0.0,45.0,6.0,0.0,20.6,10.6,98.0
2024-12-13 14:00:00,2.3,8.9,40.4,49.1,39.0,117.0,16.0,702.4,0.0,48.0,6.8,0.0,20.49,12.3,97.0
2024-12-13 15:00:00,2.27,5.3,41.0,46.1,33.0,156.0,14.0,702.4,0.0,52.0,5.8,0.0,19.79,10.6,101.0
2024-12-13 16:00:00,2.2,3.3,36.7,39.9,28.0,141.0,16.0,702.8,0.0,55.0,5.1,0.0,19.13,8.6,101.0
2024-12-13 17:00:00,2.88,23.5,46.2,69.5,11.0,134.0,15.0,703.0,0.0,59.0,4.8,0.0,18.16,6.4,159.0
2024-12-13 18:00:00,3.63,37.7,43.8,81.3,6.0,160.0,14.0,703.3,0.0,63.0,4.8,0.0,17.02,4.1,51.0
2024-12-13 19:00:00,2.92,36.7,34.5,71.1,5.0,134.0,15.0,703.7,0.0,68.0,4.7,0.0,15.76,3.4,42.0
2024-12-13 20:00:00,2.85,49.6,34.0,83.5,3.0,122.0,15.0,703.8,0.0,71.0,4.7,0.0,15.51,3.5,60.0
2024-12-13 21:00:00,3.07,55.1,33.0,88.0,3.0,132.0,16.0,703.9,0.0,73.0,4.7,0.0,15.36,3.0,261.0
2024-12-13 22:00:00,3.17,63.6,26.5,89.9,3.0,135.0,18.0,704.1,0.0,74.0,4.6,0.0,15.08,2.9,250.0
2024-12-13 23:00:00,3.31,63.4,22.9,86.1,3.111111111111111,140.0,14.0,703.9,0.0,77.0,4.8,0.0,14.13,4.1,305.0
2024-12-14 00:00:00,2.42,24.9,22.1,47.0,3.2222222222222223,119.0,12.0,703.8,0.0,79.0,4.5,0.0,13.59,5.7,272.0
2024-12-14 01:00:00,2.1,13.8,17.5,31.3,3.3333333333333335,92.0,12.0,703.8,0.0,79.0,4.2,0.0,12.84,3.6,7.0
2024-12-14 02:00:00,1.95,12.5,15.3,27.8,9.628571428571428,61.0,16.0,703.8,0.0,82.0,4.2,0.0,12.32,4.7,292.0
2024-12-14 03:00:00,1.84,15.9,15.6,31.4,6.8,58.0,14.0,703.8,0.0,83.0,4.1,0.0,11.94,5.6,292.0
2024-12-14 04:00:00,2.04,51.2,16.7,67.8,3.6666666666666665,72.0,11.0,703.8,0.0,83.0,4.3,0.0,11.61,4.2,303.0
2024-12-14 05:00:00,1.85,34.2,16.0,50.1,3.7777777777777777,98.0,11.573333333333334,703.9,0.0,83.0,4.1,0.0,11.37,5.4,312.0
2024-12-14 06:00:00,2.28,64.4,18.6,82.9,3.888888888888889,65.0,12.146666666666668,704.4,0.0,84.0,4.3,0.0,11.62,4.4,308.0
2024-12-14 07:00:00,2.03,43.2,18.6,61.7,4.0,78.5,12.72,705.1,0.0,79.0,4.2,0.0,13.46,7.6,304.0
2024-12-14 08:00:00,1.94,30.3,19.9,50.1,9.0,92.0,12.82,705.3,0.0,68.0,4.6,0.0,17.81,4.3,286.0
2024-12-14 09:00:00,1.92,19.4,22.2,41.4,17.0,103.0,9.793,705.2,0.0,55.0,5.8,0.0,22.3,3.8,235.0
2024-12-14 10:00:00,1.83,9.5,18.3,27.8,32.0,105.0,9.568,704.7,0.0,48.0,6.6,0.0,24.72,3.8,225.0
2024-12-14 11:00:00,1.7,6.8,15.4,22.1,40.0,82.0,10.58,704.0,0.0,49.0,6.3,0.0,24.74,7.7,111.0
2024-12-14 12:00:00,1.53,5.2,8.5,13.6,51.0,85.0,8.306000000000001,703.2,0.0,54.0,5.8,0.0,23.69,12.4,106.0
2024-12-14 13:00:00,1.62,6.8,11.7,18.5,55.0,78.0,10.462,702.7,0.0,52.0,5.8,0.0,24.11,13.3,108.0
2024-12-14 14:00:00,1.81,7.0,14.6,21.6,67.0,92.0,8.706,702.7,0.0,52.0,5.9,0.0,24.08,12.9,111.0
2024-12-14 15:00:00,2.0,7.7,20.9,28.6,67.0,89.0,12.524,702.7,0.0,56.0,5.3,0.0,23.25,13.5,121.0
2024-12-14 16:00:00,2.13,6.1,25.8,31.8,58.0,114.0,17.880000000000003,703.0,0.0,61.0,4.5,0.0,22.0,11.0,113.0
2024-12-14 17:00:00,2.13,4.1,25.2,29.2,33.0,125.0,18.453333333333333,703.4,0.0,67.0,4.0,0.0,21.07,10.3,103.0
2024-12-14 18:00:00,1.76,3.8,14.1,17.8,18.0,90.0,19.026666666666667,704.0,0.0,72.0,3.9,0.0,20.64,9.6,108.0
2024-12-14 19:00:00,1.72,3.3,14.4,17.7,18.0,50.0,19.6,704.2,0.0,72.0,3.8,0.0,20.63,11.0,111.0
2024-12-14 20:00:00,1.84,4.2,17.0,21.0,13.0,51.0,19.119545454545456,704.4,0.0,72.0,3.9,0.0,20.64,8.3,137.0
2024-12-14 21:00:00,2.0,6.4,21.2,27.6,10.0,62.0,18.63909090909091,704.5,0.0,73.0,3.9,0.0,20.56,7.5,149.0
2024-12-14 22:00:00,1.91,4.0,18.6,22.6,10.0,71.0,18.158636363636365,704.5,0.0,74.0,3.9,0.0,20.52,6.9,137.0
2024-12-14 23:00:00,1.55,2.4,11.0,13.4,13.0,48.0,7.894,704.3,0.0,77.0,3.8,0.0,20.1,6.1,109.0
2024-12-15 00:00:00,1.54,2.0,9.9,11.9,12.0,26.0,10.61,704.0,0.0,82.0,3.8,0.0,19.44,8.0,99.0
2024-12-15 01:00:00,1.64,2.8,10.9,13.6,8.0,28.0,10.462,703.5,0.0,84.0,3.7,0.0,18.7,4.2,81.0
2024-12-15 02:00:00,1.62,3.3,11.5,14.6,6.0,37.0,10.488,703.0,0.0,86.0,3.7,0.0,18.26,4.8,86.0
2024-12-15 03:00:00,1.46,2.0,10.4,12.3,6.0,39.0,9.48,703.0,0.0,88.0,3.8,0.0,17.79,6.7,91.0
2024-12-15 04:00:00,1.42,1.9,9.3,11.2,6.0,23.0,8.9625,703.0,0.0,89.0,3.7,0.0,17.58,5.9,114.0
2024-12-15 05:00:00,1.44,1.5,7.9,9.3,9.0,14.0,10.0545,703.4,0.0,90.0,3.7,0.0,17.27,7.6,151.0
2024-12-15 06:00:00,1.37,1.4,5.6,6.9,13.0,22.0,8.6515,703.9,0.0,90.0,3.6,0.0,17.19,1.8,139.0
2024-12-15 07:00:00,1.38,1.9,4.5,6.3,16.0,25.0,11.69,704.3,0.0,90.0,3.6,0.0,17.2,2.9,145.0
2024-12-15 08:00:00,1.43,3.1,7.6,10.6,17.0,29.0,10.388000000000002,704.5,0.0,90.0,3.7,0.0,17.68,5.2,120.0
2024-12-15 09:00:00,1.5,4.3,6.0,10.1,22.0,33.0,9.78,704.2,0.0,88.0,3.7,0.0,19.6,5.9,92.0
2024-12-15 10:00:00,1.53,5.9,8.0,13.8,26.0,41.0,10.816,703.6,0.0,80.0,3.8,0.0,21.41,7.3,93.0
2024-12-15 11:00:00,1.67,6.6,9.2,15.7,32.0,50.0,12.406,702.7,0.0,67.0,3.9,0.0,22.91,8.6,93.0
2024-12-15 12:00:00,1.69,5.6,8.2,13.7,44.0,71.0,13.614,701.9,0.0,67.0,3.9,0.0,22.29,13.7,104.0
2024-12-15 13:00:00,1.78,7.1,11.2,18.2,37.0,59.0,15.994,701.3,0.0,69.0,3.9,0.0,21.75,14.9,103.0
2024-12-15 14:00:00,1.84,4.9,11.4,16.2,45.0,80.0,10.471363636363638,701.2,0.0,68.0,4.0,0.0,21.72,13.6,112.0
2024-12-15 15:00:00,1.89,3.0,11.1,14.0,47.0,72.0,9.990909090909092,701.2,0.0,67.0,4.0,0.0,21.71,10.4,128.0
2024-12-15 16:00:00,1.97,2.4,15.7,18.1,33.0,69.0,9.510454545454548,701.2,0.0,68.0,3.9,0.0,21.58,8.2,122.0
2024-12-15 17:00:00,2.37,3.7,22.3,26.0,16.0,78.0,9.03,701.4,0.0,70.0,3.9,0.0,21.17,6.8,126.0
2024-12-15 18:00:00,3.25,30.0,27.8,57.7,6.0,98.0,9.074,701.5,0.0,73.0,4.1,0.0,20.19,3.0,118.0
2024-12-15 19:00:00,3.74,54.3,27.5,81.6,3.0,132.0,9.118,701.7,0.0,75.0,4.4,0.0,20.03,3.5,195.0
2024-12-15 20:00:00,3.04,31.6,27.1,58.5,4.0,165.0,9.162,701.6,0.0,72.0,4.4,0.0086,20.34,5.4,164.0
2024-12-15 21:00:00,2.44,18.6,22.5,41.0,4.0,127.0,9.89,701.5,0.0,74.0,4.1,0.0,19.88,5.9,158.0
2024-12-15 22:00:00,1.83,3.4,16.8,20.2,9.0,86.0,9.785999999999998,701.5,0.0,75.0,3.9,0.0,19.4,5.9,144.0
2024-12-15 23:00:00,1.65,2.4,11.9,14.2,12.0,53.0,7.968000000000001,701.4,0.0,78.0,3.7,0.0,18.33,4.9,85.0
2024-12-16 00:00:00,1.68,3.2,11.8,14.9,7.0,36.0,9.128000000000002,701.2,0.0,83.0,3.7,0.0,16.89,3.2,57.0
2024-12-16 01:00:00,1.92,7.8,12.9,20.7,3.0,38.0,7.601999999999999,701.1,0.0,85.0,3.7,0.0,16.77,2.3,276.0
2024-12-16 02:00:00,1.77,3.4,11.3,14.7,4.0,38.0,15.0,700.8,0.0,85.0,3.8,0.1036,17.14,2.4,323.0
2024-12-16 03:00:00,1.68,7.3,11.7,18.9,4.0,43.0,22.618,700.8,0.0,85.0,3.7,0.0086,16.73,4.8,294.0
2024-12-16 04:00:00,1.85,22.6,12.7,35.1,3.0,55.0,21.424,701.1,0.0,85.0,3.8,0.0784,16.17,4.1,314.0
2024-12-16 05:00:00,1.83,20.3,11.6,31.8,3.0,80.0,12.818,701.5,0.0,86.0,3.8,0.0014,16.1,5.9,299.0
2024-12-16 06:00:00,1.86,18.3,11.7,30.0,3.0,69.0,12.524,702.0,0.0,85.0,3.8,0.0341999999999999,15.88,7.7,308.0
2024-12-16 07:00:00,1.84,16.3,11.3,27.6,4.0,60.0,13.66,702.6,0.0,84.0,3.9,0.1396,16.51,8.0,299.0
2024-12-16 08:00:00,1.98,19.2,12.7,31.8,6.0,62.0,14.796,703.1,0.0,83.0,3.9,0.015,17.54,5.9,310.0
2024-12-16 09:00:00,1.78,11.0,9.6,20.6,12.0,81.0,20.672000000000004,703.4,0.0,79.0,3.8,0.0,18.81,7.0,308.0
2024-12-16 10:00:00,1.68,7.4,8.0,15.3,18.0,70.0,9.778,703.1,0.0,73.0,3.8,0.0,20.1,6.1,299.0
2024-12-16 11:00:00,1.48,3.7,5.0,8.6,28.0,55.0,9.822,702.8,0.0,67.0,3.7,0.0,21.43,4.9,83.0
2024-12-16 12:00:00,1.5,2.8,5.3,7.9,32.0,40.0,9.866,702.5,0.0,63.0,3.7,0.0,22.27,6.1,116.0
2024-12-16 13:00:00,1.74,7.2,16.2,23.4,21.0,38.0,9.91,702.2,0.0,66.0,3.7,0.0,21.65,10.6,110.0
2024-12-16 14:00:00,1.77,6.2,18.2,24.4,19.0,103.0,13.93,702.2,0.0,68.0,3.7,0.0,21.05,10.8,103.0
2024-12-16 15:00:00,1.62,3.0,13.0,15.9,24.0,89.0,13.83,702.5,0.0,66.0,3.7,0.0,21.25,7.8,111.0
2024-12-16 16:00:00,1.96,10.0,18.0,27.9,18.0,63.0,10.41,702.7,0.0,65.0,3.7,0.0,21.05,6.5,100.0
2024-12-16 17:00:00,2.5,32.8,23.1,55.7,8.0,73.0,12.06,703.1,0.0,71.0,3.9,0.0,19.54,5.0,35.0
2024-12-16 18:00:00,2.56,34.8,27.7,62.3,4.0,93.0,13.13,703.5,0.0,72.0,4.0,0.0,19.78,3.3,23.0
2024-12-16 19:00:00,3.05,54.8,29.1,83.6,3.0,115.0,13.56,704.0,0.0,72.0,4.2,0.0,19.85,2.5,355.0
2024-12-16 20:00:00,2.98,48.5,29.5,77.9,3.0,124.0,15.57,704.2,0.0,72.0,4.3,0.0,19.99,2.9,306.0
2024-12-16 21:00:00,2.53,36.2,25.1,61.1,3.0,132.0,16.22,704.2,0.0,74.0,4.2,0.0,19.64,4.1,62.0
2024-12-16 22:00:00,2.11,27.2,24.2,51.2,3.5,111.0,15.45,704.2,0.0,75.0,4.0,0.0,19.44,3.4,51.0
2024-12-16 23:00:00,1.99,21.4,20.9,42.2,4.0,149.0,12.0,704.2,0.0,77.0,3.9,0.0,19.22,4.7,108.0
2024-12-17 00:00:00,1.54,4.4,15.2,19.5,7.0,84.0,8.5,704.2,0.0,78.0,3.8,0.0,18.87,4.5,78.0
2024-12-17 01:00:00,1.39,1.2,12.2,13.3,12.0,56.0,9.24,703.9,0.0,78.0,3.7,0.0,18.91,5.7,128.0
